발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-10,속초,90,0.77,-1.08,-1.23
2015-11-10,대관령,100,0.07,-0.45,-1.68
2015-11-10,춘천,101,0.93,-1.77,-2.21
2015-11-10,강릉,105,0.76,-0.49,-0.80
2015-11-10,서울,108,1.02,-1.04,-2.22
2015-11-10,인천,112,1.09,-1.05,-2.27
2015-11-10,원주,114,0.59,-1.21,-1.62
2015-11-10,수원,119,0.73,-1.29,-2.21
2015-11-10,충주,127,0.51,-1.38,-1.73
2015-11-10,서산,129,1.41,-0.99,-1.34
2015-11-10,울진,130,0.24,-1.22,-1.12
2015-11-10,청주,131,0.74,-1.21,-1.91
2015-11-10,대전,133,0.74,-1.17,-1.60
2015-11-10,추풍령,135,1.12,-0.71,-1.12
2015-11-10,포항,138,0.58,-0.24,-0.48
2015-11-10,군산,140,1.18,-0.50,-0.95
2015-11-10,대구,143,0.62,-0.04,-0.39
2015-11-10,전주,146,0.93,-0.98,-1.61
2015-11-10,울산,152,0.12,-0.11,-0.55
2015-11-10,광주,156,0.62,-0.74,-0.78
2015-11-10,부산,159,0.79,0.26,0.08
2015-11-10,통영,162,0.55,0.20,0.14
2015-11-10,목포,165,0.16,-0.45,-0.51
2015-11-10,여수,168,0.02,-0.52,-0.66
2015-11-10,완도,170,-0.05,-0.16,-0.11
2015-11-10,제주,184,-0.68,-0.43,-0.07
2015-11-10,성산,188,-0.77,-0.10,0.18
2015-11-10,서귀포,189,-0.32,0.14,0.70
2015-11-10,진주,192,0.54,-0.33,-0.45
2015-11-10,강화,201,1.25,-0.74,-2.55
2015-11-10,양평,202,0.74,-0.97,-2.41
2015-11-10,이천,203,0.92,-1.32,-1.79
2015-11-10,인제,211,0.68,-0.94,-1.99
2015-11-10,홍천,212,0.75,-0.91,-2.41
2015-11-10,제천,221,0.64,-1.22,-1.78
2015-11-10,보은,226,0.42,-0.94,-1.42
2015-11-10,천안,232,0.77,-1.15,-1.73
2015-11-10,보령,235,1.20,-1.13,-1.74
2015-11-10,부여,236,0.82,-1.03,-1.45
2015-11-10,금산,238,0.85,-0.89,-1.25
2015-11-10,부안,243,1.32,-0.66,-0.95
2015-11-10,임실,244,0.45,-0.81,-1.43
2015-11-10,정읍,245,0.87,-0.98,-1.02
2015-11-10,남원,247,0.47,-0.72,-1.18
2015-11-10,장흥,260,-0.23,-0.59,-0.87
2015-11-10,해남,261,0.04,-0.44,-0.56
2015-11-10,고흥,262,-0.23,-0.45,-0.42
2015-11-10,영주,272,0.55,-1.32,-1.55
2015-11-10,문경,273,0.61,-1.00,-1.59
2015-11-10,영덕,277,0.45,-0.68,-0.93
2015-11-10,의성,278,0.82,-0.83,-1.42
2015-11-10,구미,279,0.68,-0.44,-0.89
2015-11-10,영천,281,0.68,-0.38,-0.53
2015-11-10,거창,284,0.33,-0.48,-0.73
2015-11-10,합천,285,0.48,-0.21,-0.58
2015-11-10,밀양,288,0.59,-0.18,-0.55
2015-11-10,산청,289,0.29,-0.49,-0.47
2015-11-10,거제,294,0.72,0.31,0.12
2015-11-10,남해,295,0.57,-0.31,-0.15
