발표일자,지점명,지점코드,spi1,spi3,edi
2015-02-20,속초,90,-0.05,-0.86,-1.58
2015-02-20,대관령,100,-0.34,-0.43,-1.31
2015-02-20,춘천,101,0.46,0.36,-2.15
2015-02-20,강릉,105,-0.51,-1.19,-1.03
2015-02-20,서울,108,0.01,0.10,-1.90
2015-02-20,인천,112,0.25,0.59,-1.74
2015-02-20,원주,114,-0.21,-0.31,-1.98
2015-02-20,수원,119,0.27,0.48,-0.79
2015-02-20,충주,127,0.09,-0.03,-0.72
2015-02-20,서산,129,0.04,1.14,-0.73
2015-02-20,울진,130,0.07,-1.05,0.03
2015-02-20,청주,131,0.28,0.39,-0.76
2015-02-20,대전,133,0.19,0.82,-0.09
2015-02-20,추풍령,135,0.54,1.76,0.93
2015-02-20,포항,138,-0.54,-0.12,-0.05
2015-02-20,군산,140,0.48,1.49,0.57
2015-02-20,대구,143,0.35,0.81,0.37
2015-02-20,전주,146,0.01,1.25,0.24
2015-02-20,울산,152,-0.49,-0.04,0.14
2015-02-20,광주,156,0.00,1.60,0.39
2015-02-20,부산,159,-0.48,0.40,0.59
2015-02-20,통영,162,0.39,0.97,1.20
2015-02-20,목포,165,0.56,2.07,0.71
2015-02-20,여수,168,0.18,0.86,0.91
2015-02-20,완도,170,0.36,1.45,1.40
2015-02-20,제주,184,-0.28,0.92,0.05
2015-02-20,성산,188,0.11,1.13,0.78
2015-02-20,서귀포,189,0.97,1.32,1.47
2015-02-20,진주,192,0.27,1.00,0.96
2015-02-20,강화,201,0.19,0.05,-2.40
2015-02-20,양평,202,0.04,-0.03,-1.85
2015-02-20,이천,203,0.47,0.30,-1.64
2015-02-20,인제,211,0.22,-0.11,-1.60
2015-02-20,홍천,212,-0.31,-0.59,-2.04
2015-02-20,제천,221,0.23,-0.06,-1.25
2015-02-20,보은,226,0.69,0.73,0.28
2015-02-20,천안,232,0.23,0.33,-0.43
2015-02-20,보령,235,0.19,1.30,-0.08
2015-02-20,부여,236,0.49,1.26,0.35
2015-02-20,금산,238,0.23,1.19,0.43
2015-02-20,부안,243,0.02,1.78,0.65
2015-02-20,임실,244,-0.57,0.82,0.14
2015-02-20,정읍,245,-0.38,1.14,0.46
2015-02-20,남원,247,0.00,1.40,0.15
2015-02-20,장흥,260,-0.18,0.79,0.44
2015-02-20,해남,261,-0.05,1.61,0.01
2015-02-20,고흥,262,0.08,0.94,1.15
2015-02-20,영주,272,0.28,-0.06,0.33
2015-02-20,문경,273,0.25,0.22,-0.09
2015-02-20,영덕,277,-0.68,-0.57,0.01
2015-02-20,의성,278,0.34,1.16,0.06
2015-02-20,구미,279,0.57,1.22,1.24
2015-02-20,영천,281,-0.20,0.50,0.74
2015-02-20,거창,284,0.01,1.00,0.19
2015-02-20,합천,285,0.10,0.99,0.39
2015-02-20,밀양,288,0.05,0.70,0.25
2015-02-20,산청,289,0.10,0.85,0.27
2015-02-20,거제,294,-0.37,0.68,0.84
2015-02-20,남해,295,0.28,0.99,1.04
