발표일자,지점명,지점코드,spi1,spi3,edi
2015-02-19,속초,90,-0.15,-0.89,-1.61
2015-02-19,대관령,100,-0.45,-0.49,-1.33
2015-02-19,춘천,101,0.43,0.36,-2.13
2015-02-19,강릉,105,-0.63,-1.25,-1.08
2015-02-19,서울,108,-0.05,0.09,-1.88
2015-02-19,인천,112,0.22,0.58,-1.72
2015-02-19,원주,114,-0.24,-0.30,-1.96
2015-02-19,수원,119,0.24,0.47,-0.77
2015-02-19,충주,127,0.07,-0.04,-0.69
2015-02-19,서산,129,0.02,1.14,-0.69
2015-02-19,울진,130,-0.03,-1.14,0.00
2015-02-19,청주,131,0.28,0.37,-0.72
2015-02-19,대전,133,0.16,0.79,-0.05
2015-02-19,추풍령,135,0.54,1.70,0.98
2015-02-19,포항,138,-0.54,-0.13,-0.01
2015-02-19,군산,140,0.44,1.48,0.61
2015-02-19,대구,143,0.37,0.78,0.43
2015-02-19,전주,146,-0.01,1.22,0.29
2015-02-19,울산,152,-0.51,-0.04,0.19
2015-02-19,광주,156,0.02,1.58,0.44
2015-02-19,부산,159,-0.46,0.42,0.66
2015-02-19,통영,162,0.43,0.95,1.27
2015-02-19,목포,165,0.58,2.09,0.79
2015-02-19,여수,168,0.23,0.87,1.02
2015-02-19,완도,170,0.40,1.43,1.45
2015-02-19,제주,184,-0.21,0.94,0.14
2015-02-19,성산,188,0.11,1.11,0.99
2015-02-19,서귀포,189,1.02,1.40,2.03
2015-02-19,진주,192,0.30,0.98,1.04
2015-02-19,강화,201,0.20,0.06,-2.39
2015-02-19,양평,202,-0.01,-0.03,-1.84
2015-02-19,이천,203,0.45,0.29,-1.63
2015-02-19,인제,211,0.17,-0.11,-1.58
2015-02-19,홍천,212,-0.35,-0.58,-2.02
2015-02-19,제천,221,0.20,-0.06,-1.23
2015-02-19,보은,226,0.67,0.69,0.33
2015-02-19,천안,232,0.23,0.31,-0.38
2015-02-19,보령,235,0.16,1.27,-0.03
2015-02-19,부여,236,0.47,1.22,0.41
2015-02-19,금산,238,0.19,1.17,0.49
2015-02-19,부안,243,-0.02,1.75,0.68
2015-02-19,임실,244,-0.62,0.80,0.17
2015-02-19,정읍,245,-0.39,1.11,0.49
2015-02-19,남원,247,-0.03,1.36,0.19
2015-02-19,장흥,260,-0.14,0.78,0.51
2015-02-19,해남,261,-0.01,1.60,0.06
2015-02-19,고흥,262,0.16,0.95,1.25
2015-02-19,영주,272,0.28,-0.08,0.37
2015-02-19,문경,273,0.26,0.22,-0.03
2015-02-19,영덕,277,-0.70,-0.58,0.04
2015-02-19,의성,278,0.35,1.13,0.12
2015-02-19,구미,279,0.59,1.18,1.27
2015-02-19,영천,281,-0.22,0.49,0.78
2015-02-19,거창,284,-0.02,0.97,0.22
2015-02-19,합천,285,0.13,0.94,0.44
2015-02-19,밀양,288,0.09,0.70,0.31
2015-02-19,산청,289,0.15,0.83,0.32
2015-02-19,거제,294,-0.34,0.68,0.89
2015-02-19,남해,295,0.34,0.98,1.13
