발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2013-02-28,속초,90,-0.90,0.27,31.90,-0.71
2013-02-28,철원,95,-,-,100.00,-
2013-02-28,대관령,100,-0.16,0.46,65.90,-1.10
2013-02-28,춘천,101,1.54,2.27,258.00,1.10
2013-02-28,강릉,105,-0.98,-0.09,23.40,-0.86
2013-02-28,서울,108,1.64,1.91,289.80,1.55
2013-02-28,인천,112,1.75,2.20,321.80,2.07
2013-02-28,원주,114,0.85,1.26,154.20,0.55
2013-02-28,수원,119,1.18,1.56,219.30,2.33
2013-02-28,충주,127,0.61,1.55,134.90,1.00
2013-02-28,서산,129,1.39,1.80,237.90,2.65
2013-02-28,울진,130,0.07,0.43,85.90,-0.09
2013-02-28,청주,131,0.41,1.10,107.80,1.01
2013-02-28,대전,133,0.77,1.47,144.40,1.22
2013-02-28,추풍령,135,0.33,1.30,108.00,1.90
2013-02-28,안동,136,-,-,100.00,-
2013-02-28,포항,138,-0.63,0.23,45.00,0.18
2013-02-28,군산,140,1.09,1.29,184.70,1.94
2013-02-28,대구,143,0.26,0.96,95.80,0.81
2013-02-28,전주,146,0.46,0.86,115.30,0.72
2013-02-28,울산,152,-0.32,0.41,60.10,0.44
2013-02-28,창원,155,-,-,100.00,-
2013-02-28,광주,156,0.30,0.77,103.30,0.89
2013-02-28,부산,159,0.20,1.81,94.00,1.73
2013-02-28,통영,162,0.68,1.67,145.40,1.22
2013-02-28,목포,165,0.54,0.87,124.00,1.65
2013-02-28,여수,168,1.77,2.21,287.40,2.62
2013-02-28,완도,170,1.51,2.03,229.60,1.14
2013-02-28,제주,184,-0.04,0.58,93.50,1.83
2013-02-28,고산,185,-,-,100.00,-
2013-02-28,성산,188,0.30,1.18,125.00,1.83
2013-02-28,서귀포,189,0.60,1.08,137.80,1.91
2013-02-28,진주,192,0.99,1.50,177.10,1.38
2013-02-28,강화,201,1.39,1.43,263.60,1.10
2013-02-28,양평,202,1.52,2.16,262.40,1.38
2013-02-28,이천,203,1.06,1.37,200.30,1.12
2013-02-28,인제,211,1.18,1.52,197.30,0.03
2013-02-28,홍천,212,1.07,1.45,181.50,0.29
2013-02-28,태백,216,-,-,80.93,-
2013-02-28,제천,221,1.04,1.51,181.30,0.75
2013-02-28,보은,226,0.44,1.25,111.60,1.44
2013-02-28,천안,232,0.59,1.21,130.40,1.13
2013-02-28,보령,235,0.66,1.16,141.30,0.92
2013-02-28,부여,236,0.90,1.48,170.80,1.55
2013-02-28,금산,238,0.38,1.09,113.10,1.06
2013-02-28,부안,243,0.44,0.56,116.60,1.20
2013-02-28,임실,244,0.19,0.59,92.90,0.75
2013-02-28,정읍,245,-0.10,-0.12,81.60,0.61
2013-02-28,남원,247,0.27,0.55,100.20,0.58
2013-02-28,장수,248,-,-,100.00,-
2013-02-28,장흥,260,0.61,0.93,135.70,0.84
2013-02-28,해남,261,0.49,0.96,118.20,1.34
2013-02-28,고흥,262,0.82,1.60,156.90,1.35
2013-02-28,봉화,271,-,-,100.00,-
2013-02-28,영주,272,1.06,1.92,187.20,1.53
2013-02-28,문경,273,0.77,1.22,154.80,1.32
2013-02-28,영덕,277,0.26,0.55,96.80,0.13
2013-02-28,의성,278,0.36,0.85,105.40,0.19
2013-02-28,구미,279,0.24,0.90,97.60,1.36
2013-02-28,영천,281,0.05,0.83,85.60,1.39
2013-02-28,거창,284,0.35,0.85,106.60,0.95
2013-02-28,합천,285,0.71,1.18,141.80,1.83
2013-02-28,밀양,288,0.88,1.14,152.90,0.96
2013-02-28,산청,289,0.69,1.18,141.00,1.24
2013-02-28,거제,294,0.51,1.23,117.40,0.84
2013-02-28,남해,295,1.82,2.04,294.90,2.04
