발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-11,속초,90,0.82,-1.02,-1.32
2015-11-11,대관령,100,0.13,-0.42,-1.70
2015-11-11,춘천,101,0.91,-1.72,-2.25
2015-11-11,강릉,105,0.80,-0.47,-0.88
2015-11-11,서울,108,0.94,-0.98,-2.28
2015-11-11,인천,112,1.02,-1.01,-2.39
2015-11-11,원주,114,0.58,-1.18,-1.67
2015-11-11,수원,119,0.61,-1.24,-2.28
2015-11-11,충주,127,0.45,-1.37,-1.80
2015-11-11,서산,129,1.34,-0.98,-1.40
2015-11-11,울진,130,0.24,-1.21,-1.19
2015-11-11,청주,131,0.65,-1.19,-2.00
2015-11-11,대전,133,0.65,-1.15,-1.68
2015-11-11,추풍령,135,1.12,-0.71,-1.18
2015-11-11,포항,138,0.68,-0.36,-0.55
2015-11-11,군산,140,1.11,-0.49,-1.01
2015-11-11,대구,143,0.70,-0.22,-0.44
2015-11-11,전주,146,0.83,-0.98,-1.64
2015-11-11,울산,152,0.14,-0.20,-0.62
2015-11-11,광주,156,0.59,-0.71,-0.81
2015-11-11,부산,159,0.86,0.26,0.01
2015-11-11,통영,162,0.63,0.17,0.05
2015-11-11,목포,165,0.20,-0.44,-0.56
2015-11-11,여수,168,0.08,-0.50,-0.70
2015-11-11,완도,170,0.01,-0.15,-0.17
2015-11-11,제주,184,-0.87,-0.41,-0.12
2015-11-11,성산,188,-0.84,-0.10,0.10
2015-11-11,서귀포,189,-0.27,0.14,0.63
2015-11-11,진주,192,0.63,-0.36,-0.51
2015-11-11,강화,201,1.17,-0.68,-2.63
2015-11-11,양평,202,0.69,-0.91,-2.45
2015-11-11,이천,203,0.90,-1.29,-1.87
2015-11-11,인제,211,0.70,-0.87,-2.01
2015-11-11,홍천,212,0.71,-0.82,-2.43
2015-11-11,제천,221,0.66,-1.18,-1.84
2015-11-11,보은,226,0.34,-0.95,-1.49
2015-11-11,천안,232,0.58,-1.13,-1.80
2015-11-11,보령,235,1.19,-1.11,-1.80
2015-11-11,부여,236,0.76,-1.01,-1.52
2015-11-11,금산,238,0.74,-0.89,-1.31
2015-11-11,부안,243,1.41,-0.64,-0.97
2015-11-11,임실,244,0.34,-0.79,-1.47
2015-11-11,정읍,245,0.87,-0.99,-1.04
2015-11-11,남원,247,0.47,-0.69,-1.20
2015-11-11,장흥,260,-0.27,-0.59,-0.90
2015-11-11,해남,261,0.00,-0.43,-0.60
2015-11-11,고흥,262,-0.20,-0.45,-0.46
2015-11-11,영주,272,0.54,-1.27,-1.61
2015-11-11,문경,273,0.58,-0.97,-1.67
2015-11-11,영덕,277,0.46,-0.69,-0.96
2015-11-11,의성,278,0.76,-0.81,-1.43
2015-11-11,구미,279,0.68,-0.49,-0.93
2015-11-11,영천,281,0.73,-0.56,-0.60
2015-11-11,거창,284,0.36,-0.54,-0.77
2015-11-11,합천,285,0.56,-0.33,-0.63
2015-11-11,밀양,288,0.70,-0.22,-0.60
2015-11-11,산청,289,0.28,-0.55,-0.51
2015-11-11,거제,294,0.81,0.27,0.05
2015-11-11,남해,295,0.78,-0.33,-0.21
