발표일자,지점명,지점코드,spi1,spi3,edi
2016-01-04,속초,90,-0.99,1.95,0.36
2016-01-04,대관령,100,-3.09,0.23,-1.68
2016-01-04,춘천,101,-0.76,1.63,-2.30
2016-01-04,강릉,105,-0.49,1.22,-0.51
2016-01-04,서울,108,-0.81,1.10,-2.49
2016-01-04,인천,112,-0.66,1.21,-2.63
2016-01-04,원주,114,-0.56,1.17,-1.62
2016-01-04,수원,119,-0.39,1.31,-2.00
2016-01-04,충주,127,0.13,1.02,-1.63
2016-01-04,서산,129,0.02,1.60,-1.31
2016-01-04,울진,130,-0.27,1.05,-0.37
2016-01-04,청주,131,0.22,1.27,-1.77
2016-01-04,대전,133,0.41,1.39,-1.40
2016-01-04,추풍령,135,0.79,1.61,-0.93
2016-01-04,포항,138,0.82,0.91,-0.32
2016-01-04,군산,140,0.50,1.79,-0.70
2016-01-04,대구,143,1.19,0.80,-0.29
2016-01-04,전주,146,0.99,1.38,-1.34
2016-01-04,울산,152,1.04,0.55,-0.33
2016-01-04,광주,156,0.84,1.42,-0.46
2016-01-04,부산,159,0.99,0.64,-0.10
2016-01-04,통영,162,1.06,0.50,0.09
2016-01-04,목포,165,1.40,1.25,0.11
2016-01-04,여수,168,0.85,0.17,-0.57
2016-01-04,완도,170,1.67,0.91,0.24
2016-01-04,제주,184,1.14,1.00,0.68
2016-01-04,성산,188,1.01,1.18,1.49
2016-01-04,서귀포,189,1.27,1.32,1.73
2016-01-04,진주,192,1.29,1.00,-0.27
2016-01-04,강화,201,-0.57,1.25,-2.94
2016-01-04,양평,202,-0.61,1.37,-2.41
2016-01-04,이천,203,-0.34,1.56,-1.66
2016-01-04,인제,211,-1.15,1.41,-1.99
2016-01-04,홍천,212,-0.83,1.17,-2.48
2016-01-04,제천,221,-0.21,1.06,-1.85
2016-01-04,보은,226,0.47,1.19,-1.16
2016-01-04,천안,232,-0.16,1.35,-1.55
2016-01-04,보령,235,0.95,1.79,-1.28
2016-01-04,부여,236,0.86,1.37,-1.20
2016-01-04,금산,238,0.41,1.28,-1.11
2016-01-04,부안,243,1.36,1.70,-0.54
2016-01-04,임실,244,0.90,1.14,-1.08
2016-01-04,정읍,245,1.00,1.35,-0.68
2016-01-04,남원,247,0.56,1.11,-0.99
2016-01-04,장흥,260,1.22,0.59,-0.68
2016-01-04,해남,261,1.18,0.72,-0.29
2016-01-04,고흥,262,0.46,-0.05,-0.38
2016-01-04,영주,272,0.18,0.83,-1.45
2016-01-04,문경,273,0.84,1.48,-1.32
2016-01-04,영덕,277,0.41,1.53,-0.09
2016-01-04,의성,278,0.40,0.96,-1.40
2016-01-04,구미,279,1.20,1.20,-0.72
2016-01-04,영천,281,1.13,0.91,-0.47
2016-01-04,거창,284,1.37,1.25,-0.45
2016-01-04,합천,285,1.34,0.98,-0.39
2016-01-04,밀양,288,1.16,0.59,-0.57
2016-01-04,산청,289,1.17,0.92,-0.25
2016-01-04,거제,294,1.21,0.83,0.13
2016-01-04,남해,295,1.04,0.75,-0.16
