발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-12,속초,90,0.25,-0.73,0.01
2016-03-12,대관령,100,-0.02,-0.94,-1.72
2016-03-12,춘천,101,1.75,1.10,-0.50
2016-03-12,강릉,105,-0.11,-0.51,-0.70
2016-03-12,서울,108,1.43,0.71,-2.28
2016-03-12,인천,112,1.64,0.90,-0.59
2016-03-12,원주,114,1.24,0.61,-0.65
2016-03-12,수원,119,1.75,1.25,-0.14
2016-03-12,충주,127,0.85,0.16,-1.59
2016-03-12,서산,129,1.42,0.99,-0.29
2016-03-12,울진,130,0.06,-0.88,-0.68
2016-03-12,청주,131,0.56,-0.01,-2.05
2016-03-12,대전,133,0.91,0.37,-1.38
2016-03-12,추풍령,135,1.21,0.78,0.10
2016-03-12,포항,138,0.44,0.27,0.12
2016-03-12,군산,140,0.65,0.79,-0.28
2016-03-12,대구,143,0.99,0.74,0.48
2016-03-12,전주,146,1.10,0.83,-0.27
2016-03-12,울산,152,0.81,0.64,0.30
2016-03-12,광주,156,0.97,0.97,0.25
2016-03-12,부산,159,1.77,1.47,1.46
2016-03-12,통영,162,2.14,2.16,2.24
2016-03-12,목포,165,0.92,1.63,1.13
2016-03-12,여수,168,1.60,1.50,0.70
2016-03-12,완도,170,1.12,1.45,0.97
2016-03-12,제주,184,0.91,1.20,1.71
2016-03-12,성산,188,2.04,2.17,4.83
2016-03-12,서귀포,189,1.73,1.71,3.18
2016-03-12,진주,192,1.78,1.46,1.20
2016-03-12,강화,201,1.82,1.08,-0.59
2016-03-12,양평,202,0.59,-0.15,-2.51
2016-03-12,이천,203,1.69,1.13,0.03
2016-03-12,인제,211,1.54,0.87,-0.32
2016-03-12,홍천,212,1.14,0.40,-2.30
2016-03-12,제천,221,1.30,0.59,-1.52
2016-03-12,보은,226,1.14,0.54,-0.53
2016-03-12,천안,232,0.74,0.12,-1.68
2016-03-12,보령,235,0.97,0.58,-1.35
2016-03-12,부여,236,0.66,0.28,-1.36
2016-03-12,금산,238,1.18,0.58,-0.39
2016-03-12,부안,243,0.92,1.28,0.20
2016-03-12,임실,244,1.18,0.90,0.00
2016-03-12,정읍,245,1.17,1.25,0.60
2016-03-12,남원,247,1.54,1.12,0.24
2016-03-12,장흥,260,1.46,1.61,0.64
2016-03-12,해남,261,1.19,1.29,0.95
2016-03-12,고흥,262,1.31,1.57,0.73
2016-03-12,영주,272,1.21,0.60,-1.18
2016-03-12,문경,273,1.15,0.66,-0.47
2016-03-12,영덕,277,-0.19,-0.70,-0.70
2016-03-12,의성,278,1.07,0.37,-1.16
2016-03-12,구미,279,0.96,0.62,-0.09
2016-03-12,영천,281,1.30,0.92,0.67
2016-03-12,거창,284,1.14,0.78,0.11
2016-03-12,합천,285,1.41,1.27,0.71
2016-03-12,밀양,288,1.50,1.37,0.77
2016-03-12,산청,289,1.18,0.98,0.45
2016-03-12,거제,294,1.78,1.64,1.47
2016-03-12,남해,295,1.80,1.61,1.31
