발표일자,지점명,지점코드,spi1,spi3,edi
2015-02-22,속초,90,-0.06,-0.76,-1.63
2015-02-22,대관령,100,-0.55,-0.33,-1.29
2015-02-22,춘천,101,0.78,0.39,-1.93
2015-02-22,강릉,105,-0.84,-1.05,-1.04
2015-02-22,서울,108,0.32,0.17,-1.75
2015-02-22,인천,112,0.52,0.42,-1.52
2015-02-22,원주,114,0.00,-0.08,-1.84
2015-02-22,수원,119,0.44,0.50,-0.68
2015-02-22,충주,127,0.24,0.13,-0.62
2015-02-22,서산,129,0.24,1.23,-0.55
2015-02-22,울진,130,-0.25,-0.94,0.02
2015-02-22,청주,131,0.30,0.47,-0.67
2015-02-22,대전,133,0.17,0.92,0.04
2015-02-22,추풍령,135,0.40,1.75,0.91
2015-02-22,포항,138,-0.68,-0.04,-0.01
2015-02-22,군산,140,0.36,1.59,0.68
2015-02-22,대구,143,-0.10,0.85,0.37
2015-02-22,전주,146,-0.18,1.30,0.25
2015-02-22,울산,152,-0.52,0.09,0.21
2015-02-22,광주,156,-0.15,1.65,0.40
2015-02-22,부산,159,-0.20,0.60,0.82
2015-02-22,통영,162,1.08,1.31,2.05
2015-02-22,목포,165,0.38,2.10,0.70
2015-02-22,여수,168,0.60,1.15,1.49
2015-02-22,완도,170,1.08,1.69,2.19
2015-02-22,제주,184,-0.30,0.99,0.17
2015-02-22,성산,188,0.94,1.45,2.04
2015-02-22,서귀포,189,1.98,1.81,3.57
2015-02-22,진주,192,0.52,1.16,1.29
2015-02-22,강화,201,0.50,0.24,-2.29
2015-02-22,양평,202,0.43,0.15,-1.65
2015-02-22,이천,203,0.64,0.49,-1.46
2015-02-22,인제,211,0.44,0.01,-1.53
2015-02-22,홍천,212,-0.08,-0.48,-1.98
2015-02-22,제천,221,0.56,0.25,-1.09
2015-02-22,보은,226,0.57,0.80,0.31
2015-02-22,천안,232,0.17,0.32,-0.41
2015-02-22,보령,235,0.06,1.36,0.01
2015-02-22,부여,236,0.68,1.42,0.58
2015-02-22,금산,238,0.15,1.23,0.46
2015-02-22,부안,243,-0.09,1.85,0.71
2015-02-22,임실,244,-0.70,0.87,0.19
2015-02-22,정읍,245,-0.67,1.20,0.47
2015-02-22,남원,247,-0.10,1.46,0.18
2015-02-22,장흥,260,0.13,0.94,0.66
2015-02-22,해남,261,0.05,1.69,0.11
2015-02-22,고흥,262,0.68,1.23,1.72
2015-02-22,영주,272,0.57,0.31,0.71
2015-02-22,문경,273,0.60,0.48,0.26
2015-02-22,영덕,277,-0.55,-0.44,0.09
2015-02-22,의성,278,0.31,1.20,0.15
2015-02-22,구미,279,0.62,1.28,1.34
2015-02-22,영천,281,-0.34,0.54,0.70
2015-02-22,거창,284,0.00,1.06,0.28
2015-02-22,합천,285,0.03,1.06,0.50
2015-02-22,밀양,288,-0.19,0.76,0.25
2015-02-22,산청,289,0.53,1.03,0.57
2015-02-22,거제,294,-0.10,0.85,1.09
2015-02-22,남해,295,0.80,1.28,1.71
