발표일자,지점명,지점코드,spi1,spi3,edi
2015-02-23,속초,90,-0.08,-0.75,-1.60
2015-02-23,대관령,100,-0.53,-0.33,-1.28
2015-02-23,춘천,101,0.76,0.42,-1.90
2015-02-23,강릉,105,-0.90,-1.02,-1.02
2015-02-23,서울,108,0.39,0.26,-1.75
2015-02-23,인천,112,0.55,0.48,-1.54
2015-02-23,원주,114,0.03,-0.08,-1.81
2015-02-23,수원,119,0.48,0.55,-0.68
2015-02-23,충주,127,0.27,0.12,-0.58
2015-02-23,서산,129,0.21,1.24,-0.60
2015-02-23,울진,130,-0.23,-1.02,-0.03
2015-02-23,청주,131,0.29,0.21,-0.66
2015-02-23,대전,133,0.15,0.43,-0.05
2015-02-23,추풍령,135,0.33,0.75,0.75
2015-02-23,포항,138,-0.70,-0.65,-0.09
2015-02-23,군산,140,0.34,1.13,0.62
2015-02-23,대구,143,-0.20,0.01,0.23
2015-02-23,전주,146,-0.14,0.48,0.20
2015-02-23,울산,152,-0.54,-0.69,0.12
2015-02-23,광주,156,-0.08,0.50,0.33
2015-02-23,부산,159,-0.09,0.27,0.76
2015-02-23,통영,162,0.97,0.80,1.73
2015-02-23,목포,165,0.33,1.52,0.65
2015-02-23,여수,168,0.48,0.42,1.15
2015-02-23,완도,170,1.01,1.16,1.86
2015-02-23,제주,184,-0.24,0.61,0.10
2015-02-23,성산,188,0.78,1.20,1.63
2015-02-23,서귀포,189,1.62,1.51,2.83
2015-02-23,진주,192,0.40,0.23,0.99
2015-02-23,강화,201,0.47,0.25,-2.32
2015-02-23,양평,202,0.47,0.19,-1.65
2015-02-23,이천,203,0.62,0.51,-1.47
2015-02-23,인제,211,0.41,-0.02,-1.48
2015-02-23,홍천,212,-0.06,-0.47,-1.96
2015-02-23,제천,221,0.58,0.28,-1.08
2015-02-23,보은,226,0.51,0.31,0.21
2015-02-23,천안,232,0.15,0.21,-0.45
2015-02-23,보령,235,0.20,1.09,0.02
2015-02-23,부여,236,0.60,1.03,0.43
2015-02-23,금산,238,0.08,0.40,0.31
2015-02-23,부안,243,-0.10,1.32,0.65
2015-02-23,임실,244,-0.64,0.04,0.13
2015-02-23,정읍,245,-0.54,0.54,0.46
2015-02-23,남원,247,-0.07,0.33,0.11
2015-02-23,장흥,260,0.10,0.03,0.50
2015-02-23,해남,261,0.06,0.86,0.01
2015-02-23,고흥,262,0.57,0.28,1.48
2015-02-23,영주,272,0.51,0.08,0.50
2015-02-23,문경,273,0.56,0.14,0.14
2015-02-23,영덕,277,-0.54,-1.10,0.02
2015-02-23,의성,278,0.21,0.24,0.04
2015-02-23,구미,279,0.50,0.25,1.12
2015-02-23,영천,281,-0.43,-0.30,0.57
2015-02-23,거창,284,-0.08,-0.02,0.17
2015-02-23,합천,285,-0.02,-0.10,0.37
2015-02-23,밀양,288,-0.23,-0.08,0.16
2015-02-23,산청,289,0.44,-0.01,0.43
2015-02-23,거제,294,-0.09,0.03,0.94
2015-02-23,남해,295,0.64,0.48,1.27
