발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2014-11-08,속초,90,-0.32,-0.10,51.50,-1.18
2014-11-08,대관령,100,1.14,-0.02,180.30,-1.02
2014-11-08,춘천,101,0.37,-0.28,101.90,-2.02
2014-11-08,강릉,105,0.79,0.49,144.50,0.17
2014-11-08,서울,108,0.27,-0.43,87.40,-1.64
2014-11-08,인천,112,0.30,-0.45,89.70,-1.59
2014-11-08,원주,114,1.65,0.12,257.90,-1.42
2014-11-08,수원,119,1.05,0.23,169.60,-0.80
2014-11-08,충주,127,2.00,0.69,340.20,-0.23
2014-11-08,서산,129,1.30,0.15,232.10,-0.65
2014-11-08,울진,130,2.02,1.41,404.50,1.62
2014-11-08,청주,131,1.93,0.40,319.50,-0.29
2014-11-08,대전,133,2.17,0.32,380.10,-0.07
2014-11-08,추풍령,135,1.81,0.77,299.80,0.25
2014-11-08,포항,138,1.64,0.93,325.50,0.65
2014-11-08,군산,140,1.94,0.66,288.40,0.17
2014-11-08,대구,143,1.52,0.85,286.40,0.38
2014-11-08,전주,146,1.54,0.57,227.00,0.00
2014-11-08,울산,152,1.48,1.27,265.60,0.69
2014-11-08,광주,156,1.56,0.53,251.60,0.02
2014-11-08,부산,159,1.66,1.49,327.00,0.91
2014-11-08,통영,162,2.03,1.42,407.00,1.19
2014-11-08,목포,165,1.43,0.01,240.00,-0.39
2014-11-08,여수,168,1.65,0.90,297.50,0.83
2014-11-08,완도,170,1.59,0.99,260.30,0.96
2014-11-08,제주,184,0.90,0.20,159.90,-0.02
2014-11-08,성산,188,1.62,0.56,261.30,0.45
2014-11-08,서귀포,189,-0.14,0.50,75.70,0.81
2014-11-08,진주,192,2.13,0.90,407.30,0.78
2014-11-08,강화,201,-0.30,-0.86,44.10,-2.09
2014-11-08,양평,202,0.82,-0.22,147.60,-1.63
2014-11-08,이천,203,1.42,-0.19,233.40,-1.45
2014-11-08,인제,211,0.59,0.11,119.70,-1.45
2014-11-08,홍천,212,0.68,-0.29,125.80,-1.83
2014-11-08,제천,221,1.71,0.32,303.40,-0.88
2014-11-08,보은,226,2.43,0.63,405.00,0.19
2014-11-08,천안,232,1.56,0.24,248.20,-0.18
2014-11-08,보령,235,2.11,0.23,322.70,-0.27
2014-11-08,부여,236,1.88,0.45,348.80,0.10
2014-11-08,금산,238,2.08,1.14,320.20,0.22
2014-11-08,부안,243,1.24,0.47,190.70,-0.05
2014-11-08,임실,244,1.54,0.42,245.70,0.24
2014-11-08,정읍,245,1.72,0.67,251.90,0.21
2014-11-08,남원,247,1.37,0.38,210.60,-0.07
2014-11-08,장흥,260,1.20,0.37,205.40,0.44
2014-11-08,해남,261,1.50,-0.39,236.60,-0.37
2014-11-08,고흥,262,1.52,0.37,271.70,1.14
2014-11-08,영주,272,2.14,1.21,442.40,0.72
2014-11-08,문경,273,2.43,0.90,481.00,0.19
2014-11-08,영덕,277,2.27,1.29,414.20,1.37
2014-11-08,의성,278,1.58,1.12,283.50,-0.09
2014-11-08,구미,279,1.75,0.93,330.40,0.92
2014-11-08,영천,281,1.94,1.53,338.90,1.06
2014-11-08,거창,284,1.55,0.63,269.60,0.17
2014-11-08,합천,285,1.60,0.57,326.10,0.37
2014-11-08,밀양,288,1.27,0.98,247.30,0.24
2014-11-08,산청,289,1.49,0.19,299.40,0.24
2014-11-08,거제,294,1.63,1.41,325.80,1.09
2014-11-08,남해,295,1.69,0.80,341.70,0.86
