발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-25,속초,90,2.57,0.47,1.81
2015-11-25,대관령,100,1.36,-0.74,-1.48
2015-11-25,춘천,101,2.21,-0.34,-1.93
2015-11-25,강릉,105,2.04,-0.03,0.49
2015-11-25,서울,108,1.74,-0.27,-2.24
2015-11-25,인천,112,1.99,-0.23,-2.26
2015-11-25,원주,114,2.20,-0.18,-1.29
2015-11-25,수원,119,2.06,-0.51,-2.01
2015-11-25,충주,127,2.01,-0.62,-1.53
2015-11-25,서산,129,2.45,-0.34,-1.18
2015-11-25,울진,130,1.79,-0.49,-0.39
2015-11-25,청주,131,2.22,-0.52,-1.66
2015-11-25,대전,133,2.08,-0.21,-1.23
2015-11-25,추풍령,135,2.12,0.02,-0.85
2015-11-25,포항,138,1.64,-0.11,-0.23
2015-11-25,군산,140,1.97,0.19,-0.76
2015-11-25,대구,143,1.49,-0.35,-0.33
2015-11-25,전주,146,1.65,-0.37,-1.56
2015-11-25,울산,152,1.28,0.16,-0.41
2015-11-25,광주,156,1.70,-0.12,-0.57
2015-11-25,부산,159,1.32,0.48,-0.08
2015-11-25,통영,162,1.12,0.18,0.05
2015-11-25,목포,165,1.56,0.11,-0.18
2015-11-25,여수,168,0.84,-0.42,-0.60
2015-11-25,완도,170,0.84,-0.09,-0.05
2015-11-25,제주,184,1.44,-0.08,0.58
2015-11-25,성산,188,1.67,0.67,1.60
2015-11-25,서귀포,189,1.64,1.17,1.56
2015-11-25,진주,192,1.60,0.11,-0.29
2015-11-25,강화,201,1.70,-0.11,-2.66
2015-11-25,양평,202,2.30,-0.05,-2.17
2015-11-25,이천,203,2.35,-0.25,-1.47
2015-11-25,인제,211,2.29,-0.26,-1.81
2015-11-25,홍천,212,2.26,-0.02,-2.31
2015-11-25,제천,221,2.18,-0.34,-1.58
2015-11-25,보은,226,2.32,-0.02,-1.09
2015-11-25,천안,232,2.35,-0.37,-1.47
2015-11-25,보령,235,2.20,-0.34,-1.38
2015-11-25,부여,236,1.84,-0.20,-1.23
2015-11-25,금산,238,1.96,-0.02,-1.01
2015-11-25,부안,243,2.17,0.03,-0.80
2015-11-25,임실,244,1.14,-0.24,-1.41
2015-11-25,정읍,245,1.62,-0.43,-0.99
2015-11-25,남원,247,1.19,-0.20,-1.17
2015-11-25,장흥,260,0.83,-0.48,-0.75
2015-11-25,해남,261,0.89,-0.43,-0.46
2015-11-25,고흥,262,0.60,-0.39,-0.36
2015-11-25,영주,272,1.94,-0.28,-1.21
2015-11-25,문경,273,2.41,0.06,-1.19
2015-11-25,영덕,277,2.17,0.28,0.38
2015-11-25,의성,278,1.72,-0.40,-1.24
2015-11-25,구미,279,1.72,-0.19,-0.72
2015-11-25,영천,281,1.50,-0.23,-0.47
2015-11-25,거창,284,1.71,-0.30,-0.52
2015-11-25,합천,285,1.57,-0.29,-0.46
2015-11-25,밀양,288,1.28,0.06,-0.59
2015-11-25,산청,289,1.56,-0.21,-0.24
2015-11-25,거제,294,1.54,0.44,0.11
2015-11-25,남해,295,1.48,-0.08,-0.12
