발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2020-08-24,속초,90,1.73,2.10,210.48,2.28
2020-08-24,철원,95,2.14,1.45,257.13,1.94
2020-08-24,대관령,100,0.97,0.37,140.21,0.00
2020-08-24,춘천,101,2.07,0.93,238.61,1.30
2020-08-24,강릉,105,0.89,1.16,140.71,0.73
2020-08-24,서울,108,1.38,0.90,178.06,0.90
2020-08-24,인천,112,1.33,0.90,177.20,0.91
2020-08-24,원주,114,1.62,0.47,209.13,1.09
2020-08-24,수원,119,1.94,1.53,241.19,2.00
2020-08-24,충주,127,1.87,1.14,226.88,1.47
2020-08-24,서산,129,1.21,1.06,166.42,0.84
2020-08-24,울진,130,1.57,1.59,227.95,1.01
2020-08-24,청주,131,1.58,0.91,177.94,0.88
2020-08-24,대전,133,1.52,1.31,198.91,1.17
2020-08-24,추풍령,135,1.33,1.63,181.83,1.32
2020-08-24,안동,136,1.55,1.63,213.95,1.41
2020-08-24,포항,138,0.72,0.80,128.83,0.26
2020-08-24,군산,140,1.70,1.81,249.69,2.06
2020-08-24,대구,143,1.40,1.41,180.88,0.92
2020-08-24,전주,146,2.06,2.11,259.08,2.53
2020-08-24,울산,152,0.22,1.05,87.78,0.29
2020-08-24,창원,155,0.34,0.89,90.58,0.06
2020-08-24,광주,156,2.66,2.31,311.00,2.27
2020-08-24,부산,159,1.46,2.17,203.09,1.72
2020-08-24,통영,162,0.98,1.92,156.54,1.30
2020-08-24,목포,165,0.32,1.37,94.19,0.77
2020-08-24,여수,168,0.31,1.42,91.33,0.74
2020-08-24,완도,170,-0.82,0.16,25.64,-0.37
2020-08-24,제주,184,-0.86,-0.64,40.36,-0.99
2020-08-24,고산,185,-0.36,0.93,65.07,0.34
2020-08-24,성산,188,-0.31,0.54,64.50,-0.07
2020-08-24,서귀포,189,-1.17,0.13,37.93,-0.43
2020-08-24,진주,192,1.28,1.41,169.23,1.14
2020-08-24,강화,201,0.91,0.73,149.56,0.70
2020-08-24,양평,202,1.38,0.47,180.08,0.60
2020-08-24,이천,203,1.98,1.34,233.44,1.72
2020-08-24,인제,211,1.92,0.81,226.66,1.30
2020-08-24,홍천,212,2.07,0.94,227.07,1.13
2020-08-24,태백,216,1.41,0.65,177.22,0.45
2020-08-24,제천,221,2.26,1.12,276.30,1.60
2020-08-24,보은,226,1.83,1.25,220.84,1.11
2020-08-24,천안,232,1.58,1.12,206.12,1.14
2020-08-24,보령,235,1.13,0.84,151.10,0.62
2020-08-24,부여,236,1.24,1.21,173.48,1.08
2020-08-24,금산,238,1.87,1.90,225.84,1.97
2020-08-24,부안,243,2.17,2.01,270.17,2.26
2020-08-24,임실,244,1.90,1.80,226.09,1.76
2020-08-24,정읍,245,1.72,1.42,218.14,1.41
2020-08-24,남원,247,2.81,2.14,311.40,2.52
2020-08-24,장수,248,2.19,1.80,300.36,2.13
2020-08-24,장흥,260,0.33,0.81,94.02,0.18
2020-08-24,해남,261,-0.56,0.57,44.21,-0.13
2020-08-24,고흥,262,-0.46,0.32,52.25,-0.26
2020-08-24,봉화,271,1.69,1.02,250.04,1.03
2020-08-24,영주,272,1.59,1.23,204.24,1.22
2020-08-24,문경,273,1.85,1.70,242.50,2.02
2020-08-24,영덕,277,1.19,1.79,184.27,1.16
2020-08-24,의성,278,1.15,1.16,164.58,0.59
2020-08-24,구미,279,1.93,2.23,243.57,2.02
2020-08-24,영천,281,1.34,1.06,174.77,0.60
2020-08-24,거창,284,1.69,1.79,222.32,1.56
2020-08-24,합천,285,1.30,1.63,183.95,1.39
2020-08-24,밀양,288,0.84,0.84,133.68,0.30
2020-08-24,산청,289,1.55,1.86,209.25,1.68
2020-08-24,거제,294,1.04,1.57,165.67,1.00
2020-08-24,남해,295,0.26,1.09,89.14,0.47
