발표일자,지점명,지점코드,spi1,spi3,edi
2015-02-17,속초,90,-0.28,-1.01,-1.62
2015-02-17,대관령,100,-0.56,-0.59,-1.34
2015-02-17,춘천,101,0.69,0.33,-2.07
2015-02-17,강릉,105,-0.71,-1.32,-1.04
2015-02-17,서울,108,0.12,0.01,-1.85
2015-02-17,인천,112,0.38,0.52,-1.65
2015-02-17,원주,114,-0.13,-0.40,-1.92
2015-02-17,수원,119,0.43,0.40,-0.70
2015-02-17,충주,127,0.15,-0.13,-0.63
2015-02-17,서산,129,0.26,1.11,-0.63
2015-02-17,울진,130,-0.08,-1.17,0.05
2015-02-17,청주,131,0.36,0.29,-0.60
2015-02-17,대전,133,0.33,0.73,0.08
2015-02-17,추풍령,135,0.70,1.72,1.24
2015-02-17,포항,138,-0.51,-0.12,0.06
2015-02-17,군산,140,0.48,1.45,0.70
2015-02-17,대구,143,0.46,0.79,0.56
2015-02-17,전주,146,-0.04,1.22,0.36
2015-02-17,울산,152,-0.46,-0.02,0.30
2015-02-17,광주,156,0.09,1.62,0.55
2015-02-17,부산,159,-0.36,0.43,0.74
2015-02-17,통영,162,0.49,0.97,1.34
2015-02-17,목포,165,0.65,2.19,1.06
2015-02-17,여수,168,0.31,0.88,1.20
2015-02-17,완도,170,0.53,1.46,1.69
2015-02-17,제주,184,-0.07,0.98,0.33
2015-02-17,성산,188,0.20,1.13,1.25
2015-02-17,서귀포,189,1.14,1.42,2.50
2015-02-17,진주,192,0.35,1.00,1.22
2015-02-17,강화,201,0.51,0.04,-2.38
2015-02-17,양평,202,0.17,-0.12,-1.81
2015-02-17,이천,203,0.58,0.20,-1.60
2015-02-17,인제,211,0.02,-0.32,-1.61
2015-02-17,홍천,212,-0.26,-0.68,-2.00
2015-02-17,제천,221,0.28,-0.14,-1.18
2015-02-17,보은,226,0.67,0.63,0.49
2015-02-17,천안,232,0.32,0.20,-0.30
2015-02-17,보령,235,0.24,1.23,0.06
2015-02-17,부여,236,0.62,1.21,0.56
2015-02-17,금산,238,0.16,1.17,0.67
2015-02-17,부안,243,-0.01,1.79,0.79
2015-02-17,임실,244,-0.52,0.80,0.23
2015-02-17,정읍,245,-0.30,1.11,0.54
2015-02-17,남원,247,0.00,1.40,0.25
2015-02-17,장흥,260,-0.07,0.79,0.62
2015-02-17,해남,261,0.12,1.66,0.20
2015-02-17,고흥,262,0.29,1.02,1.51
2015-02-17,영주,272,0.35,-0.11,0.52
2015-02-17,문경,273,0.24,0.15,0.14
2015-02-17,영덕,277,-0.71,-0.59,0.11
2015-02-17,의성,278,0.41,1.13,0.20
2015-02-17,구미,279,0.64,1.18,1.46
2015-02-17,영천,281,-0.15,0.46,0.83
2015-02-17,거창,284,0.10,0.98,0.34
2015-02-17,합천,285,0.22,0.95,0.55
2015-02-17,밀양,288,0.17,0.71,0.41
2015-02-17,산청,289,0.22,0.87,0.50
2015-02-17,거제,294,-0.21,0.70,1.00
2015-02-17,남해,295,0.37,0.99,1.31
