발표일자,지점명,지점코드,spi1,spi3,edi
2020-03-01,속초,90,0.41,0.99,1.63
2020-03-01,철원,95,1.00,1.64,0.20
2020-03-01,대관령,100,0.24,0.25,-0.79
2020-03-01,춘천,101,1.16,1.81,0.40
2020-03-01,강릉,105,0.69,0.64,2.06
2020-03-01,서울,108,1.13,1.62,-1.08
2020-03-01,인천,112,1.19,1.47,0.59
2020-03-01,원주,114,1.41,1.59,-0.10
2020-03-01,수원,119,1.26,1.72,0.68
2020-03-01,충주,127,1.27,1.65,0.53
2020-03-01,서산,129,1.47,1.43,1.05
2020-03-01,울진,130,0.74,0.94,2.94
2020-03-01,청주,131,1.25,1.46,0.85
2020-03-01,대전,133,1.47,1.72,1.17
2020-03-01,추풍령,135,1.15,1.65,2.09
2020-03-01,안동,136,1.24,1.32,1.18
2020-03-01,포항,138,0.75,1.85,2.79
2020-03-01,군산,140,1.02,1.41,0.92
2020-03-01,대구,143,0.74,1.61,1.28
2020-03-01,전주,146,0.96,1.39,0.49
2020-03-01,울산,152,0.55,2.25,2.67
2020-03-01,창원,155,0.71,1.55,1.41
2020-03-01,광주,156,0.29,0.87,-0.17
2020-03-01,부산,159,1.33,2.07,2.12
2020-03-01,통영,162,0.88,1.88,2.19
2020-03-01,목포,165,-0.42,0.90,0.83
2020-03-01,여수,168,0.67,1.45,1.42
2020-03-01,완도,170,0.08,1.24,1.04
2020-03-01,제주,184,-1.12,0.36,2.22
2020-03-01,고산,185,-0.17,1.33,3.15
2020-03-01,성산,188,0.44,0.86,3.37
2020-03-01,서귀포,189,0.46,1.20,1.87
2020-03-01,진주,192,0.24,1.38,0.93
2020-03-01,강화,201,1.08,1.84,0.94
2020-03-01,양평,202,1.07,1.61,0.46
2020-03-01,이천,203,1.17,1.71,0.73
2020-03-01,인제,211,1.12,1.99,0.21
2020-03-01,홍천,212,0.93,1.31,-0.97
2020-03-01,태백,216,0.23,0.50,0.78
2020-03-01,제천,221,1.09,1.48,-0.06
2020-03-01,보은,226,1.45,1.71,1.34
2020-03-01,천안,232,1.36,1.48,0.75
2020-03-01,보령,235,1.62,1.52,0.78
2020-03-01,부여,236,1.49,1.82,1.46
2020-03-01,금산,238,1.25,1.76,1.27
2020-03-01,부안,243,0.89,1.19,0.84
2020-03-01,임실,244,0.80,1.11,0.33
2020-03-01,정읍,245,0.81,0.89,1.09
2020-03-01,남원,247,0.85,1.22,0.82
2020-03-01,장수,248,0.27,0.50,0.43
2020-03-01,장흥,260,0.08,1.46,0.95
2020-03-01,해남,261,-0.49,0.87,0.54
2020-03-01,고흥,262,0.11,1.01,1.42
2020-03-01,봉화,271,0.63,0.29,0.35
2020-03-01,영주,272,1.17,1.59,0.96
2020-03-01,문경,273,1.31,1.55,1.37
2020-03-01,영덕,277,0.65,1.37,3.14
2020-03-01,의성,278,1.21,1.77,1.15
2020-03-01,구미,279,1.11,1.61,2.16
2020-03-01,영천,281,1.18,2.15,2.25
2020-03-01,거창,284,0.59,1.44,0.89
2020-03-01,합천,285,0.39,1.40,1.43
2020-03-01,밀양,288,1.12,1.79,1.58
2020-03-01,산청,289,0.17,1.20,1.30
2020-03-01,거제,294,0.63,1.78,1.99
2020-03-01,남해,295,0.68,1.70,1.89
