발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2015-01-15,속초,90,-1.04,-1.00,0.00,-1.87
2015-01-15,대관령,100,-0.58,-0.02,19.60,-1.31
2015-01-15,춘천,101,-0.53,0.13,38.90,-2.28
2015-01-15,강릉,105,-1.49,-0.16,0.00,-0.90
2015-01-15,서울,108,-0.71,0.18,32.80,-1.90
2015-01-15,인천,112,-0.57,0.41,40.50,-1.84
2015-01-15,원주,114,-0.05,1.47,77.60,-1.85
2015-01-15,수원,119,-0.18,1.07,66.00,-0.91
2015-01-15,충주,127,0.30,2.03,100.10,-0.69
2015-01-15,서산,129,0.04,1.72,85.70,-0.63
2015-01-15,울진,130,-1.05,0.75,3.70,0.11
2015-01-15,청주,131,0.29,1.95,86.80,-0.77
2015-01-15,대전,133,0.52,2.05,115.10,-0.17
2015-01-15,추풍령,135,0.93,2.18,163.40,0.69
2015-01-15,포항,138,-0.12,0.79,40.30,0.29
2015-01-15,군산,140,0.85,2.17,147.30,0.47
2015-01-15,대구,143,0.33,1.29,84.90,0.39
2015-01-15,전주,146,0.81,1.85,140.50,0.44
2015-01-15,울산,152,0.14,0.56,67.00,0.47
2015-01-15,광주,156,1.03,2.07,154.00,0.54
2015-01-15,부산,159,0.98,1.19,210.00,1.05
2015-01-15,통영,162,0.87,1.62,201.70,1.42
2015-01-15,목포,165,1.98,2.31,270.60,0.72
2015-01-15,여수,168,0.70,1.43,163.30,1.08
2015-01-15,완도,170,1.14,1.73,225.40,1.49
2015-01-15,제주,184,0.62,0.69,137.60,0.70
2015-01-15,성산,188,0.83,0.65,170.90,1.33
2015-01-15,서귀포,189,0.95,0.54,184.20,1.70
2015-01-15,진주,192,0.46,1.79,111.90,0.94
2015-01-15,강화,201,-1.19,-0.34,10.40,-2.49
2015-01-15,양평,202,-0.50,0.60,39.80,-1.87
2015-01-15,이천,203,-0.17,1.23,64.10,-1.79
2015-01-15,인제,211,-0.43,0.15,48.30,-1.64
2015-01-15,홍천,212,-0.61,0.07,29.70,-1.98
2015-01-15,제천,221,0.02,1.82,80.60,-1.29
2015-01-15,보은,226,0.48,2.15,108.30,-0.03
2015-01-15,천안,232,-0.01,1.59,76.90,-0.48
2015-01-15,보령,235,0.57,1.94,120.00,-0.12
2015-01-15,부여,236,0.69,2.11,135.20,0.14
2015-01-15,금산,238,0.89,2.07,155.00,0.47
2015-01-15,부안,243,1.06,2.09,163.30,0.71
2015-01-15,임실,244,0.15,1.80,99.60,0.50
2015-01-15,정읍,245,0.73,1.95,135.80,0.69
2015-01-15,남원,247,0.83,1.93,141.30,0.29
2015-01-15,장흥,260,0.44,1.25,125.80,0.57
2015-01-15,해남,261,1.30,2.01,206.00,0.23
2015-01-15,고흥,262,0.31,1.37,107.10,1.38
2015-01-15,영주,272,-0.16,1.97,50.10,0.22
2015-01-15,문경,273,0.33,2.27,94.60,-0.26
2015-01-15,영덕,277,-0.69,1.32,5.40,0.47
2015-01-15,의성,278,0.46,1.56,106.00,0.07
2015-01-15,구미,279,0.31,1.73,82.40,0.99
2015-01-15,영천,281,0.29,1.35,82.00,0.94
2015-01-15,거창,284,0.20,1.74,78.60,0.27
2015-01-15,합천,285,-0.03,1.51,51.50,0.44
2015-01-15,밀양,288,0.66,0.88,152.90,0.36
2015-01-15,산청,289,-0.01,1.44,56.90,0.29
2015-01-15,거제,294,0.73,1.44,173.50,1.26
2015-01-15,남해,295,0.64,1.63,140.10,1.11
