발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2014-03-08,속초,90,1.75,1.38,300.40,0.61
2014-03-08,철원,95,-,-,19.70,-
2014-03-08,대관령,100,0.70,0.55,131.40,-1.26
2014-03-08,춘천,101,-1.09,-0.16,14.10,0.37
2014-03-08,강릉,105,1.71,1.07,285.00,-0.08
2014-03-08,서울,108,-1.15,-0.39,12.80,-0.76
2014-03-08,인천,112,-1.19,-0.44,8.70,-0.90
2014-03-08,원주,114,-1.08,0.21,18.20,-0.23
2014-03-08,수원,119,-1.21,-0.31,13.10,-0.93
2014-03-08,충주,127,-1.14,-0.14,14.60,-0.94
2014-03-08,서산,129,-1.39,-0.85,8.40,-1.84
2014-03-08,울진,130,0.53,0.29,127.10,-0.39
2014-03-08,청주,131,-1.52,-0.71,4.30,-1.15
2014-03-08,대전,133,-1.64,-1.17,4.00,-1.64
2014-03-08,추풍령,135,-1.12,-1.04,33.00,-1.65
2014-03-08,안동,136,-,-,11.66,-
2014-03-08,포항,138,1.58,0.84,242.60,0.10
2014-03-08,군산,140,-1.70,-1.72,4.00,-1.20
2014-03-08,대구,143,-1.20,-1.77,21.80,-0.91
2014-03-08,전주,146,-1.62,-1.77,4.40,-1.48
2014-03-08,울산,152,1.13,0.40,177.50,-0.92
2014-03-08,창원,155,-,-,32.12,-
2014-03-08,광주,156,-1.36,-1.77,24.60,-1.10
2014-03-08,부산,159,-0.11,-0.69,71.80,-1.09
2014-03-08,통영,162,-0.26,-0.71,74.10,-0.89
2014-03-08,목포,165,-1.14,-1.56,34.50,-0.92
2014-03-08,여수,168,-0.92,-1.42,39.80,-1.16
2014-03-08,완도,170,-0.07,-0.42,75.30,-0.94
2014-03-08,제주,184,1.54,1.14,219.30,-0.18
2014-03-08,고산,185,-,-,100.00,-
2014-03-08,성산,188,1.66,1.35,234.20,0.75
2014-03-08,서귀포,189,0.27,-0.19,108.60,-1.89
2014-03-08,진주,192,-0.90,-1.66,30.10,-1.17
2014-03-08,강화,201,-1.22,-0.43,6.90,-0.83
2014-03-08,양평,202,-1.05,-0.22,12.40,0.01
2014-03-08,이천,203,-1.06,0.01,15.90,-0.56
2014-03-08,인제,211,-1.29,-0.14,7.90,-0.26
2014-03-08,홍천,212,-1.00,-0.92,13.60,-0.83
2014-03-08,태백,216,-,-,44.08,-
2014-03-08,제천,221,-1.16,-0.31,15.50,-0.68
2014-03-08,보은,226,-1.48,-0.90,6.90,-1.11
2014-03-08,천안,232,-1.42,-0.44,5.30,-1.22
2014-03-08,보령,235,-1.62,-1.10,2.50,-0.37
2014-03-08,부여,236,-1.54,-0.97,7.20,-1.23
2014-03-08,금산,238,-1.62,-1.83,3.60,-2.03
2014-03-08,부안,243,-1.65,-2.82,4.30,-1.31
2014-03-08,임실,244,-1.59,-1.68,9.40,-0.92
2014-03-08,정읍,245,-1.73,-2.36,10.20,-1.90
2014-03-08,남원,247,-1.22,-1.13,22.40,-0.51
2014-03-08,장수,248,-,-,14.53,-
2014-03-08,장흥,260,-0.96,-1.26,37.30,-1.34
2014-03-08,해남,261,-0.69,-0.92,45.50,-1.06
2014-03-08,고흥,262,-0.52,-0.91,56.50,-0.94
2014-03-08,봉화,271,-,-,9.47,-
2014-03-08,영주,272,-1.13,-0.77,11.80,-0.96
2014-03-08,문경,273,-1.30,-1.02,11.40,-0.95
2014-03-08,영덕,277,0.74,0.11,142.00,-0.72
2014-03-08,의성,278,-1.14,-1.65,17.30,-1.30
2014-03-08,구미,279,-1.04,-1.67,24.60,-1.29
2014-03-08,영천,281,-0.29,-1.01,56.70,-0.84
2014-03-08,거창,284,-1.17,-1.69,21.90,-0.97
2014-03-08,합천,285,-0.91,-1.86,24.80,-0.54
2014-03-08,밀양,288,-0.80,-1.46,35.70,-1.01
2014-03-08,산청,289,-1.05,-1.90,23.00,-1.19
2014-03-08,거제,294,-0.29,-0.91,63.90,-1.19
2014-03-08,남해,295,-0.93,-1.42,34.80,-1.05
