발표일자,지점명,지점코드,spi1,spi3,edi
2015-12-01,속초,90,2.64,0.98,1.38
2015-12-01,대관령,100,1.54,-0.46,-1.53
2015-12-01,춘천,101,2.07,0.20,-2.02
2015-12-01,강릉,105,2.28,0.35,0.20
2015-12-01,서울,108,1.41,0.21,-2.32
2015-12-01,인천,112,1.48,0.17,-2.39
2015-12-01,원주,114,1.96,0.05,-1.43
2015-12-01,수원,119,1.79,-0.06,-2.03
2015-12-01,충주,127,1.55,-0.24,-1.62
2015-12-01,서산,129,1.97,0.24,-1.18
2015-12-01,울진,130,2.01,-0.06,0.20
2015-12-01,청주,131,1.50,-0.04,-1.71
2015-12-01,대전,133,1.71,0.19,-1.28
2015-12-01,추풍령,135,1.94,0.37,-0.88
2015-12-01,포항,138,1.61,-0.02,-0.37
2015-12-01,군산,140,1.82,0.87,-0.52
2015-12-01,대구,143,1.25,-0.42,-0.44
2015-12-01,전주,146,1.32,0.23,-1.36
2015-12-01,울산,152,1.29,-0.03,-0.49
2015-12-01,광주,156,1.61,0.44,-0.48
2015-12-01,부산,159,1.32,0.59,-0.25
2015-12-01,통영,162,1.05,0.37,-0.11
2015-12-01,목포,165,1.47,0.50,-0.21
2015-12-01,여수,168,0.85,-0.16,-0.67
2015-12-01,완도,170,0.87,0.28,-0.08
2015-12-01,제주,184,1.73,0.33,0.67
2015-12-01,성산,188,1.71,1.07,1.53
2015-12-01,서귀포,189,1.54,1.37,1.47
2015-12-01,진주,192,1.40,0.30,-0.41
2015-12-01,강화,201,1.49,0.38,-2.71
2015-12-01,양평,202,2.03,0.28,-2.23
2015-12-01,이천,203,2.10,0.19,-1.58
2015-12-01,인제,211,2.07,0.23,-1.81
2015-12-01,홍천,212,2.08,0.16,-2.40
2015-12-01,제천,221,1.77,-0.01,-1.68
2015-12-01,보은,226,1.68,0.24,-1.14
2015-12-01,천안,232,1.85,0.00,-1.48
2015-12-01,보령,235,1.85,0.37,-1.34
2015-12-01,부여,236,1.54,0.34,-1.23
2015-12-01,금산,238,1.57,0.24,-1.02
2015-12-01,부안,243,1.52,0.49,-0.69
2015-12-01,임실,244,1.24,0.25,-1.19
2015-12-01,정읍,245,1.30,0.26,-0.77
2015-12-01,남원,247,1.32,0.31,-1.01
2015-12-01,장흥,260,0.88,-0.02,-0.80
2015-12-01,해남,261,0.83,-0.06,-0.42
2015-12-01,고흥,262,0.65,-0.07,-0.41
2015-12-01,영주,272,1.56,-0.10,-1.34
2015-12-01,문경,273,1.95,0.30,-1.26
2015-12-01,영덕,277,2.11,0.59,0.26
2015-12-01,의성,278,1.52,-0.21,-1.34
2015-12-01,구미,279,1.52,0.12,-0.81
2015-12-01,영천,281,1.34,-0.25,-0.61
2015-12-01,거창,284,1.59,0.03,-0.58
2015-12-01,합천,285,1.37,-0.13,-0.54
2015-12-01,밀양,288,1.06,0.11,-0.69
2015-12-01,산청,289,1.35,-0.11,-0.32
2015-12-01,거제,294,1.45,0.58,-0.04
2015-12-01,남해,295,1.37,0.10,-0.24
