발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-31,속초,90,-0.54,-1.06,-0.55
2016-03-31,대관령,100,-1.17,-1.23,-1.86
2016-03-31,춘천,101,0.68,0.76,-1.23
2016-03-31,강릉,105,-0.82,-0.69,-1.02
2016-03-31,서울,108,0.14,0.25,-2.66
2016-03-31,인천,112,0.48,0.55,-1.47
2016-03-31,원주,114,-0.21,-0.09,-1.58
2016-03-31,수원,119,0.57,0.73,-1.05
2016-03-31,충주,127,-1.38,-0.64,-1.96
2016-03-31,서산,129,-0.53,0.38,-1.01
2016-03-31,울진,130,-0.85,-1.16,-0.93
2016-03-31,청주,131,-1.40,-0.72,-2.50
2016-03-31,대전,133,-0.32,-0.19,-1.79
2016-03-31,추풍령,135,0.33,0.13,-0.80
2016-03-31,포항,138,0.36,-0.02,-0.35
2016-03-31,군산,140,-0.79,0.27,-0.72
2016-03-31,대구,143,0.80,0.46,-0.04
2016-03-31,전주,146,0.59,0.24,-1.15
2016-03-31,울산,152,0.79,0.67,0.19
2016-03-31,광주,156,-0.08,0.28,-0.46
2016-03-31,부산,159,1.25,1.49,0.89
2016-03-31,통영,162,1.14,2.12,1.49
2016-03-31,목포,165,0.05,0.98,0.23
2016-03-31,여수,168,0.45,1.15,-0.11
2016-03-31,완도,170,-0.38,0.43,-0.06
2016-03-31,제주,184,0.47,0.66,0.64
2016-03-31,성산,188,1.32,1.90,2.51
2016-03-31,서귀포,189,0.25,0.97,1.35
2016-03-31,진주,192,1.32,1.30,0.53
2016-03-31,강화,201,0.80,0.71,-1.36
2016-03-31,양평,202,-0.50,-0.97,-2.77
2016-03-31,이천,203,0.58,0.62,-0.81
2016-03-31,인제,211,0.53,0.49,-0.99
2016-03-31,홍천,212,0.18,-0.11,-2.55
2016-03-31,제천,221,-1.11,0.05,-1.83
2016-03-31,보은,226,-0.01,-0.04,-1.23
2016-03-31,천안,232,-1.02,-0.46,-1.98
2016-03-31,보령,235,-0.99,-0.40,-1.76
2016-03-31,부여,236,-1.09,-0.42,-1.62
2016-03-31,금산,238,0.23,0.12,-1.07
2016-03-31,부안,243,0.14,0.65,-0.32
2016-03-31,임실,244,0.28,0.42,-0.80
2016-03-31,정읍,245,0.82,0.78,-0.10
2016-03-31,남원,247,0.78,0.65,-0.50
2016-03-31,장흥,260,0.65,0.93,-0.29
2016-03-31,해남,261,0.73,0.60,-0.18
2016-03-31,고흥,262,0.21,0.81,-0.32
2016-03-31,영주,272,-0.32,0.01,-1.63
2016-03-31,문경,273,-0.10,0.02,-1.19
2016-03-31,영덕,277,-0.83,-1.33,-1.07
2016-03-31,의성,278,0.60,0.00,-1.50
2016-03-31,구미,279,0.33,0.15,-0.77
2016-03-31,영천,281,0.98,0.60,-0.06
2016-03-31,거창,284,0.25,0.29,-0.46
2016-03-31,합천,285,1.18,0.97,0.12
2016-03-31,밀양,288,1.24,1.18,0.17
2016-03-31,산청,289,0.38,0.48,-0.28
2016-03-31,거제,294,0.61,1.37,0.77
2016-03-31,남해,295,0.52,1.31,0.45
