발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2016-05-25,속초,90,-0.97,-0.63,36.50,-0.59
2016-05-25,대관령,100,-1.06,-0.94,38.20,-1.83
2016-05-25,춘천,101,0.32,0.87,104.10,0.69
2016-05-25,강릉,105,-1.07,-0.85,37.50,-0.84
2016-05-25,서울,108,1.09,0.93,150.90,1.01
2016-05-25,인천,112,1.04,1.19,148.10,1.55
2016-05-25,원주,114,0.06,0.15,89.40,-0.53
2016-05-25,수원,119,1.05,1.13,157.40,1.51
2016-05-25,충주,127,-0.09,0.12,81.50,-0.41
2016-05-25,서산,129,0.94,0.84,148.20,1.49
2016-05-25,울진,130,-0.78,-0.21,47.80,-0.68
2016-05-25,청주,131,0.23,0.68,103.30,0.52
2016-05-25,대전,133,0.11,0.91,97.50,0.52
2016-05-25,추풍령,135,0.23,1.08,108.40,0.69
2016-05-25,포항,138,-0.11,0.90,94.30,0.43
2016-05-25,군산,140,0.63,1.25,132.80,1.70
2016-05-25,대구,143,0.64,1.52,136.20,1.43
2016-05-25,전주,146,0.43,1.18,118.20,1.05
2016-05-25,울산,152,0.38,1.13,121.00,0.99
2016-05-25,광주,156,1.13,1.16,170.00,1.59
2016-05-25,부산,159,-0.11,0.51,94.50,0.74
2016-05-25,통영,162,0.03,0.91,100.30,1.29
2016-05-25,목포,165,1.84,1.57,232.30,2.45
2016-05-25,여수,168,0.48,1.40,125.00,1.57
2016-05-25,완도,170,0.30,0.56,130.00,1.06
2016-05-25,제주,184,0.24,0.38,116.90,0.99
2016-05-25,성산,188,0.80,1.50,150.30,2.41
2016-05-25,서귀포,189,-0.07,0.33,100.10,0.98
2016-05-25,진주,192,0.80,1.74,157.60,2.25
2016-05-25,강화,201,1.32,1.66,176.60,1.66
2016-05-25,양평,202,0.63,0.27,124.10,0.25
2016-05-25,이천,203,0.15,0.54,98.20,0.43
2016-05-25,인제,211,0.05,0.60,85.60,0.25
2016-05-25,홍천,212,0.18,0.26,93.40,-2.04
2016-05-25,제천,221,-0.13,0.15,81.10,-0.21
2016-05-25,보은,226,0.29,1.05,105.30,0.66
2016-05-25,천안,232,0.71,0.93,136.50,1.13
2016-05-25,보령,235,1.20,1.09,172.60,1.76
2016-05-25,부여,236,0.62,0.99,132.10,1.13
2016-05-25,금산,238,0.23,1.26,104.40,0.73
2016-05-25,부안,243,0.87,1.46,149.20,1.64
2016-05-25,임실,244,1.05,1.83,159.90,1.86
2016-05-25,정읍,245,1.40,1.82,175.10,2.12
2016-05-25,남원,247,0.56,1.45,126.80,1.39
2016-05-25,장흥,260,0.90,1.08,163.10,1.38
2016-05-25,해남,261,0.77,0.89,158.50,1.17
2016-05-25,고흥,262,0.61,0.90,141.90,1.09
2016-05-25,영주,272,0.02,0.70,88.90,0.23
2016-05-25,문경,273,-0.03,0.73,88.10,0.30
2016-05-25,영덕,277,-0.56,0.24,63.70,0.06
2016-05-25,의성,278,0.49,1.24,119.00,0.71
2016-05-25,구미,279,0.54,1.40,125.80,1.05
2016-05-25,영천,281,0.68,1.89,136.50,1.75
2016-05-25,거창,284,0.22,0.96,111.70,0.72
2016-05-25,합천,285,0.93,1.93,154.30,1.92
2016-05-25,밀양,288,0.56,1.53,131.80,1.68
2016-05-25,산청,289,1.26,1.68,167.60,1.69
2016-05-25,거제,294,0.28,0.62,107.40,0.90
2016-05-25,남해,295,0.72,1.48,143.80,1.81
