발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-17,속초,90,2.01,-0.30,0.41
2015-11-17,대관령,100,0.81,-0.09,-1.60
2015-11-17,춘천,101,1.87,-0.79,-2.01
2015-11-17,강릉,105,1.36,-0.11,-0.62
2015-11-17,서울,108,1.56,-0.58,-2.27
2015-11-17,인천,112,1.72,-0.50,-2.39
2015-11-17,원주,114,1.71,-0.69,-1.53
2015-11-17,수원,119,1.50,-0.92,-2.25
2015-11-17,충주,127,1.44,-0.92,-1.70
2015-11-17,서산,129,1.96,-0.62,-1.38
2015-11-17,울진,130,1.11,-0.66,-0.68
2015-11-17,청주,131,1.54,-0.68,-1.84
2015-11-17,대전,133,1.65,-0.45,-1.45
2015-11-17,추풍령,135,1.86,-0.14,-0.95
2015-11-17,포항,138,1.30,0.03,-0.36
2015-11-17,군산,140,1.70,-0.07,-0.90
2015-11-17,대구,143,1.26,-0.08,-0.33
2015-11-17,전주,146,1.40,-0.58,-1.53
2015-11-17,울산,152,0.96,0.23,-0.44
2015-11-17,광주,156,1.52,-0.29,-0.67
2015-11-17,부산,159,1.18,0.56,0.00
2015-11-17,통영,162,1.00,0.52,0.09
2015-11-17,목포,165,1.32,0.00,-0.33
2015-11-17,여수,168,0.72,-0.10,-0.60
2015-11-17,완도,170,0.59,0.17,-0.09
2015-11-17,제주,184,0.42,-0.36,0.21
2015-11-17,성산,188,0.64,0.19,0.78
2015-11-17,서귀포,189,1.45,0.86,1.56
2015-11-17,진주,192,1.36,0.11,-0.34
2015-11-17,강화,201,1.50,-0.44,-2.66
2015-11-17,양평,202,1.80,-0.55,-2.31
2015-11-17,이천,203,2.00,-0.72,-1.71
2015-11-17,인제,211,1.70,-0.46,-1.80
2015-11-17,홍천,212,1.74,-0.46,-2.35
2015-11-17,제천,221,1.56,-0.73,-1.72
2015-11-17,보은,226,1.48,-0.30,-1.32
2015-11-17,천안,232,1.72,-0.60,-1.67
2015-11-17,보령,235,1.84,-0.55,-1.58
2015-11-17,부여,236,1.44,-0.48,-1.39
2015-11-17,금산,238,1.55,-0.34,-1.14
2015-11-17,부안,243,1.93,-0.23,-0.86
2015-11-17,임실,244,0.89,-0.45,-1.39
2015-11-17,정읍,245,1.29,-0.64,-0.98
2015-11-17,남원,247,1.11,-0.28,-1.18
2015-11-17,장흥,260,0.58,-0.23,-0.89
2015-11-17,해남,261,0.78,0.02,-0.52
2015-11-17,고흥,262,0.52,-0.11,-0.39
2015-11-17,영주,272,1.34,-0.63,-1.45
2015-11-17,문경,273,1.67,-0.37,-1.38
2015-11-17,영덕,277,1.38,-0.07,-0.57
2015-11-17,의성,278,1.41,-0.63,-1.34
2015-11-17,구미,279,1.37,-0.25,-0.80
2015-11-17,영천,281,1.33,-0.07,-0.50
2015-11-17,거창,284,1.53,-0.22,-0.58
2015-11-17,합천,285,1.36,-0.08,-0.46
2015-11-17,밀양,288,1.23,0.12,-0.56
2015-11-17,산청,289,1.31,-0.17,-0.28
2015-11-17,거제,294,1.38,0.66,0.14
2015-11-17,남해,295,1.34,0.06,-0.12
