발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-19,속초,90,2.10,-0.06,0.49
2015-11-19,대관령,100,1.12,0.13,-1.58
2015-11-19,춘천,101,2.00,-0.68,-1.99
2015-11-19,강릉,105,1.49,0.07,-0.63
2015-11-19,서울,108,1.70,-0.50,-2.28
2015-11-19,인천,112,1.90,-0.43,-2.31
2015-11-19,원주,114,1.83,-0.55,-1.34
2015-11-19,수원,119,1.71,-0.82,-2.13
2015-11-19,충주,127,1.48,-0.80,-1.56
2015-11-19,서산,129,2.15,-0.55,-1.22
2015-11-19,울진,130,1.22,-0.48,-0.62
2015-11-19,청주,131,1.60,-0.58,-1.69
2015-11-19,대전,133,1.72,-0.32,-1.20
2015-11-19,추풍령,135,1.94,0.01,-0.84
2015-11-19,포항,138,1.39,0.14,-0.22
2015-11-19,군산,140,1.80,0.01,-0.78
2015-11-19,대구,143,1.31,-0.01,-0.25
2015-11-19,전주,146,1.57,-0.52,-1.52
2015-11-19,울산,152,1.04,0.32,-0.35
2015-11-19,광주,156,1.69,-0.14,-0.54
2015-11-19,부산,159,1.16,0.63,0.07
2015-11-19,통영,162,1.02,0.63,0.22
2015-11-19,목포,165,1.52,0.12,-0.14
2015-11-19,여수,168,0.77,0.00,-0.53
2015-11-19,완도,170,0.72,0.17,0.02
2015-11-19,제주,184,1.00,-0.11,0.47
2015-11-19,성산,188,1.45,0.52,1.85
2015-11-19,서귀포,189,1.42,0.97,1.75
2015-11-19,진주,192,1.35,0.19,-0.20
2015-11-19,강화,201,1.67,-0.32,-2.66
2015-11-19,양평,202,1.92,-0.44,-2.22
2015-11-19,이천,203,2.10,-0.62,-1.56
2015-11-19,인제,211,1.75,-0.35,-1.78
2015-11-19,홍천,212,1.79,-0.36,-2.35
2015-11-19,제천,221,1.59,-0.61,-1.58
2015-11-19,보은,226,1.51,-0.20,-1.13
2015-11-19,천안,232,1.85,-0.56,-1.52
2015-11-19,보령,235,2.00,-0.44,-1.41
2015-11-19,부여,236,1.53,-0.40,-1.23
2015-11-19,금산,238,1.65,-0.25,-1.02
2015-11-19,부안,243,2.21,-0.23,-0.82
2015-11-19,임실,244,1.00,-0.36,-1.36
2015-11-19,정읍,245,1.50,-0.62,-0.97
2015-11-19,남원,247,1.13,-0.20,-1.10
2015-11-19,장흥,260,0.83,-0.15,-0.74
2015-11-19,해남,261,0.85,0.05,-0.45
2015-11-19,고흥,262,0.56,-0.05,-0.29
2015-11-19,영주,272,1.40,-0.56,-1.28
2015-11-19,문경,273,1.70,-0.22,-1.21
2015-11-19,영덕,277,1.53,0.10,-0.38
2015-11-19,의성,278,1.57,-0.47,-1.24
2015-11-19,구미,279,1.51,-0.09,-0.72
2015-11-19,영천,281,1.39,0.03,-0.39
2015-11-19,거창,284,1.61,-0.14,-0.47
2015-11-19,합천,285,1.37,-0.03,-0.39
2015-11-19,밀양,288,1.18,0.19,-0.50
2015-11-19,산청,289,1.43,-0.07,-0.21
2015-11-19,거제,294,1.35,0.75,0.26
2015-11-19,남해,295,1.37,0.17,-0.01
