발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2014-12-04,속초,90,0.08,-1.30,74.90,-1.17
2014-12-04,대관령,100,-0.24,-0.26,56.90,-1.10
2014-12-04,춘천,101,-0.12,-0.88,68.30,-2.14
2014-12-04,강릉,105,0.40,-0.17,115.10,-0.31
2014-12-04,서울,108,0.13,-0.63,82.10,-1.68
2014-12-04,인천,112,0.35,-0.45,97.80,-1.53
2014-12-04,원주,114,-0.77,-0.01,48.60,-1.63
2014-12-04,수원,119,0.18,-0.22,93.40,-0.69
2014-12-04,충주,127,-0.31,0.66,60.20,-0.45
2014-12-04,서산,129,0.56,0.20,114.90,-0.39
2014-12-04,울진,130,0.33,0.70,105.20,0.83
2014-12-04,청주,131,-0.04,0.83,74.00,-0.46
2014-12-04,대전,133,0.30,0.80,103.10,-0.07
2014-12-04,추풍령,135,1.09,1.00,202.90,0.84
2014-12-04,포항,138,0.41,0.28,128.40,0.72
2014-12-04,군산,140,0.71,0.74,134.50,0.38
2014-12-04,대구,143,0.61,0.54,155.00,0.60
2014-12-04,전주,146,0.77,0.56,147.70,0.36
2014-12-04,울산,152,0.20,0.19,112.30,0.75
2014-12-04,광주,156,1.27,0.74,205.50,0.58
2014-12-04,부산,159,-0.02,0.25,85.00,0.86
2014-12-04,통영,162,0.40,0.62,134.30,1.26
2014-12-04,목포,165,1.29,0.44,222.80,0.38
2014-12-04,여수,168,0.63,0.61,152.50,1.02
2014-12-04,완도,170,0.98,1.27,188.70,1.39
2014-12-04,제주,184,0.72,-0.11,171.40,0.52
2014-12-04,성산,188,0.50,0.48,142.20,0.92
2014-12-04,서귀포,189,0.60,0.05,137.00,1.29
2014-12-04,진주,192,0.92,0.95,210.40,1.12
2014-12-04,강화,201,0.25,-0.59,84.70,-2.11
2014-12-04,양평,202,-0.07,-0.55,75.30,-1.65
2014-12-04,이천,203,-0.17,0.05,65.90,-1.60
2014-12-04,인제,211,-0.26,-0.63,62.60,-1.47
2014-12-04,홍천,212,-0.37,-0.81,56.70,-1.91
2014-12-04,제천,221,-0.49,0.51,53.70,-1.08
2014-12-04,보은,226,0.24,1.05,102.10,0.18
2014-12-04,천안,232,-0.23,0.35,69.00,-0.29
2014-12-04,보령,235,0.39,1.02,100.40,-0.15
2014-12-04,부여,236,0.53,1.01,112.50,0.23
2014-12-04,금산,238,0.87,0.99,153.60,0.53
2014-12-04,부안,243,1.19,0.41,192.20,0.61
2014-12-04,임실,244,0.85,0.62,163.10,0.66
2014-12-04,정읍,245,0.88,0.61,149.50,0.62
2014-12-04,남원,247,1.05,0.45,185.60,0.34
2014-12-04,장흥,260,0.68,1.04,137.60,0.69
2014-12-04,해남,261,0.96,0.58,177.90,0.15
2014-12-04,고흥,262,0.92,0.77,189.00,1.52
2014-12-04,영주,272,0.01,1.23,72.00,0.55
2014-12-04,문경,273,0.02,1.14,83.40,0.02
2014-12-04,영덕,277,0.71,1.08,170.00,1.14
2014-12-04,의성,278,0.85,0.68,178.20,0.29
2014-12-04,구미,279,0.90,0.86,192.00,1.26
2014-12-04,영천,281,0.53,0.75,142.80,1.23
2014-12-04,거창,284,0.93,0.75,201.20,0.48
2014-12-04,합천,285,0.98,0.75,228.50,0.73
2014-12-04,밀양,288,0.38,-0.13,115.00,0.34
2014-12-04,산청,289,0.91,0.54,206.60,0.52
2014-12-04,거제,294,0.55,0.36,157.70,1.23
2014-12-04,남해,295,0.85,0.80,192.50,1.18
