발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-09,속초,90,0.12,-0.93,-0.13
2016-03-09,대관령,100,0.03,-0.81,-1.66
2016-03-09,춘천,101,1.87,1.17,-0.20
2016-03-09,강릉,105,-0.30,-0.47,-0.77
2016-03-09,서울,108,1.49,0.77,-2.20
2016-03-09,인천,112,1.67,0.98,-0.35
2016-03-09,원주,114,1.43,0.63,-0.39
2016-03-09,수원,119,1.75,1.33,0.16
2016-03-09,충주,127,0.89,0.33,-1.55
2016-03-09,서산,129,1.46,1.13,-0.07
2016-03-09,울진,130,0.00,-0.60,-0.71
2016-03-09,청주,131,0.60,0.20,-2.05
2016-03-09,대전,133,0.93,0.59,-1.30
2016-03-09,추풍령,135,1.25,1.20,0.35
2016-03-09,포항,138,0.47,0.71,0.27
2016-03-09,군산,140,0.69,1.03,-0.16
2016-03-09,대구,143,1.02,1.21,0.67
2016-03-09,전주,146,1.13,1.13,0.01
2016-03-09,울산,152,0.70,1.10,0.30
2016-03-09,광주,156,0.98,1.34,0.31
2016-03-09,부산,159,1.53,1.77,1.20
2016-03-09,통영,162,1.91,2.34,1.86
2016-03-09,목포,165,0.92,2.01,0.92
2016-03-09,여수,168,1.33,1.65,0.22
2016-03-09,완도,170,1.08,1.93,0.71
2016-03-09,제주,184,0.60,1.76,1.15
2016-03-09,성산,188,1.74,2.47,4.13
2016-03-09,서귀포,189,1.65,2.11,2.94
2016-03-09,진주,192,1.63,1.74,1.17
2016-03-09,강화,201,1.93,1.23,-0.39
2016-03-09,양평,202,0.68,-0.14,-2.43
2016-03-09,이천,203,1.74,1.22,0.31
2016-03-09,인제,211,1.69,0.87,-0.09
2016-03-09,홍천,212,1.22,0.42,-2.21
2016-03-09,제천,221,1.31,0.67,-1.47
2016-03-09,보은,226,1.14,0.80,-0.33
2016-03-09,천안,232,0.83,0.33,-1.67
2016-03-09,보령,235,1.05,0.88,-1.36
2016-03-09,부여,236,0.73,0.58,-1.38
2016-03-09,금산,238,1.18,0.82,-0.15
2016-03-09,부안,243,0.96,1.61,0.38
2016-03-09,임실,244,1.18,1.28,0.19
2016-03-09,정읍,245,1.18,1.57,0.83
2016-03-09,남원,247,1.52,1.44,0.35
2016-03-09,장흥,260,1.37,1.93,0.40
2016-03-09,해남,261,1.14,1.66,0.60
2016-03-09,고흥,262,1.13,1.60,0.27
2016-03-09,영주,272,1.21,0.78,-1.06
2016-03-09,문경,273,1.13,0.89,-0.28
2016-03-09,영덕,277,-0.13,-0.27,-0.58
2016-03-09,의성,278,1.07,0.69,-1.02
2016-03-09,구미,279,0.98,1.15,0.12
2016-03-09,영천,281,1.28,1.37,0.86
2016-03-09,거창,284,1.14,1.26,0.26
2016-03-09,합천,285,1.38,1.62,0.76
2016-03-09,밀양,288,1.44,1.72,0.92
2016-03-09,산청,289,1.17,1.35,0.56
2016-03-09,거제,294,1.65,1.99,1.40
2016-03-09,남해,295,1.66,1.88,1.13
