발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-15,속초,90,0.24,-0.77,-0.08
2016-03-15,대관령,100,-0.19,-0.99,-1.78
2016-03-15,춘천,101,1.38,1.02,-0.65
2016-03-15,강릉,105,-0.10,-0.52,-0.80
2016-03-15,서울,108,1.08,0.65,-2.36
2016-03-15,인천,112,1.36,0.84,-0.75
2016-03-15,원주,114,1.17,0.49,-0.81
2016-03-15,수원,119,1.32,1.16,-0.32
2016-03-15,충주,127,0.52,-0.10,-1.69
2016-03-15,서산,129,0.78,0.87,-0.42
2016-03-15,울진,130,0.06,-1.00,-0.81
2016-03-15,청주,131,0.18,-0.28,-2.22
2016-03-15,대전,133,0.54,0.16,-1.45
2016-03-15,추풍령,135,1.14,0.68,-0.12
2016-03-15,포항,138,0.42,0.17,-0.03
2016-03-15,군산,140,-0.25,0.69,-0.39
2016-03-15,대구,143,0.87,0.74,0.28
2016-03-15,전주,146,0.92,0.76,-0.46
2016-03-15,울산,152,0.43,0.57,0.14
2016-03-15,광주,156,0.43,0.94,0.06
2016-03-15,부산,159,1.35,1.55,1.19
2016-03-15,통영,162,1.13,2.35,1.84
2016-03-15,목포,165,0.06,1.66,0.95
2016-03-15,여수,168,0.48,1.57,0.40
2016-03-15,완도,170,-0.01,1.37,0.71
2016-03-15,제주,184,0.68,1.33,1.84
2016-03-15,성산,188,1.57,2.12,4.63
2016-03-15,서귀포,189,0.85,1.50,2.30
2016-03-15,진주,192,1.06,1.46,1.00
2016-03-15,강화,201,1.53,1.05,-0.73
2016-03-15,양평,202,0.11,-0.29,-2.59
2016-03-15,이천,203,1.54,1.03,-0.12
2016-03-15,인제,211,1.36,0.79,-0.46
2016-03-15,홍천,212,0.82,0.34,-2.36
2016-03-15,제천,221,0.81,0.47,-1.63
2016-03-15,보은,226,0.82,0.29,-0.67
2016-03-15,천안,232,0.47,-0.12,-1.82
2016-03-15,보령,235,0.14,0.41,-1.45
2016-03-15,부여,236,-0.15,0.08,-1.44
2016-03-15,금산,238,0.75,0.50,-0.54
2016-03-15,부안,243,0.21,1.22,0.03
2016-03-15,임실,244,0.94,0.86,-0.19
2016-03-15,정읍,245,0.91,1.24,0.38
2016-03-15,남원,247,1.16,1.13,0.06
2016-03-15,장흥,260,0.75,1.60,0.44
2016-03-15,해남,261,1.01,1.30,0.72
2016-03-15,고흥,262,0.58,1.55,0.48
2016-03-15,영주,272,0.64,0.47,-1.33
2016-03-15,문경,273,0.73,0.42,-0.66
2016-03-15,영덕,277,-0.44,-0.95,-0.82
2016-03-15,의성,278,0.87,0.34,-1.28
2016-03-15,구미,279,0.70,0.56,-0.30
2016-03-15,영천,281,1.22,0.89,0.48
2016-03-15,거창,284,0.63,0.69,-0.05
2016-03-15,합천,285,1.12,1.27,0.53
2016-03-15,밀양,288,1.24,1.37,0.58
2016-03-15,산청,289,0.75,0.94,0.28
2016-03-15,거제,294,0.91,1.62,1.17
2016-03-15,남해,295,0.40,1.68,1.08
