발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2015-09-27,속초,90,-1.69,-1.85,8.00,-1.98
2015-09-27,대관령,100,-1.09,-1.37,22.00,-1.77
2015-09-27,춘천,101,-1.81,-2.05,2.50,-2.52
2015-09-27,강릉,105,-1.04,-1.56,24.30,-1.58
2015-09-27,서울,108,-1.41,-2.35,13.10,-2.26
2015-09-27,인천,112,-1.27,-2.40,9.70,-2.40
2015-09-27,원주,114,-0.87,-1.95,26.30,-1.82
2015-09-27,수원,119,-1.62,-2.85,3.70,-2.36
2015-09-27,충주,127,-1.17,-2.01,19.70,-2.00
2015-09-27,서산,129,-1.35,-2.44,7.50,-1.79
2015-09-27,울진,130,-1.36,-1.29,19.20,-1.32
2015-09-27,청주,131,-1.38,-2.61,12.00,-2.43
2015-09-27,대전,133,-1.29,-2.41,10.70,-2.14
2015-09-27,추풍령,135,-0.87,-1.68,26.10,-1.85
2015-09-27,포항,138,-0.48,-0.65,56.70,-0.88
2015-09-27,군산,140,-0.63,-1.98,39.70,-1.57
2015-09-27,대구,143,-0.50,-0.36,43.30,-0.75
2015-09-27,전주,146,-1.20,-1.94,22.40,-2.09
2015-09-27,울산,152,0.01,-0.46,87.50,-0.76
2015-09-27,광주,156,-0.86,-1.30,38.50,-1.23
2015-09-27,부산,159,0.16,-0.50,97.80,-0.48
2015-09-27,통영,162,-0.17,-0.30,74.40,-0.31
2015-09-27,목포,165,-0.47,-0.88,41.50,-0.93
2015-09-27,여수,168,-0.50,-0.79,45.60,-0.88
2015-09-27,완도,170,-0.41,-0.25,46.50,-0.36
2015-09-27,제주,184,-0.29,0.37,49.50,-0.04
2015-09-27,성산,188,0.04,0.36,73.10,0.26
2015-09-27,서귀포,189,0.46,0.53,109.00,0.62
2015-09-27,진주,192,-0.16,-0.82,68.00,-0.86
2015-09-27,강화,201,-0.86,-2.78,20.40,-2.74
2015-09-27,양평,202,-0.97,-2.08,19.50,-2.44
2015-09-27,이천,203,-1.48,-2.27,8.30,-2.10
2015-09-27,인제,211,-1.20,-1.63,15.10,-2.22
2015-09-27,홍천,212,-0.48,-2.10,34.60,-2.54
2015-09-27,제천,221,-1.13,-1.99,20.50,-2.03
2015-09-27,보은,226,-1.00,-2.51,23.90,-1.89
2015-09-27,천안,232,-0.92,-3.09,31.10,-2.02
2015-09-27,보령,235,-1.29,-2.09,9.80,-2.29
2015-09-27,부여,236,-1.24,-2.99,11.70,-2.05
2015-09-27,금산,238,-1.22,-1.83,18.60,-1.92
2015-09-27,부안,243,-0.81,-1.83,24.50,-1.43
2015-09-27,임실,244,-1.05,-1.89,23.90,-2.03
2015-09-27,정읍,245,-1.61,-1.67,10.40,-1.69
2015-09-27,남원,247,-0.78,-1.63,36.30,-1.60
2015-09-27,장흥,260,-0.81,-0.85,26.50,-1.03
2015-09-27,해남,261,-0.61,-0.47,34.20,-0.70
2015-09-27,고흥,262,-0.51,-0.50,36.90,-0.60
2015-09-27,영주,272,-1.00,-2.12,31.80,-1.92
2015-09-27,문경,273,-0.85,-2.21,36.20,-2.03
2015-09-27,영덕,277,-0.63,-1.17,46.50,-1.27
2015-09-27,의성,278,-0.96,-1.85,26.80,-1.75
2015-09-27,구미,279,-0.52,-1.20,44.30,-1.27
2015-09-27,영천,281,-0.57,-0.73,47.30,-1.04
2015-09-27,거창,284,-0.93,-0.95,22.40,-1.09
2015-09-27,합천,285,-0.51,-0.84,44.50,-0.94
2015-09-27,밀양,288,-0.13,-0.67,69.80,-0.94
2015-09-27,산청,289,-0.38,-0.30,47.10,-0.71
2015-09-27,거제,294,-0.01,-0.28,86.30,-0.35
2015-09-27,남해,295,-0.40,-0.44,48.90,-
