발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2019-03-01,속초,90,-0.25,-1.30,69.70,0.51
2019-03-01,철원,95,0.15,-1.27,82.70,-0.25
2019-03-01,대관령,100,-0.67,-1.36,30.70,-0.73
2019-03-01,춘천,101,0.47,-0.43,121.10,-0.16
2019-03-01,강릉,105,-0.62,-1.07,53.50,-0.50
2019-03-01,서울,108,0.26,-0.77,92.20,-0.92
2019-03-01,인천,112,0.48,-0.43,122.30,-0.81
2019-03-01,원주,114,0.26,-0.46,91.70,-0.84
2019-03-01,수원,119,0.59,-0.22,133.20,-0.53
2019-03-01,충주,127,0.37,0.18,103.40,0.21
2019-03-01,서산,129,0.33,-0.75,108.70,-0.73
2019-03-01,울진,130,-0.51,-1.09,56.50,0.31
2019-03-01,청주,131,0.07,-0.59,73.30,-0.13
2019-03-01,대전,133,0.56,-0.10,120.60,0.22
2019-03-01,추풍령,135,0.16,-0.31,95.40,0.02
2019-03-01,안동,136,0.51,-0.12,112.10,-0.17
2019-03-01,포항,138,-0.37,-0.43,64.50,-0.06
2019-03-01,군산,140,0.30,-0.36,111.00,0.70
2019-03-01,대구,143,0.22,0.13,109.20,0.53
2019-03-01,전주,146,0.32,-0.29,111.60,-0.30
2019-03-01,울산,152,0.18,-0.18,105.80,0.09
2019-03-01,창원,155,0.25,-0.16,110.10,-0.36
2019-03-01,광주,156,-0.07,-0.53,95.90,-0.26
2019-03-01,부산,159,0.31,0.40,124.50,0.43
2019-03-01,통영,162,0.34,0.62,144.60,1.58
2019-03-01,목포,165,-0.39,-0.54,91.20,-0.06
2019-03-01,여수,168,0.34,0.45,140.40,0.19
2019-03-01,완도,170,-0.07,-0.21,102.10,-0.56
2019-03-01,제주,184,-0.78,-0.25,84.60,0.26
2019-03-01,고산,185,-0.49,-0.27,99.10,-0.35
2019-03-01,성산,188,0.01,-0.92,115.20,-0.34
2019-03-01,서귀포,189,-0.75,-0.96,67.20,-0.37
2019-03-01,진주,192,0.19,0.03,111.10,0.04
2019-03-01,강화,201,0.20,-1.02,92.00,-1.28
2019-03-01,양평,202,0.42,-0.35,109.40,-0.59
2019-03-01,이천,203,0.56,-0.03,128.80,-0.08
2019-03-01,인제,211,0.62,-0.19,133.70,-0.32
2019-03-01,홍천,212,0.13,-0.68,74.60,-0.60
2019-03-01,태백,216,-0.53,-1.02,36.90,-0.05
2019-03-01,제천,221,0.21,-0.34,91.60,-0.12
2019-03-01,보은,226,0.55,0.03,117.40,0.16
2019-03-01,천안,232,0.23,-0.60,91.60,-0.62
2019-03-01,보령,235,-0.34,-1.02,60.50,-0.39
2019-03-01,부여,236,0.36,-0.37,106.40,-0.18
2019-03-01,금산,238,0.43,-0.24,114.40,0.03
2019-03-01,부안,243,-0.27,-1.21,75.90,-0.47
2019-03-01,임실,244,-0.04,-0.75,84.30,-0.20
2019-03-01,정읍,245,-0.02,-0.79,101.80,-0.55
2019-03-01,남원,247,0.39,0.15,127.90,-0.06
2019-03-01,장수,248,-0.09,-0.69,76.00,0.05
2019-03-01,장흥,260,0.09,-0.11,113.30,-0.29
2019-03-01,해남,261,-0.23,-0.45,94.80,-0.33
2019-03-01,고흥,262,0.01,-0.16,108.20,-0.25
2019-03-01,봉화,271,0.11,-0.54,88.30,-0.28
2019-03-01,영주,272,0.35,-0.08,97.10,0.63
2019-03-01,문경,273,0.39,0.01,103.10,0.07
2019-03-01,영덕,277,-0.47,-0.90,43.40,0.37
2019-03-01,의성,278,0.29,0.03,95.40,-0.33
2019-03-01,구미,279,0.12,-0.12,88.50,0.50
2019-03-01,영천,281,0.19,0.13,105.80,0.05
2019-03-01,거창,284,0.00,-0.24,90.70,-0.42
2019-03-01,합천,285,0.09,0.11,104.70,0.41
2019-03-01,밀양,288,0.27,0.19,128.40,0.26
2019-03-01,산청,289,0.00,-0.22,92.70,0.05
2019-03-01,거제,294,0.39,0.35,130.20,0.66
2019-03-01,남해,295,0.19,0.27,119.80,0.51
