발표일자,지점명,지점코드,spi1,spi3,edi
2015-12-09,속초,90,2.48,1.22,1.00
2015-12-09,대관령,100,1.30,-0.37,-1.52
2015-12-09,춘천,101,1.87,0.61,-2.06
2015-12-09,강릉,105,1.70,0.35,-0.11
2015-12-09,서울,108,1.29,0.44,-2.28
2015-12-09,인천,112,1.34,0.54,-2.29
2015-12-09,원주,114,1.68,0.30,-1.39
2015-12-09,수원,119,1.72,0.52,-1.80
2015-12-09,충주,127,1.43,0.11,-1.56
2015-12-09,서산,129,1.68,0.67,-1.05
2015-12-09,울진,130,1.79,0.19,-0.10
2015-12-09,청주,131,1.24,0.40,-1.71
2015-12-09,대전,133,1.34,0.54,-1.38
2015-12-09,추풍령,135,1.30,0.53,-0.99
2015-12-09,포항,138,0.99,0.07,-0.46
2015-12-09,군산,140,1.40,0.86,-0.74
2015-12-09,대구,143,0.47,-0.29,-0.51
2015-12-09,전주,146,1.03,0.46,-1.46
2015-12-09,울산,152,0.71,0.10,-0.58
2015-12-09,광주,156,1.30,0.57,-0.55
2015-12-09,부산,159,0.22,0.83,-0.31
2015-12-09,통영,162,0.19,0.66,-0.15
2015-12-09,목포,165,1.10,0.54,-0.35
2015-12-09,여수,168,0.30,-0.04,-0.72
2015-12-09,완도,170,0.49,0.18,-0.20
2015-12-09,제주,184,1.44,0.34,0.48
2015-12-09,성산,188,1.60,1.12,1.16
2015-12-09,서귀포,189,1.50,1.40,1.31
2015-12-09,진주,192,0.74,0.06,-0.49
2015-12-09,강화,201,1.19,0.50,-2.70
2015-12-09,양평,202,1.75,0.47,-2.20
2015-12-09,이천,203,1.91,0.59,-1.48
2015-12-09,인제,211,1.78,0.44,-1.82
2015-12-09,홍천,212,1.62,0.28,-2.43
2015-12-09,제천,221,1.45,0.21,-1.70
2015-12-09,보은,226,1.42,0.46,-1.17
2015-12-09,천안,232,1.56,0.42,-1.46
2015-12-09,보령,235,1.52,0.70,-1.38
2015-12-09,부여,236,1.23,0.53,-1.27
2015-12-09,금산,238,1.11,0.55,-1.14
2015-12-09,부안,243,1.10,0.49,-0.81
2015-12-09,임실,244,1.16,0.57,-1.16
2015-12-09,정읍,245,1.02,0.62,-0.86
2015-12-09,남원,247,1.09,0.46,-1.01
2015-12-09,장흥,260,0.62,0.09,-0.87
2015-12-09,해남,261,0.45,0.00,-0.59
2015-12-09,고흥,262,0.30,-0.05,-0.48
2015-12-09,영주,272,1.24,-0.02,-1.35
2015-12-09,문경,273,1.61,0.43,-1.29
2015-12-09,영덕,277,1.88,0.58,0.02
2015-12-09,의성,278,0.91,-0.21,-1.38
2015-12-09,구미,279,0.98,-0.17,-0.86
2015-12-09,영천,281,0.54,-0.04,-0.67
2015-12-09,거창,284,1.12,0.13,-0.61
2015-12-09,합천,285,0.86,-0.13,-0.59
2015-12-09,밀양,288,0.36,0.03,-0.73
2015-12-09,산청,289,1.01,-0.10,-0.38
2015-12-09,거제,294,0.47,0.80,-0.08
2015-12-09,남해,295,0.58,0.28,-0.32
