발표일자,지점명,지점코드,spi1,spi3,edi
2015-12-04,속초,90,2.61,1.10,1.22
2015-12-04,대관령,100,1.67,-0.23,-1.50
2015-12-04,춘천,101,2.11,0.52,-1.86
2015-12-04,강릉,105,2.25,0.45,0.12
2015-12-04,서울,108,1.66,0.36,-2.19
2015-12-04,인천,112,1.76,0.47,-2.16
2015-12-04,원주,114,2.14,0.26,-1.25
2015-12-04,수원,119,2.17,0.38,-1.68
2015-12-04,충주,127,1.77,0.04,-1.46
2015-12-04,서산,129,2.12,0.53,-0.99
2015-12-04,울진,130,2.07,0.10,0.13
2015-12-04,청주,131,1.66,0.28,-1.63
2015-12-04,대전,133,1.79,0.41,-1.26
2015-12-04,추풍령,135,1.93,0.41,-0.88
2015-12-04,포항,138,1.62,-0.01,-0.39
2015-12-04,군산,140,1.85,0.73,-0.57
2015-12-04,대구,143,1.28,-0.53,-0.46
2015-12-04,전주,146,1.47,0.23,-1.34
2015-12-04,울산,152,1.34,0.01,-0.51
2015-12-04,광주,156,1.76,0.49,-0.46
2015-12-04,부산,159,1.35,0.79,-0.23
2015-12-04,통영,162,1.12,0.55,-0.06
2015-12-04,목포,165,1.54,0.63,-0.18
2015-12-04,여수,168,0.90,-0.04,-0.68
2015-12-04,완도,170,0.91,0.39,-0.10
2015-12-04,제주,184,1.61,0.43,0.62
2015-12-04,성산,188,1.72,1.12,1.41
2015-12-04,서귀포,189,1.63,1.49,1.42
2015-12-04,진주,192,1.43,0.30,-0.43
2015-12-04,강화,201,1.66,0.57,-2.58
2015-12-04,양평,202,2.14,0.40,-2.09
2015-12-04,이천,203,2.23,0.49,-1.35
2015-12-04,인제,211,2.16,0.50,-1.71
2015-12-04,홍천,212,2.09,0.33,-2.34
2015-12-04,제천,221,1.83,0.17,-1.59
2015-12-04,보은,226,1.75,0.39,-1.11
2015-12-04,천안,232,2.01,0.25,-1.36
2015-12-04,보령,235,1.95,0.59,-1.26
2015-12-04,부여,236,1.65,0.50,-1.17
2015-12-04,금산,238,1.64,0.42,-1.02
2015-12-04,부안,243,1.56,0.35,-0.68
2015-12-04,임실,244,1.46,0.42,-1.17
2015-12-04,정읍,245,1.41,0.45,-0.76
2015-12-04,남원,247,1.53,0.42,-0.96
2015-12-04,장흥,260,0.94,0.16,-0.80
2015-12-04,해남,261,0.88,0.07,-0.46
2015-12-04,고흥,262,0.72,0.02,-0.43
2015-12-04,영주,272,1.61,0.10,-1.31
2015-12-04,문경,273,1.96,0.49,-1.24
2015-12-04,영덕,277,2.11,0.71,0.19
2015-12-04,의성,278,1.54,-0.44,-1.35
2015-12-04,구미,279,1.56,-0.04,-0.82
2015-12-04,영천,281,1.37,-0.26,-0.62
2015-12-04,거창,284,1.71,0.07,-0.59
2015-12-04,합천,285,1.43,-0.18,-0.55
2015-12-04,밀양,288,1.06,0.13,-0.69
2015-12-04,산청,289,1.39,0.00,-0.34
2015-12-04,거제,294,1.49,0.76,-0.01
2015-12-04,남해,295,1.37,0.20,-0.25
