발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2014-02-07,속초,90,0.16,-0.12,92.60,-1.06
2014-02-07,철원,95,-,-,100.00,-
2014-02-07,대관령,100,0.40,0.01,85.70,-1.54
2014-02-07,춘천,101,0.86,1.06,157.60,1.36
2014-02-07,강릉,105,0.31,-0.63,91.40,-1.63
2014-02-07,서울,108,0.82,0.51,159.30,-0.27
2014-02-07,인천,112,0.73,0.42,141.70,-0.29
2014-02-07,원주,114,1.36,1.17,229.60,0.83
2014-02-07,수원,119,0.66,0.91,132.50,-0.28
2014-02-07,충주,127,0.79,0.85,150.00,-0.37
2014-02-07,서산,129,0.32,0.38,98.50,-0.96
2014-02-07,울진,130,-0.66,-0.43,32.70,-0.51
2014-02-07,청주,131,-0.30,0.94,53.10,-0.23
2014-02-07,대전,133,-0.27,0.41,51.70,-0.96
2014-02-07,추풍령,135,-0.93,0.07,31.90,-1.22
2014-02-07,안동,136,-,-,8.22,-
2014-02-07,포항,138,-1.06,-0.79,6.80,-0.82
2014-02-07,군산,140,-0.52,0.76,57.40,-0.60
2014-02-07,대구,143,-0.97,-0.42,9.10,-0.49
2014-02-07,전주,146,-1.27,0.15,24.80,-0.63
2014-02-07,울산,152,-0.47,-0.43,46.40,-1.31
2014-02-07,창원,155,-,-,21.24,-
2014-02-07,광주,156,-0.84,0.52,43.20,-0.59
2014-02-07,부산,159,-0.49,0.00,48.40,-0.97
2014-02-07,통영,162,-0.41,0.14,63.00,-0.72
2014-02-07,목포,165,-0.61,0.81,55.90,-0.31
2014-02-07,여수,168,-0.06,0.00,78.30,-0.70
2014-02-07,완도,170,0.36,0.54,116.70,-0.73
2014-02-07,제주,184,0.61,0.39,131.80,-1.02
2014-02-07,고산,185,-,-,100.00,-
2014-02-07,성산,188,0.33,0.84,116.80,-0.77
2014-02-07,서귀포,189,-0.03,0.21,89.50,-1.80
2014-02-07,진주,192,-0.74,-0.12,29.20,-0.90
2014-02-07,강화,201,0.61,0.62,120.70,-0.36
2014-02-07,양평,202,1.03,1.17,195.90,0.85
2014-02-07,이천,203,1.17,0.97,214.60,0.23
2014-02-07,인제,211,1.03,1.04,171.10,0.45
2014-02-07,홍천,212,0.30,0.21,82.30,-0.49
2014-02-07,태백,216,-,-,28.65,-
2014-02-07,제천,221,0.72,0.94,138.80,0.10
2014-02-07,보은,226,-0.39,0.67,45.80,-0.60
2014-02-07,천안,232,0.31,0.81,97.50,-0.50
2014-02-07,보령,235,0.38,0.64,103.00,0.58
2014-02-07,부여,236,-0.12,0.72,60.10,-0.50
2014-02-07,금산,238,-1.14,-0.16,20.30,-1.39
2014-02-07,부안,243,-1.96,-0.07,13.90,-0.69
2014-02-07,임실,244,-1.26,0.28,28.60,-0.19
2014-02-07,정읍,245,-1.59,-0.24,22.90,-1.32
2014-02-07,남원,247,-0.67,0.53,47.20,0.07
2014-02-07,장수,248,-,-,31.43,-
2014-02-07,장흥,260,-0.09,0.45,85.70,-0.89
2014-02-07,해남,261,0.00,0.71,91.90,-0.65
2014-02-07,고흥,262,0.21,0.42,106.50,-0.55
2014-02-07,봉화,271,-,-,22.06,-
2014-02-07,영주,272,-0.06,0.71,49.20,-0.50
2014-02-07,문경,273,-0.47,0.69,22.60,-0.41
2014-02-07,영덕,277,-1.03,-0.78,0.00,-0.97
2014-02-07,의성,278,-1.03,-0.36,7.40,-1.03
2014-02-07,구미,279,-1.14,-0.31,5.70,-0.87
2014-02-07,영천,281,-0.70,-0.89,21.50,-0.65
2014-02-07,거창,284,-0.89,-0.34,18.50,-0.62
2014-02-07,합천,285,-0.98,-0.03,11.50,-0.11
2014-02-07,밀양,288,-0.59,0.21,36.50,-0.67
2014-02-07,산청,289,-1.06,-0.11,9.60,-0.79
2014-02-07,거제,294,-0.69,0.19,36.00,-1.01
2014-02-07,남해,295,-0.45,0.25,48.60,-0.69
