발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-07,속초,90,0.19,-0.90,-0.03
2016-03-07,대관령,100,0.08,-0.79,-1.64
2016-03-07,춘천,101,1.85,1.13,0.05
2016-03-07,강릉,105,-0.02,-0.42,-0.69
2016-03-07,서울,108,1.52,0.78,-2.19
2016-03-07,인천,112,1.67,0.95,-0.08
2016-03-07,원주,114,1.45,0.62,-0.15
2016-03-07,수원,119,1.76,1.30,0.50
2016-03-07,충주,127,0.95,0.35,-1.52
2016-03-07,서산,129,1.51,1.12,0.18
2016-03-07,울진,130,0.16,-0.55,-0.59
2016-03-07,청주,131,0.69,0.25,-1.97
2016-03-07,대전,133,0.98,0.61,-1.14
2016-03-07,추풍령,135,1.32,1.20,0.71
2016-03-07,포항,138,0.56,0.74,0.37
2016-03-07,군산,140,0.76,1.02,-0.01
2016-03-07,대구,143,1.08,1.21,0.87
2016-03-07,전주,146,1.21,1.12,0.38
2016-03-07,울산,152,0.76,1.12,0.48
2016-03-07,광주,156,0.93,1.26,0.48
2016-03-07,부산,159,1.50,1.69,1.42
2016-03-07,통영,162,1.89,2.19,2.09
2016-03-07,목포,165,0.74,1.87,1.09
2016-03-07,여수,168,1.19,1.50,0.44
2016-03-07,완도,170,0.93,1.77,0.85
2016-03-07,제주,184,0.32,1.62,1.40
2016-03-07,성산,188,1.73,2.66,4.89
2016-03-07,서귀포,189,1.62,2.04,3.21
2016-03-07,진주,192,1.62,1.70,1.36
2016-03-07,강화,201,1.92,1.19,-0.11
2016-03-07,양평,202,0.73,-0.12,-2.41
2016-03-07,이천,203,1.73,1.21,0.63
2016-03-07,인제,211,1.68,0.84,0.10
2016-03-07,홍천,212,1.23,0.43,-2.18
2016-03-07,제천,221,1.32,0.71,-1.39
2016-03-07,보은,226,1.18,0.80,-0.08
2016-03-07,천안,232,0.91,0.36,-1.68
2016-03-07,보령,235,1.11,0.86,-1.31
2016-03-07,부여,236,0.80,0.58,-1.30
2016-03-07,금산,238,1.23,0.81,0.13
2016-03-07,부안,243,1.01,1.56,0.59
2016-03-07,임실,244,1.22,1.29,0.46
2016-03-07,정읍,245,1.24,1.54,1.11
2016-03-07,남원,247,1.50,1.39,0.58
2016-03-07,장흥,260,1.18,1.68,0.59
2016-03-07,해남,261,0.86,1.44,0.82
2016-03-07,고흥,262,0.94,1.38,0.47
2016-03-07,영주,272,1.24,0.79,-0.93
2016-03-07,문경,273,1.14,0.89,-0.07
2016-03-07,영덕,277,0.04,-0.22,-0.44
2016-03-07,의성,278,1.12,0.71,-0.87
2016-03-07,구미,279,1.04,1.14,0.39
2016-03-07,영천,281,1.32,1.35,1.06
2016-03-07,거창,284,1.18,1.26,0.44
2016-03-07,합천,285,1.34,1.56,0.99
2016-03-07,밀양,288,1.46,1.68,1.17
2016-03-07,산청,289,1.17,1.33,0.77
2016-03-07,거제,294,1.64,1.90,1.56
2016-03-07,남해,295,1.57,1.75,1.28
