발표일자,지점명,지점코드,spi1,spi3,edi
2014-11-02,속초,90,-0.42,-0.20,-1.36
2014-11-02,대관령,100,0.97,0.13,-0.98
2014-11-02,춘천,101,0.45,-0.45,-1.94
2014-11-02,강릉,105,0.45,0.50,-0.34
2014-11-02,서울,108,0.32,-0.45,-1.59
2014-11-02,인천,112,0.35,-0.59,-1.52
2014-11-02,원주,114,1.51,0.08,-1.33
2014-11-02,수원,119,1.01,0.13,-0.72
2014-11-02,충주,127,1.85,0.71,-0.03
2014-11-02,서산,129,1.34,0.15,-0.49
2014-11-02,울진,130,1.66,1.29,1.35
2014-11-02,청주,131,1.77,0.31,0.05
2014-11-02,대전,133,1.99,0.38,0.19
2014-11-02,추풍령,135,1.67,0.84,0.45
2014-11-02,포항,138,1.22,1.11,0.76
2014-11-02,군산,140,1.80,0.70,0.40
2014-11-02,대구,143,1.25,0.91,0.50
2014-11-02,전주,146,1.21,0.73,0.08
2014-11-02,울산,152,1.04,1.23,0.80
2014-11-02,광주,156,1.21,0.53,0.13
2014-11-02,부산,159,1.40,1.44,1.08
2014-11-02,통영,162,1.69,1.33,1.40
2014-11-02,목포,165,1.15,0.03,-0.26
2014-11-02,여수,168,1.41,0.82,0.97
2014-11-02,완도,170,1.35,0.98,1.18
2014-11-02,제주,184,0.57,0.15,0.06
2014-11-02,성산,188,1.29,0.50,0.57
2014-11-02,서귀포,189,-0.04,0.52,0.87
2014-11-02,진주,192,1.85,0.91,0.92
2014-11-02,강화,201,-0.25,-1.05,-2.08
2014-11-02,양평,202,0.83,-0.38,-1.62
2014-11-02,이천,203,1.40,-0.32,-1.41
2014-11-02,인제,211,0.66,-0.04,-1.39
2014-11-02,홍천,212,0.61,-0.46,-1.81
2014-11-02,제천,221,1.68,0.39,-0.76
2014-11-02,보은,226,2.15,0.68,0.43
2014-11-02,천안,232,1.41,0.17,-0.01
2014-11-02,보령,235,1.92,0.21,-0.02
2014-11-02,부여,236,1.73,0.46,0.40
2014-11-02,금산,238,1.80,1.12,0.47
2014-11-02,부안,243,0.91,0.76,0.03
2014-11-02,임실,244,1.34,0.56,0.34
2014-11-02,정읍,245,1.39,0.76,0.30
2014-11-02,남원,247,1.01,0.50,0.01
2014-11-02,장흥,260,1.03,0.42,0.61
2014-11-02,해남,261,1.14,-0.25,-0.22
2014-11-02,고흥,262,1.20,0.37,1.29
2014-11-02,영주,272,2.14,1.12,1.08
2014-11-02,문경,273,2.32,0.79,0.51
2014-11-02,영덕,277,1.80,1.36,1.22
2014-11-02,의성,278,1.49,1.09,0.10
2014-11-02,구미,279,1.56,1.05,1.09
2014-11-02,영천,281,1.59,1.58,1.23
2014-11-02,거창,284,1.33,0.61,0.30
2014-11-02,합천,285,1.40,0.61,0.49
2014-11-02,밀양,288,1.11,0.95,0.36
2014-11-02,산청,289,1.34,0.15,0.33
2014-11-02,거제,294,1.20,1.38,1.21
2014-11-02,남해,295,1.38,0.73,1.03
