발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2015-12-11,속초,90,2.51,1.39,553.20,0.93
2015-12-11,대관령,100,1.23,-0.28,207.00,-1.55
2015-12-11,춘천,101,1.83,0.82,305.30,-2.11
2015-12-11,강릉,105,1.63,0.48,300.90,-0.14
2015-12-11,서울,108,1.33,0.56,206.40,-2.31
2015-12-11,인천,112,1.47,0.69,224.50,-2.33
2015-12-11,원주,114,1.68,0.35,236.70,-1.44
2015-12-11,수원,119,1.83,0.64,277.50,-1.88
2015-12-11,충주,127,1.57,0.29,241.30,-1.63
2015-12-11,서산,129,1.80,0.84,261.90,-1.14
2015-12-11,울진,130,1.92,0.44,375.90,-0.13
2015-12-11,청주,131,1.42,0.53,234.30,-1.83
2015-12-11,대전,133,1.56,0.69,243.20,-1.46
2015-12-11,추풍령,135,1.55,0.72,256.40,-1.05
2015-12-11,포항,138,1.33,0.37,270.10,-0.48
2015-12-11,군산,140,1.58,0.97,238.20,-0.81
2015-12-11,대구,143,1.02,0.04,204.60,-0.53
2015-12-11,전주,146,1.38,0.68,207.20,-1.53
2015-12-11,울산,152,1.25,0.47,241.80,-0.59
2015-12-11,광주,156,1.62,0.82,254.30,-0.56
2015-12-11,부산,159,0.84,1.22,174.80,-0.28
2015-12-11,통영,162,0.67,0.95,150.80,-0.14
2015-12-11,목포,165,1.61,0.82,273.90,-0.27
2015-12-11,여수,168,0.65,0.17,144.90,-0.70
2015-12-11,완도,170,1.09,0.50,209.00,-0.04
2015-12-11,제주,184,2.02,0.69,345.90,0.75
2015-12-11,성산,188,2.01,1.62,398.00,1.70
2015-12-11,서귀포,189,1.83,1.70,353.80,1.74
2015-12-11,진주,192,1.33,0.43,266.50,-0.48
2015-12-11,강화,201,1.27,0.62,202.30,-2.73
2015-12-11,양평,202,1.76,0.57,288.30,-2.23
2015-12-11,이천,203,2.01,0.68,320.50,-1.55
2015-12-11,인제,211,1.75,0.58,276.00,-1.85
2015-12-11,홍천,212,1.58,0.33,227.00,-2.43
2015-12-11,제천,221,1.50,0.38,234.10,-1.77
2015-12-11,보은,226,1.57,0.63,250.40,-1.23
2015-12-11,천안,232,1.75,0.54,263.30,-1.55
2015-12-11,보령,235,1.75,0.83,269.20,-1.47
2015-12-11,부여,236,1.47,0.68,235.20,-1.35
2015-12-11,금산,238,1.36,0.72,200.60,-1.22
2015-12-11,부안,243,1.41,0.67,221.10,-0.85
2015-12-11,임실,244,1.50,0.87,243.20,-1.24
2015-12-11,정읍,245,1.34,0.85,201.20,-0.90
2015-12-11,남원,247,1.43,0.68,234.00,-1.04
2015-12-11,장흥,260,1.10,0.35,193.10,-0.82
2015-12-11,해남,261,1.14,0.35,198.60,-0.49
2015-12-11,고흥,262,0.48,0.02,116.30,-0.44
2015-12-11,영주,272,1.35,0.22,250.90,-1.40
2015-12-11,문경,273,1.75,0.63,332.00,-1.35
2015-12-11,영덕,277,1.98,0.81,434.00,-0.01
2015-12-11,의성,278,1.14,0.05,215.70,-1.42
2015-12-11,구미,279,1.35,0.10,249.50,-0.90
2015-12-11,영천,281,0.98,0.25,195.60,-0.69
2015-12-11,거창,284,1.62,0.43,299.60,-0.63
2015-12-11,합천,285,1.27,0.18,261.10,-0.60
2015-12-11,밀양,288,0.77,0.31,156.20,-0.74
2015-12-11,산청,289,1.37,0.14,270.30,-0.40
2015-12-11,거제,294,1.09,1.13,220.70,-0.06
2015-12-11,남해,295,1.00,0.50,211.10,-0.29
