발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2013-03-09,속초,90,-2.22,0.17,3.00,-0.96
2013-03-09,철원,95,-,-,14.51,-
2013-03-09,대관령,100,-1.45,0.19,8.70,-1.15
2013-03-09,춘천,101,-0.96,1.59,19.20,0.80
2013-03-09,강릉,105,-1.46,-0.27,5.40,-1.02
2013-03-09,서울,108,-0.81,1.42,25.50,1.26
2013-03-09,인천,112,-1.17,1.57,8.80,1.75
2013-03-09,원주,114,-0.86,0.71,28.00,0.37
2013-03-09,수원,119,-0.90,0.98,23.90,2.06
2013-03-09,충주,127,-1.10,1.07,16.90,0.77
2013-03-09,서산,129,-0.90,1.39,30.40,2.63
2013-03-09,울진,130,-1.18,0.24,20.50,-0.41
2013-03-09,청주,131,-1.05,0.54,21.30,0.79
2013-03-09,대전,133,-1.21,1.03,19.10,1.08
2013-03-09,추풍령,135,-1.12,0.91,31.30,1.75
2013-03-09,안동,136,-,-,13.02,-
2013-03-09,포항,138,-1.39,-0.02,15.90,-0.09
2013-03-09,군산,140,-1.01,1.01,29.50,2.16
2013-03-09,대구,143,-1.00,0.71,26.10,0.54
2013-03-09,전주,146,-1.11,0.45,23.60,0.59
2013-03-09,울산,152,-1.13,0.26,27.70,0.22
2013-03-09,창원,155,-,-,26.82,-
2013-03-09,광주,156,-1.52,0.21,19.80,0.78
2013-03-09,부산,159,-1.08,1.59,32.80,1.46
2013-03-09,통영,162,-0.97,1.54,37.60,0.98
2013-03-09,목포,165,-1.34,0.66,28.80,1.53
2013-03-09,여수,168,-0.79,2.08,42.90,2.54
2013-03-09,완도,170,-0.37,1.65,58.30,0.96
2013-03-09,제주,184,-1.15,0.30,40.00,1.26
2013-03-09,고산,185,-,-,67.91,-
2013-03-09,성산,188,-0.89,0.88,49.00,1.27
2013-03-09,서귀포,189,-0.38,0.97,65.00,1.46
2013-03-09,진주,192,-1.17,1.17,20.80,1.09
2013-03-09,강화,201,-0.99,0.95,17.70,0.74
2013-03-09,양평,202,-0.71,1.55,27.00,1.13
2013-03-09,이천,203,-0.83,0.93,26.00,0.89
2013-03-09,인제,211,-0.70,1.05,29.10,-0.11
2013-03-09,홍천,212,-0.89,1.03,19.00,0.10
2013-03-09,태백,216,-,-,5.99,-
2013-03-09,제천,221,-1.21,1.20,13.80,0.39
2013-03-09,보은,226,-1.12,0.95,20.70,1.36
2013-03-09,천안,232,-1.08,0.52,17.70,0.95
2013-03-09,보령,235,-1.13,0.48,23.80,0.85
2013-03-09,부여,236,-1.13,1.02,20.40,1.41
2013-03-09,금산,238,-0.99,0.72,28.50,1.07
2013-03-09,부안,243,-1.31,0.13,16.60,1.13
2013-03-09,임실,244,-1.22,-0.02,20.20,0.58
2013-03-09,정읍,245,-1.43,-0.41,16.90,0.46
2013-03-09,남원,247,-1.17,0.18,23.00,0.47
2013-03-09,장수,248,-,-,41.23,-
2013-03-09,장흥,260,-1.04,0.61,33.00,0.61
2013-03-09,해남,261,-0.85,0.66,39.30,1.10
2013-03-09,고흥,262,-1.03,1.24,33.20,1.11
2013-03-09,봉화,271,-,-,10.88,-
2013-03-09,영주,272,-1.16,1.58,12.00,1.26
2013-03-09,문경,273,-1.26,0.93,13.00,1.08
2013-03-09,영덕,277,-1.21,0.38,17.20,-0.19
2013-03-09,의성,278,-1.30,0.60,10.70,-0.07
2013-03-09,구미,279,-1.40,0.62,11.20,1.03
2013-03-09,영천,281,-1.00,0.62,26.30,1.00
2013-03-09,거창,284,-1.37,0.58,14.00,0.78
2013-03-09,합천,285,-1.33,0.91,12.50,1.48
2013-03-09,밀양,288,-0.54,1.07,44.50,0.88
2013-03-09,산청,289,-1.40,0.89,10.80,0.99
2013-03-09,거제,294,-1.15,1.00,28.40,0.60
2013-03-09,남해,295,-0.95,1.84,32.50,1.86
