발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2019-01-15,속초,90,-0.98,1.27,0.00,1.34
2019-01-15,철원,95,-2.02,-0.01,0.00,0.02
2019-01-15,대관령,100,-2.02,-0.28,0.00,-0.47
2019-01-15,춘천,101,-1.63,0.46,0.00,-0.05
2019-01-15,강릉,105,-1.07,-0.66,4.30,-0.18
2019-01-15,서울,108,-1.66,0.44,2.90,-0.82
2019-01-15,인천,112,-1.70,0.44,3.10,-0.80
2019-01-15,원주,114,-1.63,0.02,0.00,-0.70
2019-01-15,수원,119,-2.00,0.66,0.40,-0.47
2019-01-15,충주,127,-1.73,0.62,2.00,0.37
2019-01-15,서산,129,-1.75,0.11,10.80,-0.59
2019-01-15,울진,130,-0.39,1.09,27.40,0.94
2019-01-15,청주,131,-2.02,-0.06,0.00,0.27
2019-01-15,대전,133,-1.57,0.33,10.20,0.35
2019-01-15,추풍령,135,-1.08,-0.51,22.40,0.31
2019-01-15,안동,136,-0.55,-0.18,24.00,0.00
2019-01-15,포항,138,0.00,-0.53,47.70,0.45
2019-01-15,군산,140,-1.67,0.14,13.20,1.02
2019-01-15,대구,143,-0.06,-0.45,46.20,0.84
2019-01-15,전주,146,-1.52,-0.44,16.60,-0.11
2019-01-15,울산,152,-0.09,-0.15,45.30,0.37
2019-01-15,창원,155,-0.26,-0.83,32.80,-0.23
2019-01-15,광주,156,-1.45,-0.45,22.90,0.02
2019-01-15,부산,159,-0.42,0.78,35.80,0.68
2019-01-15,통영,162,-0.26,0.18,49.30,1.96
2019-01-15,목포,165,-0.89,0.00,41.20,0.32
2019-01-15,여수,168,-0.37,-0.06,35.00,0.23
2019-01-15,완도,170,-0.78,-0.10,29.40,-0.41
2019-01-15,제주,184,0.26,-0.58,106.50,0.81
2019-01-15,고산,185,0.30,-0.25,109.20,0.27
2019-01-15,성산,188,-1.56,-1.11,27.30,-0.08
2019-01-15,서귀포,189,-0.22,-0.70,64.50,0.44
2019-01-15,진주,192,-0.16,-0.56,39.60,0.26
2019-01-15,강화,201,-1.53,0.34,2.60,-1.23
2019-01-15,양평,202,-1.77,0.30,0.50,-0.52
2019-01-15,이천,203,-1.51,0.72,0.00,-0.03
2019-01-15,인제,211,-1.38,0.43,0.00,-0.24
2019-01-15,홍천,212,-1.37,0.10,0.00,-0.46
2019-01-15,태백,216,-0.79,0.28,15.80,0.70
2019-01-15,제천,221,-1.63,0.60,0.00,0.11
2019-01-15,보은,226,-1.72,0.43,3.00,0.28
2019-01-15,천안,232,-1.76,-0.37,0.00,-0.47
2019-01-15,보령,235,-1.79,-0.10,11.90,-0.04
2019-01-15,부여,236,-1.72,0.39,0.00,0.03
2019-01-15,금산,238,-1.75,-0.05,9.10,0.22
2019-01-15,부안,243,-1.65,-0.57,11.40,-0.09
2019-01-15,임실,244,-1.46,-0.49,19.60,0.16
2019-01-15,정읍,245,-1.74,-0.77,17.50,-0.40
2019-01-15,남원,247,-0.67,-0.17,54.50,0.05
2019-01-15,장수,248,-0.91,-0.54,22.70,0.81
2019-01-15,장흥,260,-0.91,-0.58,28.30,-0.19
2019-01-15,해남,261,-1.02,-0.34,32.50,-0.05
2019-01-15,고흥,262,-0.61,-0.38,21.30,-0.09
2019-01-15,봉화,271,-0.55,-0.05,17.00,-0.06
2019-01-15,영주,272,-1.32,0.78,0.60,0.92
2019-01-15,문경,273,-1.28,0.47,2.70,0.29
2019-01-15,영덕,277,-0.08,0.28,32.30,1.11
2019-01-15,의성,278,-0.34,-0.14,31.70,-0.07
2019-01-15,구미,279,-0.45,-0.55,24.20,0.85
2019-01-15,영천,281,0.16,-0.37,68.30,0.34
2019-01-15,거창,284,-0.45,-0.81,33.80,-0.27
2019-01-15,합천,285,-0.12,-0.40,44.00,0.68
2019-01-15,밀양,288,-0.10,-0.40,54.60,0.38
2019-01-15,산청,289,-0.32,-0.49,33.00,0.30
2019-01-15,거제,294,-0.41,0.13,34.20,0.98
2019-01-15,남해,295,-0.15,-0.07,41.50,0.80
