발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-28,속초,90,2.63,0.74,1.65
2015-11-28,대관령,100,1.47,-0.49,-1.47
2015-11-28,춘천,101,2.18,-0.03,-1.88
2015-11-28,강릉,105,2.24,0.18,0.44
2015-11-28,서울,108,1.45,-0.03,-2.21
2015-11-28,인천,112,1.57,-0.04,-2.25
2015-11-28,원주,114,2.05,-0.03,-1.29
2015-11-28,수원,119,1.92,-0.30,-1.90
2015-11-28,충주,127,1.68,-0.38,-1.48
2015-11-28,서산,129,2.20,-0.04,-1.07
2015-11-28,울진,130,1.95,-0.16,0.47
2015-11-28,청주,131,1.70,-0.22,-1.52
2015-11-28,대전,133,1.89,-0.01,-1.17
2015-11-28,추풍령,135,1.92,0.12,-0.76
2015-11-28,포항,138,1.65,-0.04,-0.29
2015-11-28,군산,140,1.91,0.63,-0.34
2015-11-28,대구,143,1.23,-0.29,-0.38
2015-11-28,전주,146,1.44,0.10,-1.21
2015-11-28,울산,152,1.28,0.25,-0.42
2015-11-28,광주,156,1.56,0.17,-0.38
2015-11-28,부산,159,1.29,0.54,-0.18
2015-11-28,통영,162,1.00,0.25,-0.04
2015-11-28,목포,165,1.46,0.34,-0.10
2015-11-28,여수,168,0.81,-0.29,-0.60
2015-11-28,완도,170,0.87,0.16,0.01
2015-11-28,제주,184,1.80,0.22,0.78
2015-11-28,성산,188,1.68,0.98,1.61
2015-11-28,서귀포,189,1.61,1.27,1.56
2015-11-28,진주,192,1.42,0.25,-0.34
2015-11-28,강화,201,1.45,0.10,-2.68
2015-11-28,양평,202,2.38,0.15,-2.13
2015-11-28,이천,203,2.31,0.01,-1.43
2015-11-28,인제,211,2.32,0.04,-1.76
2015-11-28,홍천,212,2.36,0.19,-2.28
2015-11-28,제천,221,2.02,-0.11,-1.54
2015-11-28,보은,226,1.93,0.02,-1.05
2015-11-28,천안,232,2.32,-0.25,-1.28
2015-11-28,보령,235,2.00,0.09,-1.14
2015-11-28,부여,236,1.64,0.12,-1.10
2015-11-28,금산,238,1.65,0.16,-0.92
2015-11-28,부안,243,1.81,0.35,-0.50
2015-11-28,임실,244,1.30,0.10,-1.04
2015-11-28,정읍,245,1.43,0.02,-0.60
2015-11-28,남원,247,1.24,0.12,-0.93
2015-11-28,장흥,260,0.88,-0.23,-0.68
2015-11-28,해남,261,0.85,-0.20,-0.33
2015-11-28,고흥,262,0.66,-0.21,-0.34
2015-11-28,영주,272,1.66,-0.22,-1.21
2015-11-28,문경,273,2.06,0.31,-1.12
2015-11-28,영덕,277,2.10,0.48,0.54
2015-11-28,의성,278,1.47,-0.31,-1.26
2015-11-28,구미,279,1.47,-0.03,-0.72
2015-11-28,영천,281,1.33,-0.20,-0.53
2015-11-28,거창,284,1.55,-0.11,-0.52
2015-11-28,합천,285,1.39,-0.17,-0.48
2015-11-28,밀양,288,1.07,0.08,-0.63
2015-11-28,산청,289,1.38,-0.19,-0.27
2015-11-28,거제,294,1.40,0.52,0.02
2015-11-28,남해,295,1.37,0.05,-0.16
