발표일자,지점명,지점코드,spi1,spi3,edi
2015-12-06,속초,90,2.62,1.16,1.16
2015-12-06,대관령,100,1.72,-0.39,-1.52
2015-12-06,춘천,101,2.29,0.57,-1.92
2015-12-06,강릉,105,2.24,0.34,0.06
2015-12-06,서울,108,1.77,0.39,-2.21
2015-12-06,인천,112,1.82,0.48,-2.19
2015-12-06,원주,114,2.15,0.28,-1.28
2015-12-06,수원,119,2.24,0.43,-1.64
2015-12-06,충주,127,1.78,0.09,-1.47
2015-12-06,서산,129,2.16,0.61,-0.93
2015-12-06,울진,130,2.07,0.13,0.07
2015-12-06,청주,131,1.66,0.34,-1.63
2015-12-06,대전,133,1.79,0.46,-1.31
2015-12-06,추풍령,135,2.01,0.43,-0.92
2015-12-06,포항,138,1.66,-0.08,-0.42
2015-12-06,군산,140,1.86,0.77,-0.66
2015-12-06,대구,143,1.29,-0.47,-0.49
2015-12-06,전주,146,1.53,0.30,-1.37
2015-12-06,울산,152,1.37,-0.02,-0.54
2015-12-06,광주,156,1.80,0.42,-0.48
2015-12-06,부산,159,1.37,0.69,-0.27
2015-12-06,통영,162,1.15,0.50,-0.09
2015-12-06,목포,165,1.60,0.45,-0.25
2015-12-06,여수,168,0.90,-0.14,-0.71
2015-12-06,완도,170,0.89,0.10,-0.15
2015-12-06,제주,184,1.72,0.29,0.56
2015-12-06,성산,188,1.87,1.05,1.34
2015-12-06,서귀포,189,1.84,1.38,1.39
2015-12-06,진주,192,1.51,-0.04,-0.45
2015-12-06,강화,201,2.03,0.40,-2.61
2015-12-06,양평,202,2.26,0.42,-2.10
2015-12-06,이천,203,2.31,0.54,-1.35
2015-12-06,인제,211,2.24,0.39,-1.74
2015-12-06,홍천,212,2.14,0.25,-2.37
2015-12-06,제천,221,1.93,0.18,-1.64
2015-12-06,보은,226,1.78,0.35,-1.12
2015-12-06,천안,232,2.00,0.34,-1.34
2015-12-06,보령,235,2.01,0.68,-1.27
2015-12-06,부여,236,1.68,0.50,-1.19
2015-12-06,금산,238,1.66,0.44,-1.08
2015-12-06,부안,243,1.53,0.38,-0.74
2015-12-06,임실,244,1.53,0.45,-1.09
2015-12-06,정읍,245,1.44,0.48,-0.77
2015-12-06,남원,247,1.59,0.35,-0.96
2015-12-06,장흥,260,0.92,-0.01,-0.84
2015-12-06,해남,261,0.87,-0.10,-0.52
2015-12-06,고흥,262,0.70,-0.16,-0.46
2015-12-06,영주,272,1.75,-0.15,-1.33
2015-12-06,문경,273,1.99,0.30,-1.25
2015-12-06,영덕,277,2.17,0.38,0.13
2015-12-06,의성,278,1.62,-0.36,-1.35
2015-12-06,구미,279,1.63,-0.28,-0.82
2015-12-06,영천,281,1.40,-0.22,-0.66
2015-12-06,거창,284,1.74,0.01,-0.57
2015-12-06,합천,285,1.48,-0.28,-0.56
2015-12-06,밀양,288,1.12,-0.10,-0.71
2015-12-06,산청,289,1.44,-0.22,-0.35
2015-12-06,거제,294,1.51,0.64,-0.04
2015-12-06,남해,295,1.44,0.17,-0.28
