발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2019-08-21,속초,90,0.86,0.40,139.00,0.35
2019-08-21,철원,95,0.52,-0.64,114.20,-1.01
2019-08-21,대관령,100,-0.05,-0.49,76.30,-0.85
2019-08-21,춘천,101,0.48,-0.69,113.40,-0.94
2019-08-21,강릉,105,0.58,0.50,116.60,0.15
2019-08-21,서울,108,-0.01,-1.32,81.30,-1.41
2019-08-21,인천,112,0.24,-0.96,95.80,-1.28
2019-08-21,원주,114,-0.37,-1.75,68.40,-2.25
2019-08-21,수원,119,0.08,-1.46,87.10,-1.66
2019-08-21,충주,127,-0.32,-1.50,70.80,-1.67
2019-08-21,서산,129,0.04,-1.08,80.80,-1.42
2019-08-21,울진,130,-0.09,-0.03,69.00,-0.31
2019-08-21,청주,131,-0.30,-1.54,75.00,-1.90
2019-08-21,대전,133,-0.48,-1.58,51.90,-1.53
2019-08-21,추풍령,135,0.13,-0.51,91.80,-0.76
2019-08-21,안동,136,-0.47,-1.61,55.60,-1.36
2019-08-21,포항,138,-0.25,-0.21,61.60,-0.46
2019-08-21,군산,140,0.06,-1.01,88.50,-0.97
2019-08-21,대구,143,-1.65,-1.03,28.30,-1.17
2019-08-21,전주,146,-0.28,-1.31,69.50,-1.46
2019-08-21,울산,152,-0.28,0.36,56.40,-0.31
2019-08-21,창원,155,-1.10,0.16,25.60,-0.79
2019-08-21,광주,156,-0.84,-0.82,44.40,-1.18
2019-08-21,부산,159,-0.24,0.66,54.60,-0.07
2019-08-21,통영,162,-0.76,0.86,29.10,-0.03
2019-08-21,목포,165,0.13,0.12,78.60,-0.33
2019-08-21,여수,168,-1.39,0.06,12.00,-0.62
2019-08-21,완도,170,-0.37,0.52,38.50,-0.22
2019-08-21,제주,184,0.00,0.68,74.60,-0.02
2019-08-21,고산,185,-1.17,0.19,29.90,-0.78
2019-08-21,성산,188,-1.61,0.53,14.20,-0.05
2019-08-21,서귀포,189,-1.60,0.17,16.50,-0.36
2019-08-21,진주,192,-1.73,-0.41,13.10,-1.05
2019-08-21,강화,201,0.59,-0.71,122.80,-1.17
2019-08-21,양평,202,0.22,-1.07,95.00,-1.33
2019-08-21,이천,203,0.19,-1.12,97.20,-1.40
2019-08-21,인제,211,-0.04,-1.19,83.00,-1.48
2019-08-21,홍천,212,0.49,-0.95,109.20,-1.21
2019-08-21,태백,216,0.32,0.10,94.40,-0.26
2019-08-21,제천,221,-0.33,-1.33,67.80,-1.61
2019-08-21,보은,226,-0.43,-1.20,63.50,-1.13
2019-08-21,천안,232,0.34,-0.95,103.90,-1.22
2019-08-21,보령,235,0.01,-1.42,81.50,-1.87
2019-08-21,부여,236,0.02,-1.28,82.20,-1.41
2019-08-21,금산,238,-1.01,-1.87,42.80,-1.81
2019-08-21,부안,243,0.08,-0.84,92.50,-0.96
2019-08-21,임실,244,-0.15,-0.88,74.00,-1.03
2019-08-21,정읍,245,0.35,-0.68,109.60,-0.75
2019-08-21,남원,247,-1.35,-0.10,34.40,-0.78
2019-08-21,장수,248,0.14,-0.05,79.80,-0.63
2019-08-21,장흥,260,-1.10,0.03,28.00,-0.63
2019-08-21,해남,261,0.03,-0.81,69.60,-0.90
2019-08-21,고흥,262,-1.68,0.19,12.30,-0.43
2019-08-21,봉화,271,0.29,0.04,85.60,-0.61
2019-08-21,영주,272,-0.38,-1.15,64.60,-1.27
2019-08-21,문경,273,-0.21,-1.02,67.40,-1.23
2019-08-21,영덕,277,-0.27,0.46,63.20,-0.22
2019-08-21,의성,278,-0.68,-1.42,48.80,-1.24
2019-08-21,구미,279,-0.83,-1.02,49.30,-0.99
2019-08-21,영천,281,-1.18,-0.40,37.00,-0.88
2019-08-21,거창,284,-1.34,-0.91,21.20,-1.15
2019-08-21,합천,285,-1.57,-0.45,16.50,-0.87
2019-08-21,밀양,288,-1.31,-0.49,29.90,-1.17
2019-08-21,산청,289,-1.46,-0.14,17.20,-0.62
2019-08-21,거제,294,-0.29,0.93,47.30,0.08
2019-08-21,남해,295,-0.88,0.79,24.40,-0.09
