발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-15,속초,90,1.95,-0.44,0.65
2015-11-15,대관령,100,0.78,-0.21,-1.57
2015-11-15,춘천,101,1.76,-1.00,-1.89
2015-11-15,강릉,105,1.38,-0.19,-0.41
2015-11-15,서울,108,1.42,-0.77,-2.19
2015-11-15,인천,112,1.44,-0.69,-2.29
2015-11-15,원주,114,1.27,-0.95,-1.45
2015-11-15,수원,119,1.20,-1.15,-2.11
2015-11-15,충주,127,1.17,-1.10,-1.58
2015-11-15,서산,129,1.72,-0.81,-1.31
2015-11-15,울진,130,1.04,-0.76,-0.54
2015-11-15,청주,131,1.28,-0.90,-1.71
2015-11-15,대전,133,1.29,-0.78,-1.36
2015-11-15,추풍령,135,1.77,-0.31,-0.84
2015-11-15,포항,138,1.25,-0.06,-0.28
2015-11-15,군산,140,1.48,-0.23,-0.83
2015-11-15,대구,143,1.25,-0.21,-0.27
2015-11-15,전주,146,1.26,-0.75,-1.49
2015-11-15,울산,152,0.92,0.12,-0.37
2015-11-15,광주,156,1.23,-0.44,-0.60
2015-11-15,부산,159,1.15,0.48,0.07
2015-11-15,통영,162,0.97,0.44,0.15
2015-11-15,목포,165,1.02,-0.17,-0.26
2015-11-15,여수,168,0.64,-0.21,-0.56
2015-11-15,완도,170,0.54,0.09,-0.05
2015-11-15,제주,184,0.48,-0.41,0.29
2015-11-15,성산,188,0.55,0.27,0.88
2015-11-15,서귀포,189,1.38,0.75,1.72
2015-11-15,진주,192,1.20,-0.04,-0.28
2015-11-15,강화,201,1.37,-0.60,-2.60
2015-11-15,양평,202,1.52,-0.83,-2.22
2015-11-15,이천,203,1.71,-0.95,-1.60
2015-11-15,인제,211,1.51,-0.61,-1.72
2015-11-15,홍천,212,1.56,-0.59,-2.27
2015-11-15,제천,221,1.25,-0.99,-1.63
2015-11-15,보은,226,1.05,-0.55,-1.24
2015-11-15,천안,232,1.30,-0.85,-1.55
2015-11-15,보령,235,1.62,-0.86,-1.48
2015-11-15,부여,236,1.16,-0.74,-1.31
2015-11-15,금산,238,1.34,-0.54,-1.06
2015-11-15,부안,243,1.84,-0.38,-0.80
2015-11-15,임실,244,0.81,-0.60,-1.33
2015-11-15,정읍,245,1.24,-0.79,-0.93
2015-11-15,남원,247,0.81,-0.50,-1.14
2015-11-15,장흥,260,0.17,-0.38,-0.86
2015-11-15,해남,261,0.62,-0.14,-0.48
2015-11-15,고흥,262,0.39,-0.22,-0.36
2015-11-15,영주,272,1.06,-0.91,-1.37
2015-11-15,문경,273,1.39,-0.52,-1.25
2015-11-15,영덕,277,1.28,-0.22,-0.45
2015-11-15,의성,278,1.26,-0.80,-1.29
2015-11-15,구미,279,1.30,-0.38,-0.73
2015-11-15,영천,281,1.27,-0.21,-0.43
2015-11-15,거창,284,1.37,-0.40,-0.50
2015-11-15,합천,285,1.29,-0.30,-0.40
2015-11-15,밀양,288,1.13,-0.01,-0.52
2015-11-15,산청,289,1.28,-0.31,-0.21
2015-11-15,거제,294,1.33,0.56,0.21
2015-11-15,남해,295,1.27,-0.03,-0.06
