발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2015-04-03,속초,90,-0.59,-1.36,61.80,-1.76
2015-04-03,대관령,100,-0.70,-0.98,44.30,-1.44
2015-04-03,춘천,101,0.04,0.18,89.80,-1.84
2015-04-03,강릉,105,-0.60,-1.40,62.50,-1.12
2015-04-03,서울,108,-0.18,-0.24,78.10,-1.80
2015-04-03,인천,112,-0.91,-0.58,40.60,-1.93
2015-04-03,원주,114,0.13,-0.27,95.30,-1.75
2015-04-03,수원,119,0.03,0.01,90.30,-0.56
2015-04-03,충주,127,-0.03,-0.29,89.50,-0.54
2015-04-03,서산,129,0.32,-0.03,108.80,0.29
2015-04-03,울진,130,-0.70,-1.40,55.10,-0.53
2015-04-03,청주,131,0.36,0.12,115.40,-0.33
2015-04-03,대전,133,0.01,-0.07,91.90,-0.35
2015-04-03,추풍령,135,-0.15,0.10,91.60,0.38
2015-04-03,포항,138,-0.44,-1.10,79.50,-0.38
2015-04-03,군산,140,0.18,0.25,101.40,0.38
2015-04-03,대구,143,-0.21,-0.01,87.90,0.02
2015-04-03,전주,146,-0.87,-0.63,54.30,-0.61
2015-04-03,울산,152,-0.57,-0.68,67.20,-0.24
2015-04-03,광주,156,-0.73,-0.81,58.30,-0.24
2015-04-03,부산,159,-0.27,-0.01,85.60,0.49
2015-04-03,통영,162,0.14,0.83,104.10,1.49
2015-04-03,목포,165,-0.68,-0.64,53.70,-0.16
2015-04-03,여수,168,0.45,0.68,117.40,1.18
2015-04-03,완도,170,-0.12,0.10,81.90,0.81
2015-04-03,제주,184,0.11,-0.22,85.10,-0.22
2015-04-03,성산,188,0.91,1.02,140.40,1.35
2015-04-03,서귀포,189,0.98,1.50,139.60,2.32
2015-04-03,진주,192,0.58,0.53,129.10,1.11
2015-04-03,강화,201,-1.04,-0.77,29.80,-2.55
2015-04-03,양평,202,-0.18,-0.26,77.00,-1.67
2015-04-03,이천,203,0.00,0.03,87.80,-1.54
2015-04-03,인제,211,0.11,-0.21,95.00,-1.40
2015-04-03,홍천,212,-0.25,-0.89,74.30,-1.96
2015-04-03,제천,221,-0.27,-0.17,73.20,-1.29
2015-04-03,보은,226,-0.03,0.07,95.90,-0.06
2015-04-03,천안,232,0.06,-0.32,92.90,-0.47
2015-04-03,보령,235,0.48,0.28,122.30,0.57
2015-04-03,부여,236,-0.03,0.23,88.40,0.03
2015-04-03,금산,238,-0.11,-0.02,89.80,-0.04
2015-04-03,부안,243,-0.11,-0.23,92.70,0.33
2015-04-03,임실,244,-0.73,-1.00,66.40,-0.32
2015-04-03,정읍,245,-0.44,-0.63,72.10,-0.07
2015-04-03,남원,247,-0.81,-0.79,53.90,-0.41
2015-04-03,장흥,260,-0.74,-0.99,54.00,-0.26
2015-04-03,해남,261,-1.07,-1.42,39.20,-0.88
2015-04-03,고흥,262,-0.01,0.07,92.70,0.91
2015-04-03,영주,272,-0.04,-0.28,83.60,0.05
2015-04-03,문경,273,0.18,-0.04,107.90,-0.10
2015-04-03,영덕,277,-0.52,-1.54,69.20,-0.45
2015-04-03,의성,278,0.00,-0.09,93.10,-0.17
2015-04-03,구미,279,0.28,0.30,110.90,0.85
2015-04-03,영천,281,-0.14,-0.39,90.10,0.23
2015-04-03,거창,284,-0.22,-0.34,89.70,-0.10
2015-04-03,합천,285,-0.12,-0.15,95.30,0.31
2015-04-03,밀양,288,0.08,0.06,104.10,0.36
2015-04-03,산청,289,-0.06,0.04,92.90,0.25
2015-04-03,거제,294,-0.01,-0.08,90.60,0.63
2015-04-03,남해,295,0.39,0.66,114.50,1.07
