발표일자,지점명,지점코드,spi1,spi3,edi
2019-07-19,속초,90,-0.34,-0.61,-0.36
2019-07-19,철원,95,-1.89,-2.26,-1.46
2019-07-19,대관령,100,-1.23,-1.06,-1.03
2019-07-19,춘천,101,-1.60,-1.74,-1.22
2019-07-19,강릉,105,-0.18,-0.08,-0.22
2019-07-19,서울,108,-2.35,-2.07,-1.56
2019-07-19,인천,112,-1.61,-1.93,-1.44
2019-07-19,원주,114,-1.88,-2.07,-1.52
2019-07-19,수원,119,-2.54,-2.28,-1.64
2019-07-19,충주,127,-1.94,-1.97,-1.51
2019-07-19,서산,129,-1.29,-1.97,-1.55
2019-07-19,울진,130,-0.81,-0.33,-0.36
2019-07-19,청주,131,-2.27,-2.06,-1.60
2019-07-19,대전,133,-1.87,-1.76,-1.39
2019-07-19,추풍령,135,-0.76,-0.92,-0.97
2019-07-19,안동,136,-1.44,-1.45,-1.47
2019-07-19,포항,138,-0.25,-0.37,-0.68
2019-07-19,군산,140,-1.63,-1.79,-1.52
2019-07-19,대구,143,-0.35,-0.64,-0.84
2019-07-19,전주,146,-1.47,-1.63,-1.59
2019-07-19,울산,152,0.13,-0.21,-0.49
2019-07-19,창원,155,0.25,0.02,-0.44
2019-07-19,광주,156,-0.45,-0.74,-0.80
2019-07-19,부산,159,0.25,-0.30,-0.30
2019-07-19,통영,162,0.54,0.23,0.22
2019-07-19,목포,165,-0.52,-0.16,-0.46
2019-07-19,여수,168,0.13,-0.22,-0.34
2019-07-19,완도,170,-0.16,0.08,-0.26
2019-07-19,제주,184,-0.02,-0.42,-0.32
2019-07-19,고산,185,0.03,-0.20,-0.28
2019-07-19,성산,188,0.07,0.21,0.18
2019-07-19,서귀포,189,0.18,0.34,0.39
2019-07-19,진주,192,-0.16,-0.30,-0.59
2019-07-19,강화,201,-2.82,-2.53,-2.16
2019-07-19,양평,202,-1.77,-1.88,-1.30
2019-07-19,이천,203,-2.13,-2.20,-1.51
2019-07-19,인제,211,-1.53,-1.58,-1.16
2019-07-19,홍천,212,-1.88,-1.93,-1.19
2019-07-19,태백,216,-0.96,-0.93,-0.82
2019-07-19,제천,221,-2.07,-1.79,-1.44
2019-07-19,보은,226,-1.41,-1.44,-1.24
2019-07-19,천안,232,-2.32,-2.17,-1.72
2019-07-19,보령,235,-1.82,-2.20,-1.79
2019-07-19,부여,236,-2.02,-2.22,-1.65
2019-07-19,금산,238,-1.46,-1.55,-1.43
2019-07-19,부안,243,-1.24,-1.50,-1.37
2019-07-19,임실,244,-1.50,-1.48,-1.32
2019-07-19,정읍,245,-1.42,-1.75,-1.42
2019-07-19,남원,247,0.48,0.26,0.24
2019-07-19,장수,248,-0.06,-0.36,-0.54
2019-07-19,장흥,260,-0.31,-0.25,-0.47
2019-07-19,해남,261,-2.36,-2.04,-1.56
2019-07-19,고흥,262,-0.08,-0.46,-0.44
2019-07-19,봉화,271,-0.32,-0.64,-0.88
2019-07-19,영주,272,-1.75,-1.70,-1.36
2019-07-19,문경,273,-1.56,-1.39,-1.18
2019-07-19,영덕,277,0.01,0.26,-0.13
2019-07-19,의성,278,-1.11,-1.23,-1.24
2019-07-19,구미,279,-0.88,-0.78,-0.93
2019-07-19,영천,281,0.15,-0.23,-0.55
2019-07-19,거창,284,-0.78,-0.76,-0.92
2019-07-19,합천,285,0.29,-0.02,-0.11
2019-07-19,밀양,288,-0.23,-0.69,-0.97
2019-07-19,산청,289,-0.16,-0.16,-0.28
2019-07-19,거제,294,0.26,0.14,-0.02
2019-07-19,남해,295,0.54,0.35,0.06
