발표일자,지점명,지점코드,spi1,spi3,edi
2016-01-07,속초,90,-1.04,1.98,0.30
2016-01-07,대관령,100,-1.14,0.33,-1.70
2016-01-07,춘천,101,-0.79,1.62,-2.25
2016-01-07,강릉,105,-0.48,1.26,-0.56
2016-01-07,서울,108,-0.81,1.09,-2.47
2016-01-07,인천,112,-0.66,1.20,-2.59
2016-01-07,원주,114,-0.62,1.16,-1.63
2016-01-07,수원,119,-0.36,1.30,-1.97
2016-01-07,충주,127,0.15,1.01,-1.66
2016-01-07,서산,129,0.00,1.58,-1.32
2016-01-07,울진,130,-0.08,1.16,-0.39
2016-01-07,청주,131,0.26,1.27,-1.82
2016-01-07,대전,133,0.48,1.39,-1.45
2016-01-07,추풍령,135,0.86,1.59,-0.97
2016-01-07,포항,138,0.87,1.01,-0.36
2016-01-07,군산,140,0.55,1.75,-0.76
2016-01-07,대구,143,1.27,0.89,-0.32
2016-01-07,전주,146,1.01,1.36,-1.42
2016-01-07,울산,152,1.10,0.70,-0.37
2016-01-07,광주,156,0.97,1.41,-0.51
2016-01-07,부산,159,1.02,0.72,-0.14
2016-01-07,통영,162,1.21,0.65,0.08
2016-01-07,목포,165,1.62,1.28,0.04
2016-01-07,여수,168,1.04,0.30,-0.55
2016-01-07,완도,170,1.87,0.99,0.25
2016-01-07,제주,184,1.29,1.22,0.72
2016-01-07,성산,188,1.17,1.26,1.50
2016-01-07,서귀포,189,1.47,1.40,1.77
2016-01-07,진주,192,1.39,1.06,-0.30
2016-01-07,강화,201,-0.55,1.26,-2.92
2016-01-07,양평,202,-0.57,1.36,-2.38
2016-01-07,이천,203,-0.33,1.55,-1.66
2016-01-07,인제,211,-1.12,1.41,-1.98
2016-01-07,홍천,212,-0.77,1.14,-2.45
2016-01-07,제천,221,-0.23,1.05,-1.87
2016-01-07,보은,226,0.57,1.20,-1.20
2016-01-07,천안,232,-0.13,1.34,-1.60
2016-01-07,보령,235,1.07,1.78,-1.36
2016-01-07,부여,236,0.94,1.36,-1.24
2016-01-07,금산,238,0.42,1.26,-1.17
2016-01-07,부안,243,1.42,1.68,-0.60
2016-01-07,임실,244,0.97,1.16,-1.15
2016-01-07,정읍,245,1.02,1.34,-0.76
2016-01-07,남원,247,0.58,1.15,-1.04
2016-01-07,장흥,260,1.47,0.68,-0.69
2016-01-07,해남,261,1.44,0.79,-0.29
2016-01-07,고흥,262,0.79,0.12,-0.34
2016-01-07,영주,272,0.24,0.86,-1.45
2016-01-07,문경,273,0.94,1.50,-1.33
2016-01-07,영덕,277,0.53,1.64,-0.13
2016-01-07,의성,278,0.51,1.03,-1.42
2016-01-07,구미,279,1.31,1.23,-0.75
2016-01-07,영천,281,1.18,1.00,-0.50
2016-01-07,거창,284,1.48,1.28,-0.49
2016-01-07,합천,285,1.44,1.04,-0.42
2016-01-07,밀양,288,1.32,0.69,-0.60
2016-01-07,산청,289,1.25,0.96,-0.28
2016-01-07,거제,294,1.29,0.96,0.11
2016-01-07,남해,295,1.23,0.86,-0.14
