발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2017-05-03,속초,90,-0.80,-1.15,55.70,-0.49
2017-05-03,대관령,100,-0.63,-1.53,66.40,-1.54
2017-05-03,춘천,101,-0.30,-0.99,83.20,-0.97
2017-05-03,강릉,105,-1.01,-1.45,46.20,-1.04
2017-05-03,서울,108,-0.14,-1.12,92.00,-1.83
2017-05-03,인천,112,-0.12,-0.87,96.10,-1.86
2017-05-03,원주,114,-1.01,-1.46,47.30,-2.74
2017-05-03,수원,119,-0.32,-1.08,82.30,-1.77
2017-05-03,충주,127,-0.17,-0.26,93.10,-0.83
2017-05-03,서산,129,-0.82,-1.48,54.20,-2.26
2017-05-03,울진,130,-0.43,-1.02,75.80,-0.11
2017-05-03,청주,131,-0.24,-0.81,91.60,-1.90
2017-05-03,대전,133,0.02,-0.70,100.40,-0.89
2017-05-03,추풍령,135,-0.29,-0.46,85.30,-0.38
2017-05-03,포항,138,-0.27,-1.09,98.20,0.22
2017-05-03,군산,140,-0.30,-0.99,83.10,-1.12
2017-05-03,대구,143,-0.58,-0.73,74.30,-0.23
2017-05-03,전주,146,-0.41,-0.75,71.20,-1.31
2017-05-03,울산,152,-0.02,-0.79,110.70,0.47
2017-05-03,광주,156,-0.43,-1.01,74.60,-0.72
2017-05-03,부산,159,-0.49,-1.13,75.70,-0.41
2017-05-03,통영,162,0.01,-0.60,109.60,0.39
2017-05-03,목포,165,-0.52,-1.25,68.20,-0.70
2017-05-03,여수,168,-1.13,-1.53,53.60,-1.21
2017-05-03,완도,170,-0.95,-1.59,58.50,-1.31
2017-05-03,제주,184,-0.89,-1.41,58.80,-1.27
2017-05-03,성산,188,-0.66,-0.97,73.50,-0.96
2017-05-03,서귀포,189,0.46,-0.39,124.70,-0.22
2017-05-03,진주,192,-0.49,-0.99,80.00,-0.64
2017-05-03,강화,201,-0.09,-0.71,96.80,-1.07
2017-05-03,양평,202,-0.49,-1.18,70.30,-1.96
2017-05-03,이천,203,-0.62,-1.28,61.80,-2.21
2017-05-03,인제,211,-0.22,-0.72,89.70,-0.72
2017-05-03,홍천,212,-0.52,-1.28,67.30,-1.80
2017-05-03,제천,221,-0.19,-0.76,89.70,-1.37
2017-05-03,보은,226,-0.34,-0.67,81.00,-0.70
2017-05-03,천안,232,-0.57,-1.18,68.70,-1.58
2017-05-03,보령,235,-0.35,-0.96,81.90,-2.14
2017-05-03,부여,236,-0.06,-1.01,101.20,-1.20
2017-05-03,금산,238,-0.10,-0.30,98.90,-0.30
2017-05-03,부안,243,-0.28,-0.89,81.70,-1.22
2017-05-03,임실,244,-0.60,-1.03,65.70,-0.96
2017-05-03,정읍,245,-0.47,-0.81,74.50,-0.97
2017-05-03,남원,247,-0.29,-0.58,84.50,-0.42
2017-05-03,장흥,260,-0.95,-1.48,52.10,-1.36
2017-05-03,해남,261,-1.09,-2.01,48.20,-1.32
2017-05-03,고흥,262,-0.80,-1.45,62.10,-0.81
2017-05-03,영주,272,0.08,-0.32,111.30,-0.47
2017-05-03,문경,273,-0.11,-0.28,95.90,-0.40
2017-05-03,영덕,277,-0.50,-1.49,79.20,-0.68
2017-05-03,의성,278,0.17,-0.35,109.60,-0.25
2017-05-03,구미,279,-0.56,-0.81,72.20,-0.42
2017-05-03,영천,281,-0.15,-0.35,101.70,0.13
2017-05-03,거창,284,-0.73,-0.88,66.40,-0.83
2017-05-03,합천,285,-0.74,-1.02,66.60,-0.32
2017-05-03,밀양,288,-0.19,-0.72,100.50,0.17
2017-05-03,산청,289,-0.70,-0.93,69.90,-0.71
2017-05-03,거제,294,0.43,-0.39,131.70,0.22
2017-05-03,남해,295,-0.36,-0.95,84.60,-0.24
