발표일자,지점명,지점코드,spi1,spi3,edi
2016-01-06,속초,90,-1.10,2.00,0.33
2016-01-06,대관령,100,-1.24,0.29,-1.70
2016-01-06,춘천,101,-0.84,1.63,-2.27
2016-01-06,강릉,105,-0.44,1.26,-0.54
2016-01-06,서울,108,-0.83,1.10,-2.48
2016-01-06,인천,112,-0.71,1.21,-2.60
2016-01-06,원주,114,-0.64,1.17,-1.63
2016-01-06,수원,119,-0.45,1.31,-1.98
2016-01-06,충주,127,0.11,1.03,-1.66
2016-01-06,서산,129,-0.02,1.60,-1.30
2016-01-06,울진,130,-0.18,1.12,-0.39
2016-01-06,청주,131,0.23,1.28,-1.80
2016-01-06,대전,133,0.46,1.41,-1.43
2016-01-06,추풍령,135,0.84,1.63,-0.96
2016-01-06,포항,138,0.86,0.95,-0.35
2016-01-06,군산,140,0.52,1.78,-0.75
2016-01-06,대구,143,1.26,0.86,-0.31
2016-01-06,전주,146,1.00,1.38,-1.41
2016-01-06,울산,152,1.11,0.65,-0.37
2016-01-06,광주,156,0.96,1.43,-0.50
2016-01-06,부산,159,1.05,0.69,-0.13
2016-01-06,통영,162,1.22,0.59,0.05
2016-01-06,목포,165,1.59,1.28,0.06
2016-01-06,여수,168,1.06,0.28,-0.59
2016-01-06,완도,170,1.86,0.99,0.21
2016-01-06,제주,184,1.30,1.18,0.64
2016-01-06,성산,188,1.19,1.24,1.43
2016-01-06,서귀포,189,1.49,1.40,1.68
2016-01-06,진주,192,1.42,1.05,-0.29
2016-01-06,강화,201,-0.60,1.26,-2.93
2016-01-06,양평,202,-0.65,1.36,-2.40
2016-01-06,이천,203,-0.39,1.55,-1.67
2016-01-06,인제,211,-1.17,1.42,-1.98
2016-01-06,홍천,212,-0.83,1.16,-2.48
2016-01-06,제천,221,-0.22,1.07,-1.88
2016-01-06,보은,226,0.55,1.22,-1.19
2016-01-06,천안,232,-0.21,1.35,-1.59
2016-01-06,보령,235,1.03,1.79,-1.33
2016-01-06,부여,236,0.91,1.37,-1.23
2016-01-06,금산,238,0.41,1.29,-1.16
2016-01-06,부안,243,1.39,1.70,-0.59
2016-01-06,임실,244,0.95,1.16,-1.13
2016-01-06,정읍,245,1.02,1.36,-0.74
2016-01-06,남원,247,0.59,1.14,-1.02
2016-01-06,장흥,260,1.47,0.67,-0.70
2016-01-06,해남,261,1.40,0.79,-0.31
2016-01-06,고흥,262,0.80,0.09,-0.39
2016-01-06,영주,272,0.19,0.86,-1.45
2016-01-06,문경,273,0.92,1.49,-1.33
2016-01-06,영덕,277,0.50,1.65,-0.10
2016-01-06,의성,278,0.47,1.03,-1.42
2016-01-06,구미,279,1.27,1.24,-0.75
2016-01-06,영천,281,1.16,0.97,-0.50
2016-01-06,거창,284,1.50,1.29,-0.48
2016-01-06,합천,285,1.47,1.02,-0.41
2016-01-06,밀양,288,1.32,0.66,-0.60
2016-01-06,산청,289,1.26,0.95,-0.27
2016-01-06,거제,294,1.30,0.90,0.10
2016-01-06,남해,295,1.25,0.84,-0.17
