발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2019-04-09,속초,90,-0.22,-1.24,75.10,0.18
2019-04-09,철원,95,-0.29,-1.25,67.50,-0.57
2019-04-09,대관령,100,-0.24,-1.20,75.70,-0.74
2019-04-09,춘천,101,0.22,-0.36,111.40,-0.19
2019-04-09,강릉,105,-0.37,-1.22,68.60,-0.62
2019-04-09,서울,108,-0.44,-1.10,61.20,-1.19
2019-04-09,인천,112,-0.26,-0.77,71.90,-1.13
2019-04-09,원주,114,-0.23,-0.88,86.00,-1.03
2019-04-09,수원,119,-0.07,-0.55,86.00,-0.81
2019-04-09,충주,127,-0.68,-1.00,62.20,-0.36
2019-04-09,서산,129,0.06,-0.62,93.70,-1.09
2019-04-09,울진,130,-0.24,-1.27,75.90,-0.02
2019-04-09,청주,131,-1.09,-1.65,44.40,-0.81
2019-04-09,대전,133,-0.60,-0.89,65.30,-0.33
2019-04-09,추풍령,135,-0.60,-1.20,63.40,-0.58
2019-04-09,안동,136,-0.45,-0.72,68.30,-0.68
2019-04-09,포항,138,-1.15,-1.65,38.90,-0.67
2019-04-09,군산,140,-0.50,-0.96,66.50,0.11
2019-04-09,대구,143,-1.16,-1.28,42.50,-0.30
2019-04-09,전주,146,-0.75,-0.96,58.70,-0.85
2019-04-09,울산,152,-0.74,-1.06,55.60,-0.58
2019-04-09,창원,155,-0.34,-0.78,74.30,-0.68
2019-04-09,광주,156,-0.60,-1.11,66.70,-0.57
2019-04-09,부산,159,0.01,-0.42,98.00,0.24
2019-04-09,통영,162,-0.05,-0.30,94.40,1.28
2019-04-09,목포,165,-0.33,-1.06,71.60,-0.46
2019-04-09,여수,168,-0.05,-0.30,91.30,0.01
2019-04-09,완도,170,-0.34,-0.81,73.80,-0.93
2019-04-09,제주,184,-1.24,-1.60,41.70,-0.47
2019-04-09,고산,185,-1.35,-1.67,37.60,-1.17
2019-04-09,성산,188,-0.13,-0.80,81.30,-0.70
2019-04-09,서귀포,189,-1.60,-2.10,37.00,-1.34
2019-04-09,진주,192,-0.91,-1.00,51.20,-0.68
2019-04-09,강화,201,-0.48,-1.24,52.70,-1.48
2019-04-09,양평,202,-0.13,-0.68,83.60,-0.74
2019-04-09,이천,203,-0.16,-0.60,83.00,-0.45
2019-04-09,인제,211,-0.01,-0.34,97.20,-0.39
2019-04-09,홍천,212,0.37,-0.51,120.20,-0.47
2019-04-09,태백,216,-0.67,-1.33,52.20,-0.48
2019-04-09,제천,221,-0.13,-0.76,92.70,-0.39
2019-04-09,보은,226,-0.76,-1.05,59.80,-0.37
2019-04-09,천안,232,-0.64,-1.13,58.80,-1.00
2019-04-09,보령,235,-0.99,-1.89,39.90,-0.92
2019-04-09,부여,236,-0.51,-0.99,62.90,-0.63
2019-04-09,금산,238,-0.71,-0.95,60.80,-0.50
2019-04-09,부안,243,-0.66,-1.48,58.60,-0.84
2019-04-09,임실,244,-0.79,-1.30,61.30,-0.65
2019-04-09,정읍,245,-1.13,-1.41,42.30,-1.01
2019-04-09,남원,247,-0.96,-0.84,52.10,-0.54
2019-04-09,장수,248,-0.42,-0.89,63.10,-0.31
2019-04-09,장흥,260,0.00,-0.48,93.80,-0.41
2019-04-09,해남,261,-0.31,-0.85,77.10,-0.59
2019-04-09,고흥,262,-0.09,-0.65,89.90,-0.46
2019-04-09,봉화,271,-0.64,-0.99,59.50,-0.70
2019-04-09,영주,272,-0.15,-0.71,89.40,0.11
2019-04-09,문경,273,-0.73,-1.10,58.30,-0.48
2019-04-09,영덕,277,-1.14,-1.86,31.70,-0.36
2019-04-09,의성,278,-0.79,-1.20,50.40,-0.82
2019-04-09,구미,279,-0.92,-1.43,44.60,-0.37
2019-04-09,영천,281,-1.07,-1.24,42.30,-0.64
2019-04-09,거창,284,-0.61,-1.03,62.40,-0.79
2019-04-09,합천,285,-0.57,-0.83,65.80,-0.14
2019-04-09,밀양,288,-0.59,-0.76,67.30,-0.28
2019-04-09,산청,289,-0.68,-1.08,60.70,-0.53
2019-04-09,거제,294,-0.17,-0.45,85.70,0.29
2019-04-09,남해,295,-0.17,-0.43,84.00,0.19
