발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-08,속초,90,0.09,-1.66,-2.44
2015-11-08,대관령,100,-0.30,-0.68,-1.95
2015-11-08,춘천,101,0.65,-1.90,-2.67
2015-11-08,강릉,105,-0.08,-1.02,-1.89
2015-11-08,서울,108,0.89,-1.15,-2.41
2015-11-08,인천,112,0.94,-1.17,-2.60
2015-11-08,원주,114,0.32,-1.38,-2.00
2015-11-08,수원,119,0.69,-1.39,-2.55
2015-11-08,충주,127,0.32,-1.45,-1.96
2015-11-08,서산,129,1.22,-1.08,-1.73
2015-11-08,울진,130,0.06,-1.39,-1.58
2015-11-08,청주,131,0.66,-1.32,-2.24
2015-11-08,대전,133,0.60,-1.27,-1.90
2015-11-08,추풍령,135,0.64,-0.94,-1.65
2015-11-08,포항,138,-0.05,-0.49,-0.96
2015-11-08,군산,140,1.25,-0.58,-1.22
2015-11-08,대구,143,0.34,-0.10,-0.78
2015-11-08,전주,146,0.88,-1.02,-1.92
2015-11-08,울산,152,-0.37,-0.28,-0.96
2015-11-08,광주,156,0.51,-0.67,-0.97
2015-11-08,부산,159,0.23,0.09,-0.65
2015-11-08,통영,162,0.39,0.16,-0.41
2015-11-08,목포,165,0.09,-0.37,-0.67
2015-11-08,여수,168,-0.07,-0.55,-0.94
2015-11-08,완도,170,0.30,-0.12,-0.24
2015-11-08,제주,184,-0.66,-0.02,-0.14
2015-11-08,성산,188,-0.70,0.16,0.05
2015-11-08,서귀포,189,-0.23,0.37,0.44
2015-11-08,진주,192,0.40,-0.33,-0.83
2015-11-08,강화,201,1.11,-0.89,-2.87
2015-11-08,양평,202,0.61,-1.14,-2.67
2015-11-08,이천,203,0.72,-1.46,-2.18
2015-11-08,인제,211,0.49,-0.93,-2.34
2015-11-08,홍천,212,0.49,-1.15,-2.73
2015-11-08,제천,221,0.50,-1.36,-2.06
2015-11-08,보은,226,0.25,-1.06,-1.67
2015-11-08,천안,232,0.72,-1.22,-2.03
2015-11-08,보령,235,1.03,-1.22,-2.08
2015-11-08,부여,236,0.78,-1.09,-1.72
2015-11-08,금산,238,0.73,-1.02,-1.65
2015-11-08,부안,243,1.25,-0.68,-1.17
2015-11-08,임실,244,0.37,-0.85,-1.67
2015-11-08,정읍,245,0.88,-1.00,-1.18
2015-11-08,남원,247,0.43,-0.69,-1.38
2015-11-08,장흥,260,-0.29,-0.55,-0.99
2015-11-08,해남,261,-0.15,-0.46,-0.67
2015-11-08,고흥,262,-0.28,-0.37,-0.57
2015-11-08,영주,272,-0.03,-1.50,-1.89
2015-11-08,문경,273,0.16,-1.14,-1.91
2015-11-08,영덕,277,0.12,-0.85,-1.39
2015-11-08,의성,278,0.22,-1.03,-1.83
2015-11-08,구미,279,0.30,-0.63,-1.32
2015-11-08,영천,281,0.36,-0.49,-1.05
2015-11-08,거창,284,0.22,-0.50,-0.98
2015-11-08,합천,285,0.21,-0.23,-0.95
2015-11-08,밀양,288,0.25,-0.30,-0.97
2015-11-08,산청,289,0.24,-0.47,-0.68
2015-11-08,거제,294,0.54,0.25,-0.48
2015-11-08,남해,295,0.44,-0.35,-0.59
