발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2017-07-02,속초,90,-0.94,-1.66,44.60,-1.34
2017-07-02,대관령,100,-1.63,-2.01,29.40,-1.84
2017-07-02,춘천,101,-0.16,-1.36,71.90,-1.09
2017-07-02,강릉,105,-1.93,-3.09,14.50,-1.96
2017-07-02,서울,108,-0.66,-1.72,46.40,-1.96
2017-07-02,인천,112,-0.79,-1.80,40.70,-2.04
2017-07-02,원주,114,-0.94,-1.82,44.50,-2.02
2017-07-02,수원,119,-1.03,-2.87,31.10,-1.99
2017-07-02,충주,127,-0.99,-1.57,32.50,-1.31
2017-07-02,서산,129,-1.21,-3.09,23.50,-2.08
2017-07-02,울진,130,-1.70,-2.46,13.50,-1.43
2017-07-02,청주,131,-1.38,-2.62,22.50,-1.88
2017-07-02,대전,133,-1.16,-1.76,28.40,-1.46
2017-07-02,추풍령,135,-0.84,-1.59,44.30,-1.22
2017-07-02,포항,138,-2.65,-2.82,3.90,-1.53
2017-07-02,군산,140,-1.13,-1.75,28.50,-1.65
2017-07-02,대구,143,-0.69,-1.48,48.70,-1.03
2017-07-02,전주,146,-0.51,-1.19,57.80,-1.13
2017-07-02,울산,152,-1.67,-1.83,13.80,-1.44
2017-07-02,광주,156,-1.63,-1.93,22.20,-1.54
2017-07-02,부산,159,-1.56,-3.09,23.20,-1.64
2017-07-02,통영,162,-1.27,-2.12,32.30,-1.28
2017-07-02,목포,165,-1.55,-2.60,16.60,-1.54
2017-07-02,여수,168,-1.07,-3.01,37.30,-1.44
2017-07-02,완도,170,-0.57,-1.95,51.80,-1.12
2017-07-02,제주,184,-1.18,-2.08,31.60,-1.23
2017-07-02,성산,188,-0.71,-1.71,55.40,-1.03
2017-07-02,서귀포,189,-0.10,-0.77,85.00,-0.70
2017-07-02,진주,192,-1.35,-2.23,24.60,-1.63
2017-07-02,강화,201,-0.80,-1.75,31.30,-1.41
2017-07-02,양평,202,-0.36,-1.71,59.20,-1.67
2017-07-02,이천,203,-0.71,-2.47,48.20,-1.97
2017-07-02,인제,211,0.05,-0.64,82.10,-0.81
2017-07-02,홍천,212,-1.47,-2.46,28.20,-1.86
2017-07-02,제천,221,-1.15,-1.75,31.00,-1.70
2017-07-02,보은,226,-0.38,-1.12,67.10,-0.76
2017-07-02,천안,232,-1.52,-3.09,13.90,-1.94
2017-07-02,보령,235,-1.22,-1.62,32.40,-2.06
2017-07-02,부여,236,-0.84,-1.48,42.80,-1.44
2017-07-02,금산,238,-1.02,-1.60,34.60,-1.17
2017-07-02,부안,243,-1.39,-1.95,16.80,-1.93
2017-07-02,임실,244,-1.22,-1.67,30.00,-1.56
2017-07-02,정읍,245,-1.51,-1.45,11.10,-1.42
2017-07-02,남원,247,-1.70,-2.01,11.00,-1.70
2017-07-02,장흥,260,-0.58,-2.10,55.80,-1.23
2017-07-02,해남,261,-1.84,-3.09,12.00,-1.64
2017-07-02,고흥,262,0.60,-0.69,125.40,-0.10
2017-07-02,영주,272,-1.24,-1.64,30.30,-1.46
2017-07-02,문경,273,-1.06,-1.63,39.70,-1.49
2017-07-02,영덕,277,-1.64,-2.02,10.70,-1.76
2017-07-02,의성,278,-1.42,-1.43,23.80,-1.41
2017-07-02,구미,279,-0.97,-1.78,40.40,-1.25
2017-07-02,영천,281,-2.16,-2.17,9.70,-1.62
2017-07-02,거창,284,-1.12,-1.84,30.80,-1.55
2017-07-02,합천,285,0.14,-0.90,93.90,-0.37
2017-07-02,밀양,288,-1.28,-1.60,27.60,-1.24
2017-07-02,산청,289,-0.70,-1.62,50.30,-1.19
2017-07-02,거제,294,-1.40,-1.95,27.10,-1.21
2017-07-02,남해,295,-1.25,-2.07,29.60,-1.37
