발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2013-11-02,속초,90,0.05,-0.62,74.30,-1.11
2013-11-02,철원,95,-,-,46.98,-
2013-11-02,대관령,100,-0.22,-2.12,48.50,-1.77
2013-11-02,춘천,101,-1.76,-0.05,19.40,0.77
2013-11-02,강릉,105,0.52,-1.52,119.20,-1.37
2013-11-02,서울,108,-2.00,-0.49,27.70,-0.45
2013-11-02,인천,112,-3.09,-0.23,10.20,-0.47
2013-11-02,원주,114,-1.19,-0.87,27.30,0.05
2013-11-02,수원,119,-2.00,-0.32,10.70,-0.70
2013-11-02,충주,127,-1.09,-0.51,25.60,-0.70
2013-11-02,서산,129,-2.00,-0.58,11.40,-0.94
2013-11-02,울진,130,1.64,-0.48,337.90,-0.09
2013-11-02,청주,131,-0.32,-0.56,53.10,-0.40
2013-11-02,대전,133,-0.85,-1.01,33.10,-0.98
2013-11-02,추풍령,135,-0.02,-0.97,88.50,-1.09
2013-11-02,안동,136,-,-,100.00,-
2013-11-02,포항,138,1.85,-0.31,485.90,-0.33
2013-11-02,군산,140,-1.20,-0.80,20.80,-0.74
2013-11-02,대구,143,1.52,0.01,320.40,-0.09
2013-11-02,전주,146,-1.16,-0.33,23.50,-0.44
2013-11-02,울산,152,1.12,-1.09,249.50,-1.11
2013-11-02,창원,155,-,-,100.00,-
2013-11-02,광주,156,-0.50,-0.24,50.70,-0.52
2013-11-02,부산,159,0.55,-0.75,160.80,-0.90
2013-11-02,통영,162,0.85,-0.76,207.50,-0.70
2013-11-02,목포,165,-0.82,0.00,27.40,-0.44
2013-11-02,여수,168,0.15,-0.30,103.40,-0.71
2013-11-02,완도,170,-0.65,-0.73,43.60,-0.88
2013-11-02,제주,184,0.62,-1.54,133.70,-1.22
2013-11-02,고산,185,-,-,43.86,-
2013-11-02,성산,188,0.12,-0.75,89.60,-1.29
2013-11-02,서귀포,189,-0.10,-1.11,65.40,-1.56
2013-11-02,진주,192,0.61,-0.70,171.70,-0.75
2013-11-02,강화,201,-2.00,-0.66,11.50,-0.57
2013-11-02,양평,202,-0.74,-0.05,38.90,0.34
2013-11-02,이천,203,-1.25,-0.57,26.70,-0.28
2013-11-02,인제,211,-0.65,-0.48,43.10,0.06
2013-11-02,홍천,212,-1.58,-0.85,19.60,-0.61
2013-11-02,태백,216,-,-,100.00,-
2013-11-02,제천,221,-3.09,-0.24,18.30,-0.29
2013-11-02,보은,226,-0.33,-0.80,64.80,-0.73
2013-11-02,천안,232,-1.22,-0.81,23.90,-0.73
2013-11-02,보령,235,-1.13,0.52,22.10,0.35
2013-11-02,부여,236,-0.60,-0.60,35.00,-0.65
2013-11-02,금산,238,-0.65,-0.97,43.10,-1.18
2013-11-02,부안,243,-1.02,-0.34,26.30,-0.51
2013-11-02,임실,244,-0.58,-0.29,50.50,-0.13
2013-11-02,정읍,245,-1.25,-0.89,12.00,-1.02
2013-11-02,남원,247,0.39,0.18,130.40,0.09
2013-11-02,장수,248,-,-,100.00,-
2013-11-02,장흥,260,-0.54,-0.37,50.20,-0.91
2013-11-02,해남,261,-1.16,-0.48,19.70,-0.82
2013-11-02,고흥,262,0.12,-0.30,105.20,-0.65
2013-11-02,봉화,271,-,-,88.38,-
2013-11-02,영주,272,0.20,-0.67,94.40,-0.56
2013-11-02,문경,273,0.35,-0.70,119.20,-0.37
2013-11-02,영덕,277,1.77,-0.47,351.10,-0.44
2013-11-02,의성,278,0.52,-0.95,160.30,-0.78
2013-11-02,구미,279,0.28,-0.58,125.00,-0.60
2013-11-02,영천,281,1.68,-0.51,358.00,-0.23
2013-11-02,거창,284,0.21,-0.07,108.40,-0.45
2013-11-02,합천,285,1.22,0.07,271.70,0.14
2013-11-02,밀양,288,0.56,-0.54,157.80,-0.59
2013-11-02,산청,289,0.74,-0.51,171.40,-0.59
2013-11-02,거제,294,1.06,-0.72,246.20,-0.93
2013-11-02,남해,295,0.60,-0.48,162.40,-0.67
