발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-26,속초,90,2.64,0.66,2.13
2015-11-26,대관령,100,1.44,-0.58,-1.45
2015-11-26,춘천,101,2.32,-0.12,-1.84
2015-11-26,강릉,105,2.15,0.11,0.69
2015-11-26,서울,108,1.81,-0.10,-2.17
2015-11-26,인천,112,1.95,-0.10,-2.21
2015-11-26,원주,114,2.25,-0.11,-1.27
2015-11-26,수원,119,2.15,-0.39,-1.90
2015-11-26,충주,127,2.08,-0.46,-1.47
2015-11-26,서산,129,2.45,-0.22,-1.16
2015-11-26,울진,130,1.97,-0.22,0.78
2015-11-26,청주,131,2.30,-0.33,-1.51
2015-11-26,대전,133,2.14,-0.10,-1.14
2015-11-26,추풍령,135,2.24,0.16,-0.79
2015-11-26,포항,138,1.60,-0.08,-0.24
2015-11-26,군산,140,2.05,0.34,-0.66
2015-11-26,대구,143,1.43,-0.33,-0.35
2015-11-26,전주,146,1.83,-0.21,-1.46
2015-11-26,울산,152,1.25,0.20,-0.37
2015-11-26,광주,156,1.77,-0.04,-0.50
2015-11-26,부산,159,1.17,0.49,-0.17
2015-11-26,통영,162,1.01,0.20,-0.02
2015-11-26,목포,165,1.63,0.23,-0.05
2015-11-26,여수,168,0.84,-0.37,-0.59
2015-11-26,완도,170,0.91,0.00,0.03
2015-11-26,제주,184,1.75,0.09,0.88
2015-11-26,성산,188,1.65,0.80,1.67
2015-11-26,서귀포,189,1.61,1.24,1.61
2015-11-26,진주,192,1.55,0.16,-0.31
2015-11-26,강화,201,1.65,-0.02,-2.64
2015-11-26,양평,202,2.39,0.10,-2.09
2015-11-26,이천,203,2.42,-0.06,-1.36
2015-11-26,인제,211,2.40,-0.07,-1.77
2015-11-26,홍천,212,2.34,0.13,-2.28
2015-11-26,제천,221,2.22,-0.23,-1.56
2015-11-26,보은,226,2.37,-0.04,-1.02
2015-11-26,천안,232,2.39,-0.24,-1.43
2015-11-26,보령,235,2.29,-0.16,-1.31
2015-11-26,부여,236,1.88,-0.06,-1.15
2015-11-26,금산,238,2.06,0.04,-0.93
2015-11-26,부안,243,2.35,0.19,-0.66
2015-11-26,임실,244,1.28,-0.16,-1.35
2015-11-26,정읍,245,1.87,-0.22,-0.86
2015-11-26,남원,247,1.28,-0.11,-1.11
2015-11-26,장흥,260,0.88,-0.39,-0.72
2015-11-26,해남,261,1.07,-0.33,-0.36
2015-11-26,고흥,262,0.72,-0.30,-0.30
2015-11-26,영주,272,1.83,-0.24,-1.20
2015-11-26,문경,273,2.34,0.18,-1.10
2015-11-26,영덕,277,2.18,0.40,0.76
2015-11-26,의성,278,1.73,-0.35,-1.24
2015-11-26,구미,279,1.76,-0.11,-0.70
2015-11-26,영천,281,1.42,-0.22,-0.49
2015-11-26,거창,284,1.71,-0.24,-0.49
2015-11-26,합천,285,1.50,-0.25,-0.46
2015-11-26,밀양,288,1.14,0.06,-0.61
2015-11-26,산청,289,1.47,-0.17,-0.24
2015-11-26,거제,294,1.39,0.46,0.04
2015-11-26,남해,295,1.42,-0.06,-0.12
