발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-29,속초,90,-0.42,-1.13,-0.50
2016-03-29,대관령,100,-0.66,-1.24,-1.83
2016-03-29,춘천,101,0.73,0.83,-1.29
2016-03-29,강릉,105,-0.42,-0.71,-0.97
2016-03-29,서울,108,0.32,0.40,-2.60
2016-03-29,인천,112,0.70,0.67,-1.39
2016-03-29,원주,114,0.53,0.07,-1.50
2016-03-29,수원,119,0.89,0.89,-1.02
2016-03-29,충주,127,-0.41,-0.54,-1.92
2016-03-29,서산,129,0.04,0.47,-0.98
2016-03-29,울진,130,-0.50,-1.18,-0.90
2016-03-29,청주,131,-0.65,-0.65,-2.49
2016-03-29,대전,133,0.26,-0.15,-1.76
2016-03-29,추풍령,135,0.90,0.21,-0.75
2016-03-29,포항,138,0.53,0.06,-0.29
2016-03-29,군산,140,-0.46,0.38,-0.68
2016-03-29,대구,143,0.98,0.58,0.06
2016-03-29,전주,146,0.97,0.34,-1.10
2016-03-29,울산,152,0.94,0.76,0.28
2016-03-29,광주,156,0.07,0.34,-0.38
2016-03-29,부산,159,1.56,1.55,0.95
2016-03-29,통영,162,1.37,2.12,1.59
2016-03-29,목포,165,0.08,1.05,0.27
2016-03-29,여수,168,0.55,1.26,0.02
2016-03-29,완도,170,-0.33,0.56,-0.01
2016-03-29,제주,184,0.54,0.72,0.70
2016-03-29,성산,188,1.27,1.86,2.69
2016-03-29,서귀포,189,0.30,1.04,1.36
2016-03-29,진주,192,1.51,1.34,0.61
2016-03-29,강화,201,0.93,0.85,-1.20
2016-03-29,양평,202,-0.52,-0.87,-2.77
2016-03-29,이천,203,1.11,0.71,-0.76
2016-03-29,인제,211,0.72,0.60,-0.96
2016-03-29,홍천,212,0.37,0.01,-2.57
2016-03-29,제천,221,-0.34,0.19,-1.84
2016-03-29,보은,226,0.57,0.05,-1.19
2016-03-29,천안,232,-0.10,-0.46,-1.99
2016-03-29,보령,235,-0.34,-0.22,-1.76
2016-03-29,부여,236,-0.52,-0.30,-1.61
2016-03-29,금산,238,0.75,0.20,-1.05
2016-03-29,부안,243,0.43,0.77,-0.26
2016-03-29,임실,244,0.65,0.51,-0.72
2016-03-29,정읍,245,1.24,0.89,-0.01
2016-03-29,남원,247,1.25,0.74,-0.43
2016-03-29,장흥,260,0.79,1.10,-0.20
2016-03-29,해남,261,0.85,0.70,-0.11
2016-03-29,고흥,262,0.34,0.96,-0.23
2016-03-29,영주,272,0.02,0.11,-1.63
2016-03-29,문경,273,0.45,0.15,-1.17
2016-03-29,영덕,277,-0.75,-1.28,-1.02
2016-03-29,의성,278,0.83,0.10,-1.48
2016-03-29,구미,279,0.62,0.24,-0.74
2016-03-29,영천,281,1.13,0.70,0.02
2016-03-29,거창,284,0.47,0.39,-0.39
2016-03-29,합천,285,1.41,1.05,0.21
2016-03-29,밀양,288,1.51,1.26,0.29
2016-03-29,산청,289,0.56,0.58,-0.19
2016-03-29,거제,294,0.77,1.44,0.86
2016-03-29,남해,295,0.56,1.37,0.56
