발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2017-03-05,속초,90,-1.11,0.89,20.40,-0.17
2017-03-05,대관령,100,-1.04,-0.25,21.80,-1.48
2017-03-05,춘천,101,-0.40,1.04,46.60,-0.57
2017-03-05,강릉,105,-0.72,0.26,37.40,-0.75
2017-03-05,서울,108,-0.28,0.68,50.80,-1.79
2017-03-05,인천,112,0.16,1.18,89.50,-1.66
2017-03-05,원주,114,-0.19,0.11,64.90,-2.22
2017-03-05,수원,119,0.18,0.99,90.10,-1.33
2017-03-05,충주,127,0.47,0.75,118.10,-1.14
2017-03-05,서산,129,0.22,0.72,99.50,-1.78
2017-03-05,울진,130,-0.48,0.93,45.10,0.32
2017-03-05,청주,131,0.46,0.52,112.90,-1.60
2017-03-05,대전,133,0.29,0.56,100.00,-0.48
2017-03-05,추풍령,135,0.46,0.60,119.00,0.03
2017-03-05,포항,138,-0.10,-0.19,69.20,0.89
2017-03-05,군산,140,0.35,0.48,107.60,-0.38
2017-03-05,대구,143,0.32,0.44,95.60,0.43
2017-03-05,전주,146,0.70,0.57,136.00,-0.42
2017-03-05,울산,152,-0.14,0.72,73.00,1.30
2017-03-05,광주,156,0.16,-0.14,90.20,0.01
2017-03-05,부산,159,0.12,0.90,86.50,0.76
2017-03-05,통영,162,0.12,1.26,99.90,1.66
2017-03-05,목포,165,-0.12,-0.05,73.70,0.23
2017-03-05,여수,168,0.20,1.05,98.90,0.53
2017-03-05,완도,170,-0.36,0.29,63.30,-0.04
2017-03-05,제주,184,-0.70,-0.51,58.10,-0.62
2017-03-05,성산,188,0.04,0.71,102.80,0.39
2017-03-05,서귀포,189,0.09,0.30,96.30,0.51
2017-03-05,진주,192,0.01,0.66,75.40,0.20
2017-03-05,강화,201,-0.09,0.88,71.60,-1.13
2017-03-05,양평,202,-0.22,0.52,49.60,-1.87
2017-03-05,이천,203,0.05,0.58,78.30,-1.86
2017-03-05,인제,211,-0.30,0.73,48.90,-0.57
2017-03-05,홍천,212,-0.68,0.32,26.30,-1.61
2017-03-05,제천,221,0.07,0.56,80.10,-1.13
2017-03-05,보은,226,0.61,0.66,127.10,0.05
2017-03-05,천안,232,0.35,0.51,104.60,-1.15
2017-03-05,보령,235,0.39,0.40,113.60,-2.02
2017-03-05,부여,236,0.03,0.51,77.30,-0.95
2017-03-05,금산,238,0.70,0.71,141.90,0.32
2017-03-05,부안,243,0.25,0.35,100.20,-0.78
2017-03-05,임실,244,0.29,0.13,99.30,-0.36
2017-03-05,정읍,245,0.70,0.39,130.40,-0.18
2017-03-05,남원,247,0.54,0.46,122.80,0.18
2017-03-05,장흥,260,-0.22,0.09,68.60,-0.26
2017-03-05,해남,261,-0.63,-0.23,47.90,-0.24
2017-03-05,고흥,262,-0.17,1.15,72.70,0.61
2017-03-05,영주,272,0.19,0.88,80.50,-0.45
2017-03-05,문경,273,0.56,0.91,123.40,-0.10
2017-03-05,영덕,277,-0.50,-0.08,36.80,-0.19
2017-03-05,의성,278,0.14,0.22,80.30,-0.27
2017-03-05,구미,279,0.25,0.02,93.80,0.21
2017-03-05,영천,281,0.26,0.21,92.50,0.20
2017-03-05,거창,284,0.20,0.15,89.70,-0.35
2017-03-05,합천,285,-0.14,0.62,57.60,0.35
2017-03-05,밀양,288,0.21,1.12,88.80,1.02
2017-03-05,산청,289,0.17,0.67,86.00,-0.13
2017-03-05,거제,294,-0.02,1.15,77.30,0.81
2017-03-05,남해,295,0.07,1.14,86.00,1.10
