발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2016-05-22,속초,90,-0.96,-0.71,37.50,-0.56
2016-05-22,대관령,100,-1.06,-0.98,37.00,-1.87
2016-05-22,춘천,101,-0.30,0.46,76.20,-0.11
2016-05-22,강릉,105,-0.93,-0.84,40.50,-0.82
2016-05-22,서울,108,0.43,0.50,118.20,0.15
2016-05-22,인천,112,0.29,0.74,112.10,0.37
2016-05-22,원주,114,-0.40,-0.13,68.60,-1.12
2016-05-22,수원,119,0.50,0.81,128.20,0.72
2016-05-22,충주,127,-0.46,-0.06,63.80,-0.90
2016-05-22,서산,129,0.31,0.47,115.10,0.49
2016-05-22,울진,130,-0.71,-0.15,50.60,-0.58
2016-05-22,청주,131,-0.19,0.43,84.90,0.02
2016-05-22,대전,133,-0.28,0.68,82.30,0.11
2016-05-22,추풍령,135,-0.04,0.91,96.90,0.49
2016-05-22,포항,138,-0.29,0.73,88.00,0.41
2016-05-22,군산,140,0.01,0.93,105.50,1.06
2016-05-22,대구,143,0.19,1.29,115.80,1.10
2016-05-22,전주,146,-0.16,0.86,92.50,0.28
2016-05-22,울산,152,0.10,1.04,112.50,0.93
2016-05-22,광주,156,0.62,0.88,142.00,1.00
2016-05-22,부산,159,-0.52,0.31,77.80,0.36
2016-05-22,통영,162,-0.36,0.72,85.20,0.89
2016-05-22,목포,165,1.35,1.36,201.90,1.97
2016-05-22,여수,168,0.01,1.14,103.40,0.97
2016-05-22,완도,170,0.03,0.40,115.90,0.86
2016-05-22,제주,184,-0.18,0.18,93.10,0.54
2016-05-22,성산,188,0.54,1.37,133.20,1.96
2016-05-22,서귀포,189,-0.19,0.23,91.80,0.68
2016-05-22,진주,192,0.43,1.61,135.90,1.91
2016-05-22,강화,201,0.85,1.35,152.10,1.02
2016-05-22,양평,202,0.06,-0.09,96.50,-0.53
2016-05-22,이천,203,-0.32,0.31,76.90,-0.16
2016-05-22,인제,211,-0.39,0.31,67.20,-0.16
2016-05-22,홍천,212,-0.36,-0.08,68.80,-2.32
2016-05-22,제천,221,-0.47,-0.05,68.30,-0.62
2016-05-22,보은,226,-0.12,0.82,87.30,0.22
2016-05-22,천안,232,0.29,0.74,119.20,0.72
2016-05-22,보령,235,0.54,0.68,135.50,0.77
2016-05-22,부여,236,0.13,0.74,112.90,0.69
2016-05-22,금산,238,-0.12,1.04,89.60,0.44
2016-05-22,부안,243,0.44,1.25,128.80,1.24
2016-05-22,임실,244,0.47,1.51,133.50,1.26
2016-05-22,정읍,245,0.71,1.58,142.70,1.47
2016-05-22,남원,247,-0.12,1.08,98.50,0.64
2016-05-22,장흥,260,0.53,0.85,138.80,0.92
2016-05-22,해남,261,0.31,0.65,129.20,0.65
2016-05-22,고흥,262,0.32,0.74,126.50,0.79
2016-05-22,영주,272,-0.22,0.61,81.20,0.11
2016-05-22,문경,273,-0.25,0.65,80.80,0.16
2016-05-22,영덕,277,-0.71,0.19,59.80,0.06
2016-05-22,의성,278,0.12,1.04,102.00,0.31
2016-05-22,구미,279,0.16,1.23,111.60,0.82
2016-05-22,영천,281,0.27,1.74,122.00,1.49
2016-05-22,거창,284,-0.10,0.73,99.70,0.52
2016-05-22,합천,285,0.44,1.76,135.00,1.59
2016-05-22,밀양,288,0.10,1.37,113.00,1.26
2016-05-22,산청,289,0.73,1.46,148.70,1.35
2016-05-22,거제,294,-0.13,0.42,87.60,0.47
2016-05-22,남해,295,0.33,1.29,126.00,1.44
