발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2014-10-21,속초,90,-0.59,-0.06,36.30,-1.26
2014-10-21,대관령,100,0.42,-0.02,82.20,-1.10
2014-10-21,춘천,101,0.23,-0.97,91.80,-1.92
2014-10-21,강릉,105,0.24,0.21,85.50,-0.54
2014-10-21,서울,108,0.32,-0.34,79.00,-1.51
2014-10-21,인천,112,0.41,-0.44,85.90,-1.41
2014-10-21,원주,114,0.66,-0.27,114.70,-1.54
2014-10-21,수원,119,0.41,0.10,89.90,-0.72
2014-10-21,충주,127,1.06,-0.01,169.20,-1.17
2014-10-21,서산,129,0.62,0.06,112.80,-0.71
2014-10-21,울진,130,1.11,0.59,172.10,0.18
2014-10-21,청주,131,1.11,-0.28,183.10,-1.26
2014-10-21,대전,133,0.87,-0.29,152.20,-0.89
2014-10-21,추풍령,135,1.03,0.55,172.50,-0.34
2014-10-21,포항,138,0.76,0.77,139.00,0.24
2014-10-21,군산,140,0.87,0.30,158.30,-0.34
2014-10-21,대구,143,1.13,0.73,208.70,0.16
2014-10-21,전주,146,0.79,0.29,147.30,-0.34
2014-10-21,울산,152,0.95,1.12,179.20,0.50
2014-10-21,광주,156,0.99,0.26,186.50,-0.21
2014-10-21,부산,159,0.89,1.25,170.20,0.77
2014-10-21,통영,162,0.70,1.09,146.30,0.52
2014-10-21,목포,165,0.35,-0.04,91.70,-0.72
2014-10-21,여수,168,0.77,1.27,153.50,0.44
2014-10-21,완도,170,1.33,0.96,244.20,0.49
2014-10-21,제주,184,0.54,0.40,116.10,0.00
2014-10-21,성산,188,1.21,0.65,217.00,0.67
2014-10-21,서귀포,189,0.68,0.94,146.70,0.89
2014-10-21,진주,192,0.92,0.81,177.60,0.26
2014-10-21,강화,201,0.56,-0.99,114.20,-1.96
2014-10-21,양평,202,0.20,-0.44,70.70,-1.62
2014-10-21,이천,203,0.64,-0.54,108.30,-1.57
2014-10-21,인제,211,0.47,-0.27,107.50,-1.39
2014-10-21,홍천,212,0.24,-0.54,73.10,-1.86
2014-10-21,제천,221,1.04,-0.06,164.60,-1.24
2014-10-21,보은,226,1.13,0.14,182.70,-0.80
2014-10-21,천안,232,1.03,-0.22,169.00,-0.59
2014-10-21,보령,235,1.57,-0.23,244.30,-0.54
2014-10-21,부여,236,1.20,0.18,211.60,-0.58
2014-10-21,금산,238,0.94,0.54,167.60,-0.45
2014-10-21,부안,243,0.53,0.54,109.50,-0.20
2014-10-21,임실,244,1.09,0.28,199.90,0.22
2014-10-21,정읍,245,0.69,0.44,128.20,-0.11
2014-10-21,남원,247,0.98,0.25,207.40,-0.16
2014-10-21,장흥,260,1.50,0.79,292.70,0.22
2014-10-21,해남,261,0.72,0.14,136.00,-0.76
2014-10-21,고흥,262,0.81,1.20,162.30,0.77
2014-10-21,영주,272,1.28,0.75,209.80,-0.30
2014-10-21,문경,273,1.04,0.10,175.70,-0.92
2014-10-21,영덕,277,1.09,0.71,179.40,0.24
2014-10-21,의성,278,1.26,0.67,207.60,-0.40
2014-10-21,구미,279,1.15,1.01,213.30,0.38
2014-10-21,영천,281,1.33,1.36,237.80,0.75
2014-10-21,거창,284,1.22,0.54,228.40,-0.09
2014-10-21,합천,285,1.15,0.62,224.20,0.15
2014-10-21,밀양,288,0.62,0.83,124.50,0.16
2014-10-21,산청,289,0.96,0.61,175.60,-0.10
2014-10-21,거제,294,0.65,1.36,129.50,0.69
2014-10-21,남해,295,0.78,1.10,156.10,0.37
