발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-14,속초,90,1.75,-0.62,-0.33
2015-11-14,대관령,100,0.66,-0.27,-1.80
2015-11-14,춘천,101,1.52,-1.10,-2.38
2015-11-14,강릉,105,1.29,-0.23,-1.00
2015-11-14,서울,108,1.38,-0.59,-2.35
2015-11-14,인천,112,1.40,-0.71,-2.47
2015-11-14,원주,114,1.06,-0.99,-1.77
2015-11-14,수원,119,1.13,-0.95,-2.41
2015-11-14,충주,127,1.01,-1.22,-1.91
2015-11-14,서산,129,1.72,-0.82,-1.53
2015-11-14,울진,130,1.00,-0.86,-1.17
2015-11-14,청주,131,1.24,-0.97,-2.07
2015-11-14,대전,133,1.24,-0.87,-1.72
2015-11-14,추풍령,135,1.71,-0.39,-1.26
2015-11-14,포항,138,1.34,-0.08,-0.57
2015-11-14,군산,140,1.47,-0.29,-1.10
2015-11-14,대구,143,1.26,-0.25,-0.50
2015-11-14,전주,146,1.20,-0.75,-1.68
2015-11-14,울산,152,0.97,0.08,-0.66
2015-11-14,광주,156,1.21,-0.48,-0.72
2015-11-14,부산,159,1.17,0.45,-0.07
2015-11-14,통영,162,0.99,0.41,0.07
2015-11-14,목포,165,1.01,-0.20,-0.38
2015-11-14,여수,168,0.63,-0.25,-0.63
2015-11-14,완도,170,0.56,0.04,-0.10
2015-11-14,제주,184,0.49,-0.10,0.02
2015-11-14,성산,188,0.57,0.29,0.51
2015-11-14,서귀포,189,1.39,0.71,1.27
2015-11-14,진주,192,1.19,-0.09,-0.48
2015-11-14,강화,201,1.36,-0.66,-2.72
2015-11-14,양평,202,1.25,-0.73,-2.52
2015-11-14,이천,203,1.48,-1.03,-1.99
2015-11-14,인제,211,1.31,-0.71,-2.07
2015-11-14,홍천,212,1.34,-0.63,-2.50
2015-11-14,제천,221,1.11,-0.97,-1.93
2015-11-14,보은,226,0.91,-0.66,-1.53
2015-11-14,천안,232,1.26,-0.92,-1.91
2015-11-14,보령,235,1.62,-0.83,-1.88
2015-11-14,부여,236,1.14,-0.77,-1.58
2015-11-14,금산,238,1.27,-0.64,-1.38
2015-11-14,부안,243,1.82,-0.43,-1.00
2015-11-14,임실,244,0.78,-0.64,-1.48
2015-11-14,정읍,245,1.17,-0.86,-1.05
2015-11-14,남원,247,0.78,-0.55,-1.23
2015-11-14,장흥,260,0.13,-0.44,-0.88
2015-11-14,해남,261,0.60,-0.21,-0.49
2015-11-14,고흥,262,0.37,-0.25,-0.36
2015-11-14,영주,272,0.96,-1.01,-1.64
2015-11-14,문경,273,1.22,-0.67,-1.70
2015-11-14,영덕,277,1.27,-0.30,-0.90
2015-11-14,의성,278,1.22,-0.66,-1.51
2015-11-14,구미,279,1.30,-0.37,-1.00
2015-11-14,영천,281,1.28,-0.28,-0.68
2015-11-14,거창,284,1.36,-0.38,-0.79
2015-11-14,합천,285,1.28,-0.18,-0.67
2015-11-14,밀양,288,1.12,-0.04,-0.65
2015-11-14,산청,289,1.27,-0.25,-0.52
2015-11-14,거제,294,1.35,0.52,0.04
2015-11-14,남해,295,1.28,-0.07,-0.16
