발표일자,지점명,지점코드,spi1,spi3,edi
2015-12-08,속초,90,2.53,1.18,1.07
2015-12-08,대관령,100,1.47,-0.37,-1.53
2015-12-08,춘천,101,1.99,0.59,-2.02
2015-12-08,강릉,105,1.98,0.34,-0.05
2015-12-08,서울,108,1.38,0.42,-2.25
2015-12-08,인천,112,1.47,0.51,-2.26
2015-12-08,원주,114,1.81,0.30,-1.34
2015-12-08,수원,119,1.87,0.48,-1.74
2015-12-08,충주,127,1.54,0.11,-1.53
2015-12-08,서산,129,1.80,0.64,-1.02
2015-12-08,울진,130,1.80,0.15,-0.06
2015-12-08,청주,131,1.45,0.34,-1.66
2015-12-08,대전,133,1.54,0.48,-1.35
2015-12-08,추풍령,135,1.62,0.45,-0.96
2015-12-08,포항,138,1.32,-0.02,-0.45
2015-12-08,군산,140,1.48,0.83,-0.70
2015-12-08,대구,143,0.67,-0.41,-0.51
2015-12-08,전주,146,1.12,0.37,-1.41
2015-12-08,울산,152,1.00,0.02,-0.58
2015-12-08,광주,156,1.37,0.45,-0.53
2015-12-08,부산,159,0.72,0.75,-0.30
2015-12-08,통영,162,0.32,0.54,-0.14
2015-12-08,목포,165,1.24,0.47,-0.32
2015-12-08,여수,168,0.34,-0.14,-0.72
2015-12-08,완도,170,0.52,0.11,-0.19
2015-12-08,제주,184,1.49,0.33,0.51
2015-12-08,성산,188,1.61,1.03,1.22
2015-12-08,서귀포,189,1.43,1.38,1.31
2015-12-08,진주,192,0.82,-0.04,-0.48
2015-12-08,강화,201,1.41,0.46,-2.68
2015-12-08,양평,202,1.91,0.44,-2.16
2015-12-08,이천,203,2.02,0.57,-1.44
2015-12-08,인제,211,1.95,0.41,-1.78
2015-12-08,홍천,212,1.82,0.26,-2.40
2015-12-08,제천,221,1.60,0.21,-1.68
2015-12-08,보은,226,1.57,0.37,-1.15
2015-12-08,천안,232,1.67,0.37,-1.41
2015-12-08,보령,235,1.65,0.67,-1.34
2015-12-08,부여,236,1.34,0.50,-1.23
2015-12-08,금산,238,1.36,0.47,-1.11
2015-12-08,부안,243,1.15,0.42,-0.77
2015-12-08,임실,244,1.26,0.50,-1.14
2015-12-08,정읍,245,1.08,0.54,-0.81
2015-12-08,남원,247,1.20,0.40,-0.99
2015-12-08,장흥,260,0.70,0.01,-0.87
2015-12-08,해남,261,0.66,-0.09,-0.57
2015-12-08,고흥,262,0.34,-0.15,-0.48
2015-12-08,영주,272,1.49,-0.12,-1.33
2015-12-08,문경,273,1.76,0.31,-1.28
2015-12-08,영덕,277,1.90,0.44,0.05
2015-12-08,의성,278,1.34,-0.33,-1.37
2015-12-08,구미,279,1.31,-0.25,-0.85
2015-12-08,영천,281,0.74,-0.16,-0.67
2015-12-08,거창,284,1.23,0.05,-0.60
2015-12-08,합천,285,0.96,-0.24,-0.58
2015-12-08,밀양,288,0.57,-0.06,-0.73
2015-12-08,산청,289,1.02,-0.18,-0.38
2015-12-08,거제,294,0.60,0.73,-0.08
2015-12-08,남해,295,0.67,0.18,-0.32
