발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-11,속초,90,0.26,-0.73,0.08
2016-03-11,대관령,100,-0.02,-0.84,-1.70
2016-03-11,춘천,101,1.79,1.11,-0.40
2016-03-11,강릉,105,-0.13,-0.39,-0.65
2016-03-11,서울,108,1.46,0.71,-2.26
2016-03-11,인천,112,1.63,0.91,-0.51
2016-03-11,원주,114,1.23,0.58,-0.58
2016-03-11,수원,119,1.75,1.29,-0.03
2016-03-11,충주,127,0.85,0.13,-1.59
2016-03-11,서산,129,1.39,0.99,-0.21
2016-03-11,울진,130,0.06,-0.70,-0.64
2016-03-11,청주,131,0.54,-0.02,-2.12
2016-03-11,대전,133,0.88,0.36,-1.40
2016-03-11,추풍령,135,1.17,0.87,0.19
2016-03-11,포항,138,0.43,0.39,0.18
2016-03-11,군산,140,0.62,0.79,-0.24
2016-03-11,대구,143,0.98,0.88,0.56
2016-03-11,전주,146,1.07,0.83,-0.18
2016-03-11,울산,152,0.80,0.80,0.39
2016-03-11,광주,156,0.96,1.00,0.34
2016-03-11,부산,159,1.76,1.61,1.62
2016-03-11,통영,162,2.17,2.40,2.43
2016-03-11,목포,165,0.90,1.66,1.22
2016-03-11,여수,168,1.61,1.67,0.90
2016-03-11,완도,170,1.10,1.56,1.04
2016-03-11,제주,184,0.93,1.39,1.88
2016-03-11,성산,188,1.98,2.30,5.25
2016-03-11,서귀포,189,1.71,1.80,3.37
2016-03-11,진주,192,1.75,1.54,1.30
2016-03-11,강화,201,1.90,1.13,-0.54
2016-03-11,양평,202,0.61,-0.18,-2.48
2016-03-11,이천,203,1.68,1.15,0.12
2016-03-11,인제,211,1.60,0.87,-0.22
2016-03-11,홍천,212,1.15,0.37,-2.26
2016-03-11,제천,221,1.27,0.57,-1.54
2016-03-11,보은,226,1.10,0.54,-0.49
2016-03-11,천안,232,0.72,0.08,-1.73
2016-03-11,보령,235,0.96,0.58,-1.39
2016-03-11,부여,236,0.64,0.27,-1.42
2016-03-11,금산,238,1.18,0.58,-0.32
2016-03-11,부안,243,0.88,1.27,0.27
2016-03-11,임실,244,1.15,0.94,0.07
2016-03-11,정읍,245,1.13,1.26,0.69
2016-03-11,남원,247,1.53,1.17,0.32
2016-03-11,장흥,260,1.46,1.70,0.78
2016-03-11,해남,261,1.17,1.34,1.08
2016-03-11,고흥,262,1.30,1.72,0.84
2016-03-11,영주,272,1.18,0.59,-1.15
2016-03-11,문경,273,1.11,0.65,-0.42
2016-03-11,영덕,277,-0.20,-0.56,-0.66
2016-03-11,의성,278,1.06,0.47,-1.12
2016-03-11,구미,279,0.93,0.82,-0.02
2016-03-11,영천,281,1.30,1.09,0.76
2016-03-11,거창,284,1.13,0.89,0.18
2016-03-11,합천,285,1.40,1.38,0.80
2016-03-11,밀양,288,1.49,1.48,0.88
2016-03-11,산청,289,1.17,1.09,0.54
2016-03-11,거제,294,1.79,1.79,1.57
2016-03-11,남해,295,1.82,1.75,1.47
