발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2018-11-18,속초,90,1.35,1.60,251.90,2.60
2018-11-18,철원,95,1.09,1.56,171.40,0.57
2018-11-18,대관령,100,-0.23,0.68,66.40,-0.08
2018-11-18,춘천,101,1.15,1.24,184.40,0.41
2018-11-18,강릉,105,-0.32,0.69,56.60,0.51
2018-11-18,서울,108,1.14,0.69,172.90,-0.42
2018-11-18,인천,112,1.00,0.74,165.60,-0.39
2018-11-18,원주,114,0.50,1.15,129.80,-0.38
2018-11-18,수원,119,1.25,0.89,190.60,-0.02
2018-11-18,충주,127,0.60,1.76,142.60,0.56
2018-11-18,서산,129,0.72,0.59,143.90,-0.15
2018-11-18,울진,130,0.54,2.00,155.80,1.90
2018-11-18,청주,131,0.56,1.73,133.20,0.72
2018-11-18,대전,133,0.79,1.80,168.70,0.70
2018-11-18,추풍령,135,-0.02,1.90,96.80,0.64
2018-11-18,안동,136,0.17,1.71,115.30,0.23
2018-11-18,포항,138,-0.49,1.12,49.50,0.63
2018-11-18,군산,140,0.75,1.74,144.00,1.42
2018-11-18,대구,143,-0.23,1.55,78.20,0.97
2018-11-18,전주,146,0.19,1.71,107.00,0.28
2018-11-18,울산,152,0.37,1.09,137.80,0.74
2018-11-18,창원,155,-0.34,0.95,57.90,0.01
2018-11-18,광주,156,0.18,1.72,106.30,0.37
2018-11-18,부산,159,0.99,1.35,246.80,0.99
2018-11-18,통영,162,0.02,2.15,109.00,2.12
2018-11-18,목포,165,0.25,1.45,115.00,0.67
2018-11-18,여수,168,-0.12,1.08,89.90,0.41
2018-11-18,완도,170,0.30,0.94,114.20,-0.07
2018-11-18,제주,184,-0.86,1.59,51.20,0.90
2018-11-18,고산,185,-0.15,0.99,79.40,0.50
2018-11-18,성산,188,-0.82,1.36,47.20,0.53
2018-11-18,서귀포,189,-0.24,1.69,72.90,0.88
2018-11-18,진주,192,-0.30,1.21,70.70,0.47
2018-11-18,강화,201,0.93,0.76,152.10,-0.82
2018-11-18,양평,202,0.97,0.97,167.10,-0.17
2018-11-18,이천,203,1.03,1.19,179.00,0.31
2018-11-18,인제,211,1.04,1.04,173.60,0.15
2018-11-18,홍천,212,0.91,0.95,158.20,-0.13
2018-11-18,태백,216,0.54,1.43,167.00,1.26
2018-11-18,제천,221,0.93,1.72,171.60,0.41
2018-11-18,보은,226,0.88,1.89,176.50,0.58
2018-11-18,천안,232,0.30,1.16,114.20,-0.09
2018-11-18,보령,235,0.55,1.14,124.20,0.43
2018-11-18,부여,236,0.98,1.23,172.10,0.42
2018-11-18,금산,238,0.52,1.90,131.20,0.61
2018-11-18,부안,243,0.45,1.16,122.30,0.41
2018-11-18,임실,244,0.31,1.87,120.50,0.57
2018-11-18,정읍,245,0.20,1.42,105.20,0.18
2018-11-18,남원,247,0.18,1.23,107.80,0.19
2018-11-18,장수,248,0.53,2.20,143.60,1.21
2018-11-18,장흥,260,-0.33,1.18,75.30,0.07
2018-11-18,해남,261,0.20,1.24,109.90,0.33
2018-11-18,고흥,262,-0.09,0.97,90.40,0.21
2018-11-18,봉화,271,0.44,1.60,133.80,0.71
2018-11-18,영주,272,1.12,1.93,222.10,1.31
2018-11-18,문경,273,0.82,1.99,182.20,0.62
2018-11-18,영덕,277,0.01,1.81,98.40,1.77
2018-11-18,의성,278,0.04,1.18,102.00,0.09
2018-11-18,구미,279,-0.42,1.53,62.00,1.02
2018-11-18,영천,281,-0.26,1.24,77.70,0.46
2018-11-18,거창,284,-0.36,1.39,73.10,-0.05
2018-11-18,합천,285,-0.19,1.66,79.80,0.86
2018-11-18,밀양,288,-0.12,1.46,83.00,0.56
2018-11-18,산청,289,-0.04,1.68,94.10,0.50
2018-11-18,거제,294,0.28,1.20,141.10,1.24
2018-11-18,남해,295,0.05,1.58,98.70,0.99
