발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-12,속초,90,1.50,-0.92,-1.01
2015-11-12,대관령,100,0.16,-0.39,-1.72
2015-11-12,춘천,101,0.97,-1.53,-2.29
2015-11-12,강릉,105,1.01,-0.48,-0.94
2015-11-12,서울,108,1.02,-0.88,-2.30
2015-11-12,인천,112,1.13,-0.92,-2.38
2015-11-12,원주,114,0.67,-1.21,-1.68
2015-11-12,수원,119,0.70,-1.21,-2.32
2015-11-12,충주,127,0.53,-1.34,-1.83
2015-11-12,서산,129,1.44,-0.97,-1.43
2015-11-12,울진,130,0.27,-1.16,-1.18
2015-11-12,청주,131,0.72,-1.15,-2.02
2015-11-12,대전,133,0.69,-1.12,-1.71
2015-11-12,추풍령,135,1.15,-0.67,-1.20
2015-11-12,포항,138,0.72,-0.32,-0.55
2015-11-12,군산,140,1.12,-0.46,-1.04
2015-11-12,대구,143,0.76,-0.56,-0.46
2015-11-12,전주,146,0.88,-0.94,-1.67
2015-11-12,울산,152,0.15,-0.15,-0.65
2015-11-12,광주,156,0.60,-0.68,-0.83
2015-11-12,부산,159,0.91,0.30,-0.05
2015-11-12,통영,162,0.68,0.23,0.02
2015-11-12,목포,165,0.25,-0.41,-0.58
2015-11-12,여수,168,0.14,-0.42,-0.72
2015-11-12,완도,170,0.06,-0.08,-0.20
2015-11-12,제주,184,-0.88,-0.38,-0.15
2015-11-12,성산,188,-0.63,-0.07,0.08
2015-11-12,서귀포,189,-0.23,0.16,0.60
2015-11-12,진주,192,0.68,-0.31,-0.53
2015-11-12,강화,201,1.22,-0.82,-2.63
2015-11-12,양평,202,0.80,-1.02,-2.45
2015-11-12,이천,203,1.03,-1.29,-1.91
2015-11-12,인제,211,0.78,-0.84,-2.03
2015-11-12,홍천,212,0.86,-0.91,-2.44
2015-11-12,제천,221,0.73,-1.16,-1.86
2015-11-12,보은,226,0.33,-0.90,-1.50
2015-11-12,천안,232,0.59,-1.11,-1.84
2015-11-12,보령,235,1.19,-1.05,-1.83
2015-11-12,부여,236,0.77,-0.96,-1.54
2015-11-12,금산,238,0.75,-0.86,-1.35
2015-11-12,부안,243,1.38,-0.61,-1.00
2015-11-12,임실,244,0.37,-0.78,-1.48
2015-11-12,정읍,245,0.91,-0.97,-1.07
2015-11-12,남원,247,0.40,-0.66,-1.22
2015-11-12,장흥,260,-0.27,-0.54,-0.92
2015-11-12,해남,261,0.01,-0.35,-0.63
2015-11-12,고흥,262,-0.15,-0.40,-0.48
2015-11-12,영주,272,0.56,-1.24,-1.60
2015-11-12,문경,273,0.60,-1.05,-1.68
2015-11-12,영덕,277,0.59,-0.58,-0.93
2015-11-12,의성,278,0.75,-0.85,-1.43
2015-11-12,구미,279,0.77,-0.65,-0.96
2015-11-12,영천,281,0.75,-0.55,-0.63
2015-11-12,거창,284,0.47,-0.59,-0.78
2015-11-12,합천,285,0.65,-0.40,-0.65
2015-11-12,밀양,288,0.73,-0.23,-0.64
2015-11-12,산청,289,0.39,-0.49,-0.52
2015-11-12,거제,294,0.91,0.32,0.01
2015-11-12,남해,295,0.81,-0.27,-0.23
