발표일자,지점명,지점코드,spi1,spi3,edi
2017-01-16,속초,90,1.62,0.72,0.43
2017-01-16,대관령,100,0.55,-0.59,-1.37
2017-01-16,춘천,101,2.06,0.91,-0.29
2017-01-16,강릉,105,0.76,-0.06,-0.68
2017-01-16,서울,108,1.72,0.49,-1.57
2017-01-16,인천,112,1.80,0.62,-1.71
2017-01-16,원주,114,0.75,0.11,-2.11
2017-01-16,수원,119,1.85,0.52,-1.27
2017-01-16,충주,127,1.34,0.32,-1.21
2017-01-16,서산,129,1.37,-0.05,-1.43
2017-01-16,울진,130,1.44,1.13,1.15
2017-01-16,청주,131,0.99,-0.28,-1.47
2017-01-16,대전,133,1.34,0.20,-0.48
2017-01-16,추풍령,135,1.15,-0.04,-0.13
2017-01-16,포항,138,0.77,-0.34,1.53
2017-01-16,군산,140,1.19,-0.25,-0.47
2017-01-16,대구,143,1.41,-0.27,0.79
2017-01-16,전주,146,1.00,-0.44,-0.82
2017-01-16,울산,152,1.70,0.93,2.09
2017-01-16,광주,156,0.81,-0.37,0.24
2017-01-16,부산,159,2.06,0.80,1.21
2017-01-16,통영,162,2.37,1.16,2.26
2017-01-16,목포,165,1.35,0.66,0.80
2017-01-16,여수,168,2.15,1.31,0.97
2017-01-16,완도,170,1.96,1.30,0.64
2017-01-16,제주,184,1.40,1.01,0.25
2017-01-16,성산,188,1.82,1.00,0.88
2017-01-16,서귀포,189,1.52,0.67,1.13
2017-01-16,진주,192,1.90,0.76,0.83
2017-01-16,강화,201,1.43,0.79,-0.98
2017-01-16,양평,202,1.64,0.50,-1.67
2017-01-16,이천,203,1.69,0.70,-1.78
2017-01-16,인제,211,2.04,0.53,-0.32
2017-01-16,홍천,212,1.58,0.23,-1.43
2017-01-16,제천,221,1.63,0.71,-1.01
2017-01-16,보은,226,1.10,0.16,-0.16
2017-01-16,천안,232,1.12,0.07,-0.98
2017-01-16,보령,235,0.98,-0.65,-1.85
2017-01-16,부여,236,1.46,0.12,-0.78
2017-01-16,금산,238,1.24,-0.02,0.02
2017-01-16,부안,243,0.90,-0.44,-0.70
2017-01-16,임실,244,1.18,-0.60,-0.20
2017-01-16,정읍,245,0.61,-0.69,-0.47
2017-01-16,남원,247,1.27,-0.68,0.13
2017-01-16,장흥,260,1.66,0.86,0.16
2017-01-16,해남,261,1.96,1.05,0.60
2017-01-16,고흥,262,2.38,1.70,1.29
2017-01-16,영주,272,2.10,0.83,-0.12
2017-01-16,문경,273,1.72,0.77,-0.17
2017-01-16,영덕,277,0.97,0.38,0.52
2017-01-16,의성,278,1.14,-0.31,-0.02
2017-01-16,구미,279,0.59,-0.87,0.43
2017-01-16,영천,281,1.10,-0.54,0.55
2017-01-16,거창,284,1.09,-0.75,-0.17
2017-01-16,합천,285,2.05,0.54,1.03
2017-01-16,밀양,288,2.46,0.77,1.60
2017-01-16,산청,289,1.88,0.30,0.17
2017-01-16,거제,294,2.34,1.15,1.38
2017-01-16,남해,295,2.21,1.47,1.91
