발표일자,지점명,지점코드,spi1,spi3,edi
2015-11-29,속초,90,2.60,0.76,1.49
2015-11-29,대관령,100,1.46,-0.49,-1.48
2015-11-29,춘천,101,2.24,0.01,-1.91
2015-11-29,강릉,105,2.21,0.20,0.31
2015-11-29,서울,108,1.44,0.03,-2.22
2015-11-29,인천,112,1.55,0.05,-2.27
2015-11-29,원주,114,2.05,0.04,-1.32
2015-11-29,수원,119,1.87,-0.24,-1.93
2015-11-29,충주,127,1.66,-0.30,-1.52
2015-11-29,서산,129,2.17,0.05,-1.10
2015-11-29,울진,130,1.92,-0.11,0.31
2015-11-29,청주,131,1.69,-0.14,-1.55
2015-11-29,대전,133,1.99,0.09,-1.20
2015-11-29,추풍령,135,2.06,0.21,-0.79
2015-11-29,포항,138,1.62,0.07,-0.31
2015-11-29,군산,140,1.92,0.78,-0.39
2015-11-29,대구,143,1.30,-0.24,-0.39
2015-11-29,전주,146,1.46,0.18,-1.24
2015-11-29,울산,152,1.31,0.28,-0.43
2015-11-29,광주,156,1.61,0.33,-0.42
2015-11-29,부산,159,1.33,0.58,-0.20
2015-11-29,통영,162,1.07,0.28,-0.05
2015-11-29,목포,165,1.53,0.45,-0.14
2015-11-29,여수,168,0.82,-0.22,-0.61
2015-11-29,완도,170,0.88,0.26,-0.02
2015-11-29,제주,184,1.76,0.27,0.74
2015-11-29,성산,188,1.65,1.01,1.56
2015-11-29,서귀포,189,1.60,1.30,1.49
2015-11-29,진주,192,1.46,0.34,-0.35
2015-11-29,강화,201,1.46,0.16,-2.70
2015-11-29,양평,202,2.34,0.18,-2.15
2015-11-29,이천,203,2.24,0.06,-1.47
2015-11-29,인제,211,2.30,0.07,-1.78
2015-11-29,홍천,212,2.28,0.23,-2.30
2015-11-29,제천,221,1.99,-0.05,-1.57
2015-11-29,보은,226,1.95,0.13,-1.06
2015-11-29,천안,232,2.26,-0.14,-1.31
2015-11-29,보령,235,2.04,0.26,-1.20
2015-11-29,부여,236,1.67,0.23,-1.13
2015-11-29,금산,238,1.69,0.16,-0.93
2015-11-29,부안,243,1.76,0.46,-0.56
2015-11-29,임실,244,1.32,0.17,-1.08
2015-11-29,정읍,245,1.41,0.13,-0.67
2015-11-29,남원,247,1.28,0.19,-0.96
2015-11-29,장흥,260,0.88,-0.10,-0.71
2015-11-29,해남,261,0.85,-0.07,-0.36
2015-11-29,고흥,262,0.66,-0.13,-0.35
2015-11-29,영주,272,1.68,-0.14,-1.24
2015-11-29,문경,273,2.10,0.39,-1.15
2015-11-29,영덕,277,2.03,0.53,0.39
2015-11-29,의성,278,1.55,-0.20,-1.27
2015-11-29,구미,279,1.55,0.09,-0.74
2015-11-29,영천,281,1.41,-0.12,-0.55
2015-11-29,거창,284,1.64,-0.04,-0.53
2015-11-29,합천,285,1.42,-0.11,-0.49
2015-11-29,밀양,288,1.11,0.11,-0.63
2015-11-29,산청,289,1.43,-0.14,-0.28
2015-11-29,거제,294,1.46,0.56,0.01
2015-11-29,남해,295,1.42,0.11,-0.17
