발표일자,지점명,지점코드,spi1,spi3,edi
2016-02-15,속초,90,-0.10,0.95,0.29
2016-02-15,대관령,100,-0.59,-0.04,-1.73
2016-02-15,춘천,101,1.48,1.22,-1.73
2016-02-15,강릉,105,0.31,0.70,-0.51
2016-02-15,서울,108,1.25,0.95,-2.29
2016-02-15,인천,112,1.26,1.01,-2.33
2016-02-15,원주,114,0.59,0.56,-1.50
2016-02-15,수원,119,1.33,1.62,-1.49
2016-02-15,충주,127,0.56,0.65,-1.53
2016-02-15,서산,129,1.50,1.67,-0.89
2016-02-15,울진,130,-0.66,0.63,-0.74
2016-02-15,청주,131,0.59,0.66,-1.79
2016-02-15,대전,133,0.57,0.40,-1.44
2016-02-15,추풍령,135,0.52,0.68,-1.01
2016-02-15,포항,138,0.67,0.62,-0.14
2016-02-15,군산,140,1.77,1.72,0.16
2016-02-15,대구,143,0.96,0.67,0.04
2016-02-15,전주,146,0.55,1.02,-1.51
2016-02-15,울산,152,1.54,1.12,0.41
2016-02-15,광주,156,1.70,1.53,0.25
2016-02-15,부산,159,2.12,1.29,1.18
2016-02-15,통영,162,2.88,1.82,2.28
2016-02-15,목포,165,2.55,1.95,1.55
2016-02-15,여수,168,2.17,1.47,0.94
2016-02-15,완도,170,2.32,1.72,1.61
2016-02-15,제주,184,2.38,1.99,1.66
2016-02-15,성산,188,2.97,2.07,3.93
2016-02-15,서귀포,189,2.48,1.88,4.02
2016-02-15,진주,192,1.98,1.50,1.08
2016-02-15,강화,201,1.42,1.03,-2.76
2016-02-15,양평,202,0.47,0.71,-2.36
2016-02-15,이천,203,0.82,1.17,-1.45
2016-02-15,인제,211,1.27,0.81,-1.81
2016-02-15,홍천,212,0.83,0.46,-2.39
2016-02-15,제천,221,1.18,0.89,-1.36
2016-02-15,보은,226,0.53,0.53,-1.19
2016-02-15,천안,232,0.72,0.94,-1.54
2016-02-15,보령,235,1.09,1.56,-1.15
2016-02-15,부여,236,0.94,1.08,-1.07
2016-02-15,금산,238,0.63,0.46,-1.07
2016-02-15,부안,243,1.69,1.66,0.15
2016-02-15,임실,244,1.27,1.43,-1.00
2016-02-15,정읍,245,1.53,1.45,-0.45
2016-02-15,남원,247,1.38,1.30,-0.77
2016-02-15,장흥,260,2.46,1.57,0.40
2016-02-15,해남,261,1.67,1.29,0.32
2016-02-15,고흥,262,2.36,1.23,0.77
2016-02-15,영주,272,1.10,0.81,-1.11
2016-02-15,문경,273,0.72,0.89,-1.19
2016-02-15,영덕,277,-0.20,0.94,-0.33
2016-02-15,의성,278,0.34,0.09,-1.45
2016-02-15,구미,279,0.76,0.90,-0.68
2016-02-15,영천,281,0.86,0.58,-0.35
2016-02-15,거창,284,1.33,1.27,0.10
2016-02-15,합천,285,1.58,1.22,0.22
2016-02-15,밀양,288,1.78,1.04,0.26
2016-02-15,산청,289,1.70,1.21,0.40
2016-02-15,거제,294,2.48,1.81,1.84
2016-02-15,남해,295,2.27,1.76,1.97
