발표일자,지점명,지점코드,spi1,spi3,edi
2016-04-02,속초,90,-0.58,-1.16,-0.59
2016-04-02,대관령,100,-1.21,-1.27,-1.89
2016-04-02,춘천,101,0.69,0.75,-1.31
2016-04-02,강릉,105,-0.83,-0.73,-1.06
2016-04-02,서울,108,0.11,0.23,-2.65
2016-04-02,인천,112,0.48,0.53,-1.49
2016-04-02,원주,114,-0.22,-0.15,-1.54
2016-04-02,수원,119,0.58,0.70,-1.12
2016-04-02,충주,127,-1.45,-0.72,-1.99
2016-04-02,서산,129,-0.61,0.36,-1.16
2016-04-02,울진,130,-0.81,-1.15,-0.97
2016-04-02,청주,131,-1.36,-0.76,-2.46
2016-04-02,대전,133,-0.32,-0.25,-1.76
2016-04-02,추풍령,135,0.32,0.07,-0.87
2016-04-02,포항,138,0.34,-0.03,-0.43
2016-04-02,군산,140,-0.90,0.24,-0.84
2016-04-02,대구,143,0.78,0.41,-0.17
2016-04-02,전주,146,0.54,0.23,-1.19
2016-04-02,울산,152,0.73,0.63,0.01
2016-04-02,광주,156,-0.07,0.25,-0.51
2016-04-02,부산,159,1.15,1.33,0.55
2016-04-02,통영,162,1.08,1.86,1.04
2016-04-02,목포,165,0.03,0.82,0.06
2016-04-02,여수,168,0.35,1.01,-0.27
2016-04-02,완도,170,-0.38,0.39,-0.21
2016-04-02,제주,184,0.45,0.62,0.33
2016-04-02,성산,188,1.12,1.67,1.62
2016-04-02,서귀포,189,0.14,0.86,0.89
2016-04-02,진주,192,1.23,1.21,0.33
2016-04-02,강화,201,0.80,0.68,-1.37
2016-04-02,양평,202,-0.53,-1.01,-2.69
2016-04-02,이천,203,0.56,0.57,-0.90
2016-04-02,인제,211,0.54,0.45,-1.05
2016-04-02,홍천,212,0.18,-0.14,-2.53
2016-04-02,제천,221,-1.14,-0.02,-1.82
2016-04-02,보은,226,-0.03,-0.10,-1.20
2016-04-02,천안,232,-1.13,-0.51,-2.09
2016-04-02,보령,235,-1.02,-0.40,-1.85
2016-04-02,부여,236,-1.11,-0.45,-1.65
2016-04-02,금산,238,0.20,0.09,-1.07
2016-04-02,부안,243,0.09,0.61,-0.42
2016-04-02,임실,244,0.24,0.41,-0.89
2016-04-02,정읍,245,0.77,0.74,-0.21
2016-04-02,남원,247,0.78,0.62,-0.56
2016-04-02,장흥,260,0.59,0.85,-0.40
2016-04-02,해남,261,0.69,0.56,-0.29
2016-04-02,고흥,262,0.15,0.72,-0.42
2016-04-02,영주,272,-0.32,-0.07,-1.59
2016-04-02,문경,273,-0.12,-0.06,-1.15
2016-04-02,영덕,277,-0.86,-1.33,-1.13
2016-04-02,의성,278,0.57,-0.08,-1.53
2016-04-02,구미,279,0.33,0.09,-0.85
2016-04-02,영천,281,0.95,0.54,-0.19
2016-04-02,거창,284,0.18,0.26,-0.56
2016-04-02,합천,285,1.14,0.89,-0.02
2016-04-02,밀양,288,1.19,1.08,0.03
2016-04-02,산청,289,0.30,0.47,-0.40
2016-04-02,거제,294,0.56,1.25,0.53
2016-04-02,남해,295,0.45,1.17,0.24
