발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2018-08-04,속초,90,-1.25,-0.68,41.30,-0.91
2018-08-04,철원,95,-1.55,-0.15,26.70,-0.77
2018-08-04,대관령,100,-3.09,-0.29,22.90,-0.96
2018-08-04,춘천,101,-2.07,-0.38,16.40,-0.88
2018-08-04,강릉,105,-1.31,-0.18,32.20,-0.66
2018-08-04,서울,108,-3.09,-0.12,10.90,-0.78
2018-08-04,인천,112,-3.09,-0.24,11.80,-0.70
2018-08-04,원주,114,-3.09,-0.76,5.50,-1.42
2018-08-04,수원,119,-3.09,-0.15,6.80,-0.74
2018-08-04,충주,127,-2.90,-0.81,10.30,-1.26
2018-08-04,서산,129,-2.21,-0.14,5.30,-0.64
2018-08-04,울진,130,-1.44,-0.30,28.10,-0.27
2018-08-04,청주,131,-1.16,-0.24,51.00,-0.48
2018-08-04,대전,133,-2.30,-0.62,19.90,-0.89
2018-08-04,추풍령,135,-2.82,-1.30,11.10,-1.28
2018-08-04,안동,136,-2.11,-1.10,5.90,-1.11
2018-08-04,포항,138,-1.37,-0.31,25.40,-0.54
2018-08-04,군산,140,-2.73,0.19,3.10,-0.19
2018-08-04,대구,143,-2.26,-0.16,8.70,-0.53
2018-08-04,전주,146,-2.14,-0.75,7.80,-1.08
2018-08-04,울산,152,-2.36,-0.46,12.80,-0.75
2018-08-04,창원,155,-3.09,-0.44,10.30,-0.98
2018-08-04,광주,156,-2.16,-0.85,3.50,-1.15
2018-08-04,부산,159,-2.07,-0.12,4.60,-0.53
2018-08-04,통영,162,-2.25,0.43,6.10,-0.07
2018-08-04,목포,165,-2.44,-0.91,1.90,-0.88
2018-08-04,여수,168,-1.70,-0.07,8.30,-0.47
2018-08-04,완도,170,-1.76,-1.17,8.10,-1.05
2018-08-04,제주,184,-1.26,-0.42,19.70,-0.73
2018-08-04,고산,185,-1.31,0.46,17.50,-0.05
2018-08-04,성산,188,-1.54,-0.07,9.60,-0.38
2018-08-04,서귀포,189,-1.61,-0.01,11.00,-0.54
2018-08-04,진주,192,-0.96,-0.28,38.60,-0.63
2018-08-04,강화,201,-3.09,-0.70,21.20,-1.06
2018-08-04,양평,202,-3.09,-0.11,11.80,-0.85
2018-08-04,이천,203,-2.10,-0.33,29.70,-0.89
2018-08-04,인제,211,-1.95,-0.01,32.70,-0.58
2018-08-04,홍천,212,-3.09,-0.14,10.40,-0.84
2018-08-04,태백,216,-1.80,-0.07,24.20,-0.68
2018-08-04,제천,221,-3.09,-0.59,10.50,-1.12
2018-08-04,보은,226,-3.09,-0.79,22.40,-0.92
2018-08-04,천안,232,-3.05,-0.86,14.60,-1.12
2018-08-04,보령,235,-2.27,-0.20,10.70,-0.70
2018-08-04,부여,236,-3.09,-0.17,6.10,-0.61
2018-08-04,금산,238,-2.14,-0.98,8.30,-1.22
2018-08-04,부안,243,-1.74,-0.30,17.40,-0.56
2018-08-04,임실,244,-1.93,-0.68,7.30,-0.91
2018-08-04,정읍,245,-1.89,-0.71,13.60,-0.92
2018-08-04,남원,247,-2.03,-0.69,5.70,-0.98
2018-08-04,장수,248,-1.52,-0.42,4.20,-0.84
2018-08-04,장흥,260,-2.18,-1.10,2.20,-1.31
2018-08-04,해남,261,-2.37,-1.04,2.40,-1.18
2018-08-04,고흥,262,-1.72,-0.58,16.50,-0.73
2018-08-04,봉화,271,-1.25,-0.12,15.50,-0.59
2018-08-04,영주,272,-3.09,-0.70,11.70,-0.76
2018-08-04,문경,273,-2.07,-1.11,11.20,-1.09
2018-08-04,영덕,277,-2.38,-0.32,25.20,-0.45
2018-08-04,의성,278,-2.01,-0.43,9.40,-0.61
2018-08-04,구미,279,-2.74,0.54,5.10,0.12
2018-08-04,영천,281,-2.47,-0.46,6.90,-0.70
2018-08-04,거창,284,-1.89,-1.15,13.80,-1.36
2018-08-04,합천,285,-1.45,-0.64,25.70,-0.81
2018-08-04,밀양,288,-1.76,-0.76,23.70,-1.17
2018-08-04,산청,289,-1.63,-1.17,10.60,-1.41
2018-08-04,거제,294,-1.80,0.68,8.20,0.09
2018-08-04,남해,295,-1.52,-0.05,11.80,-0.44
