발표일자,지점명,지점코드,spi1,spi3,edi
2019-07-20,속초,90,-0.45,-0.66,-0.45
2019-07-20,철원,95,-2.04,-2.28,-1.61
2019-07-20,대관령,100,-1.23,-1.07,-1.12
2019-07-20,춘천,101,-1.66,-1.77,-1.33
2019-07-20,강릉,105,-0.21,-0.11,-0.32
2019-07-20,서울,108,-2.52,-2.16,-1.79
2019-07-20,인천,112,-1.77,-2.01,-1.66
2019-07-20,원주,114,-2.00,-2.14,-1.75
2019-07-20,수원,119,-2.72,-2.33,-1.86
2019-07-20,충주,127,-2.08,-2.05,-1.76
2019-07-20,서산,129,-1.41,-2.03,-1.85
2019-07-20,울진,130,-0.81,-0.33,-0.39
2019-07-20,청주,131,-2.46,-2.14,-1.80
2019-07-20,대전,133,-2.02,-1.84,-1.60
2019-07-20,추풍령,135,-0.81,-0.95,-1.04
2019-07-20,안동,136,-1.62,-1.49,-1.61
2019-07-20,포항,138,-0.20,-0.36,-0.71
2019-07-20,군산,140,-1.70,-1.84,-1.62
2019-07-20,대구,143,-0.26,-0.58,-0.78
2019-07-20,전주,146,-1.54,-1.70,-1.71
2019-07-20,울산,152,0.26,-0.13,-0.42
2019-07-20,창원,155,0.49,0.20,-0.18
2019-07-20,광주,156,-0.47,-0.77,-0.84
2019-07-20,부산,159,0.59,-0.01,0.09
2019-07-20,통영,162,1.07,0.72,1.18
2019-07-20,목포,165,-0.48,-0.13,-0.45
2019-07-20,여수,168,0.79,0.39,0.78
2019-07-20,완도,170,0.25,0.37,0.30
2019-07-20,제주,184,1.07,0.60,1.41
2019-07-20,고산,185,0.55,0.23,0.45
2019-07-20,성산,188,1.25,1.21,2.01
2019-07-20,서귀포,189,0.83,0.89,1.35
2019-07-20,진주,192,0.06,-0.16,-0.36
2019-07-20,강화,201,-2.92,-2.57,-2.31
2019-07-20,양평,202,-1.89,-1.93,-1.45
2019-07-20,이천,203,-2.18,-2.24,-1.71
2019-07-20,인제,211,-1.86,-1.63,-1.27
2019-07-20,홍천,212,-1.99,-1.98,-1.31
2019-07-20,태백,216,-1.03,-0.97,-0.92
2019-07-20,제천,221,-2.19,-1.85,-1.61
2019-07-20,보은,226,-1.49,-1.49,-1.39
2019-07-20,천안,232,-2.48,-2.25,-1.92
2019-07-20,보령,235,-1.97,-2.26,-2.01
2019-07-20,부여,236,-2.14,-2.25,-1.81
2019-07-20,금산,238,-1.52,-1.58,-1.53
2019-07-20,부안,243,-1.33,-1.56,-1.45
2019-07-20,임실,244,-1.55,-1.51,-1.39
2019-07-20,정읍,245,-1.45,-1.79,-1.45
2019-07-20,남원,247,0.48,0.24,0.13
2019-07-20,장수,248,-0.04,-0.34,-0.57
2019-07-20,장흥,260,-0.01,-0.05,-0.08
2019-07-20,해남,261,-1.91,-1.85,-1.37
2019-07-20,고흥,262,0.56,0.09,0.54
2019-07-20,봉화,271,-0.23,-0.56,-0.80
2019-07-20,영주,272,-1.83,-1.76,-1.54
2019-07-20,문경,273,-1.67,-1.45,-1.35
2019-07-20,영덕,277,0.01,0.25,-0.18
2019-07-20,의성,278,-1.17,-1.24,-1.34
2019-07-20,구미,279,-0.90,-0.78,-0.98
2019-07-20,영천,281,0.20,-0.22,-0.57
2019-07-20,거창,284,-0.75,-0.76,-0.92
2019-07-20,합천,285,0.46,0.10,0.06
2019-07-20,밀양,288,-0.07,-0.58,-0.84
2019-07-20,산청,289,0.01,-0.03,-0.07
2019-07-20,거제,294,0.77,0.53,0.68
2019-07-20,남해,295,0.93,0.70,0.81
