발표일자,지점명,지점코드,spi1,spi3,edi
2014-10-29,속초,90,-0.16,-0.06,-1.17
2014-10-29,대관령,100,0.90,0.28,-0.90
2014-10-29,춘천,101,0.78,-0.59,-1.87
2014-10-29,강릉,105,0.64,0.51,-0.25
2014-10-29,서울,108,0.64,-0.51,-1.53
2014-10-29,인천,112,0.75,-0.64,-1.42
2014-10-29,원주,114,1.19,-0.06,-1.36
2014-10-29,수원,119,0.96,0.14,-0.61
2014-10-29,충주,127,1.38,0.50,-0.30
2014-10-29,서산,129,1.18,0.18,-0.53
2014-10-29,울진,130,1.16,1.22,0.92
2014-10-29,청주,131,1.05,0.14,-0.79
2014-10-29,대전,133,1.12,0.13,-0.33
2014-10-29,추풍령,135,0.91,0.93,0.06
2014-10-29,포항,138,0.81,1.14,0.61
2014-10-29,군산,140,0.70,0.52,-0.22
2014-10-29,대구,143,0.76,1.11,0.39
2014-10-29,전주,146,0.71,0.47,-0.10
2014-10-29,울산,152,0.77,1.42,0.74
2014-10-29,광주,156,0.69,0.50,0.02
2014-10-29,부산,159,1.02,1.63,0.99
2014-10-29,통영,162,1.19,1.71,1.25
2014-10-29,목포,165,0.69,0.28,-0.37
2014-10-29,여수,168,0.96,1.69,0.87
2014-10-29,완도,170,0.23,1.23,0.68
2014-10-29,제주,184,0.35,0.54,-0.04
2014-10-29,성산,188,1.31,0.82,0.62
2014-10-29,서귀포,189,0.08,1.04,0.84
2014-10-29,진주,192,1.23,1.28,0.83
2014-10-29,강화,201,0.76,-1.10,-2.04
2014-10-29,양평,202,0.70,-0.39,-1.56
2014-10-29,이천,203,1.24,-0.26,-1.38
2014-10-29,인제,211,0.96,-0.12,-1.31
2014-10-29,홍천,212,0.55,-0.52,-1.77
2014-10-29,제천,221,1.33,0.24,-0.92
2014-10-29,보은,226,1.48,0.54,-0.05
2014-10-29,천안,232,1.03,0.05,-0.21
2014-10-29,보령,235,1.43,0.04,-0.27
2014-10-29,부여,236,0.86,0.21,-0.32
2014-10-29,금산,238,0.91,0.96,-0.08
2014-10-29,부안,243,0.40,0.75,-0.23
2014-10-29,임실,244,0.94,0.57,0.33
2014-10-29,정읍,245,0.98,0.64,0.27
2014-10-29,남원,247,0.52,0.51,-0.04
2014-10-29,장흥,260,0.32,1.02,0.36
2014-10-29,해남,261,0.46,0.40,-0.47
2014-10-29,고흥,262,0.66,1.47,1.13
2014-10-29,영주,272,1.53,1.29,0.49
2014-10-29,문경,273,1.58,0.70,-0.10
2014-10-29,영덕,277,1.29,1.33,1.05
2014-10-29,의성,278,0.91,1.09,-0.10
2014-10-29,구미,279,0.82,1.27,0.74
2014-10-29,영천,281,1.05,1.67,1.10
2014-10-29,거창,284,0.71,0.86,0.13
2014-10-29,합천,285,0.85,0.94,0.38
2014-10-29,밀양,288,0.73,1.16,0.36
2014-10-29,산청,289,0.81,0.97,0.24
2014-10-29,거제,294,0.84,1.85,1.11
2014-10-29,남해,295,0.91,1.59,0.88
